binary	scenario	network	path_profile	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
mvfstperf	connect	syscall	loopback	3	connections_per_second	combined	20	2	574.628580	570.971898	576.865898	0.010257	547.684689	599.837764	1.095225	524.689272	500.744530	insufficient_order_stat_support	0.032142	1.010323	0.000000	-0.313636	0	converged	
mvfstperf	connect	syscall	loopback	4	connections_per_second	discovery	20	2	659.919627	654.293224	667.357679	0.019797	642.303651	705.692873	1.098690	631.848114	487.790401	insufficient_order_stat_support	0.032960	1.019967	0.000000	0.065972	0	converged	
mvfstperf	connect	syscall	loopback	4	connections_per_second	combined	20	2	659.919627	654.293224	667.357679	0.019797	642.303651	705.692873	1.098690	631.848114	487.790401	insufficient_order_stat_support	0.032960	1.019967	0.000000	0.065972	0	converged	
mvfstperf	connect	syscall	loopback	5	connections_per_second	discovery	20	2	730.581228	721.613000	738.069149	0.022525	692.483005	782.783596	1.130401	689.473424	666.503149	insufficient_order_stat_support	0.052264	1.022805	0.000000	-0.136774	0	converged	
mvfstperf	connect	syscall	loopback	5	connections_per_second	combined	20	2	730.581228	721.613000	738.069149	0.022525	692.483005	782.783596	1.130401	689.473424	666.503149	insufficient_order_stat_support	0.052264	1.022805	0.000000	-0.136774	0	converged	
mvfstperf	connect	syscall	loopback	6	connections_per_second	discovery	20	2	783.216629	770.313418	812.988732	0.054487	745.385769	848.063171	1.137751	732.946815	675.179016	insufficient_order_stat_support	0.058478	1.055400	0.000000	0.312417	0	converged	p50_ci_width_0.0545_gt_0.0500
mvfstperf	connect	syscall	loopback	6	connections_per_second	combined	20	2	783.216629	770.313418	812.988732	0.054487	745.385769	848.063171	1.137751	732.946815	675.179016	insufficient_order_stat_support	0.058478	1.055400	0.000000	0.312417	0	converged	p50_ci_width_0.0545_gt_0.0500
mvfstperf	connect	syscall	loopback	7	connections_per_second	discovery	20	2	813.947937	813.947937	817.208946	0.004006	752.362734	855.139421	1.136605	724.470239	698.693194	insufficient_order_stat_support	0.048267	1.004006	0.000000	-0.226421	0	converged	
mvfstperf	connect	syscall	loopback	7	connections_per_second	combined	20	2	813.947937	813.947937	817.208946	0.004006	752.362734	855.139421	1.136605	724.470239	698.693194	insufficient_order_stat_support	0.048267	1.004006	0.000000	-0.226421	0	converged	
mvfstperf	connect	syscall	loopback	8	connections_per_second	discovery	20	2	858.391124	851.159061	859.451227	0.009660	825.785021	890.424496	1.078276	791.947389	732.302596	insufficient_order_stat_support	0.036112	1.009742	0.000000	-0.040031	0	converged	
mvfstperf	connect	syscall	loopback	8	connections_per_second	combined	20	2	858.391124	851.159061	859.451227	0.009660	825.785021	890.424496	1.078276	791.947389	732.302596	insufficient_order_stat_support	0.036112	1.009742	0.000000	-0.040031	0	converged	
mvfstperf	connect	syscall	loopback	9	connections_per_second	discovery	20	2	825.152644	811.216328	825.152644	0.016889	737.468369	878.533780	1.191283	707.121367	655.318466	insufficient_order_stat_support	0.072417	1.017180	0.000000	0.484816	0	converged	p80_p20_1.1913_gt_1.1500
mvfstperf	connect	syscall	loopback	9	connections_per_second	combined	20	2	825.152644	811.216328	825.152644	0.016889	737.468369	878.533780	1.191283	707.121367	655.318466	insufficient_order_stat_support	0.072417	1.017180	0.000000	0.484816	0	converged	p80_p20_1.1913_gt_1.1500
mvfstperf	download	iouring	loopback	1	throughput_gbps	discovery	20	2	6.630543	6.560128	6.651972	0.013852	6.408155	6.869581	1.072006	6.303168	6.055607	insufficient_order_stat_support	0.029459	1.014000	0.000000	-0.031452	0	converged	
mvfstperf	download	iouring	loopback	1	throughput_gbps	combined	20	2	6.630543	6.560128	6.651972	0.013852	6.408155	6.869581	1.072006	6.303168	6.055607	insufficient_order_stat_support	0.029459	1.014000	0.000000	-0.031452	0	converged	
