scenario	network	path_profile	metric	binary_a	binary_b	a_p50	b_p50	a_vs_b_median_ratio	a_vs_b_ci95_low	a_vs_b_ci95_high	relation
download	iouring	loopback	throughput_gbps	picoperf	quicheperf	5.255150	7.771694	0.676191	0.660270	0.694265	loss
download	iouring	loopback	throughput_gbps	picoperf	quiczigperf	5.255150	9.307860	0.564593	0.547712	0.578172	loss
download	iouring	loopback	throughput_gbps	picoperf	quinnperf	5.255150	6.180452	0.850286	0.790299	0.937679	loss
download	iouring	loopback	throughput_gbps	picoperf	s2nperf	5.255150	5.493367	0.956635	0.912609	0.984045	loss
download	iouring	loopback	throughput_gbps	picoperf	tquicperf	5.255150	6.551381	0.802144	0.780835	0.821537	loss
download	iouring	loopback	throughput_gbps	picoperf	xquicperf	5.255150	3.427508	1.533228	1.457529	1.620959	win
download	iouring	loopback	throughput_gbps	quicheperf	quiczigperf	7.771694	9.307860	0.834960	0.820523	0.841922	loss
download	iouring	loopback	throughput_gbps	quicheperf	quinnperf	7.771694	6.180452	1.257464	1.183939	1.365429	win
download	iouring	loopback	throughput_gbps	quicheperf	s2nperf	7.771694	5.493367	1.414741	1.367171	1.432947	win
download	iouring	loopback	throughput_gbps	quicheperf	tquicperf	7.771694	6.551381	1.186268	1.169762	1.196306	win
download	iouring	loopback	throughput_gbps	quicheperf	xquicperf	7.771694	3.427508	2.267448	2.183512	2.360409	win
download	iouring	loopback	throughput_gbps	quiczigperf	quinnperf	9.307860	6.180452	1.506016	1.421667	1.646032	win
download	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	9.307860	5.493367	1.694381	1.641690	1.727425	win
download	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	9.307860	6.551381	1.420748	1.404643	1.442153	win
download	iouring	loopback	throughput_gbps	quiczigperf	xquicperf	9.307860	3.427508	2.715635	2.621947	2.845485	win
download	iouring	loopback	throughput_gbps	quinnperf	s2nperf	6.180452	5.493367	1.125075	1.012265	1.197182	win
download	iouring	loopback	throughput_gbps	quinnperf	tquicperf	6.180452	6.551381	0.943382	0.866101	0.999476	statistical_tie
download	iouring	loopback	throughput_gbps	quinnperf	xquicperf	6.180452	3.427508	1.803191	1.616689	1.972048	win
download	iouring	loopback	throughput_gbps	s2nperf	tquicperf	5.493367	6.551381	0.838505	0.825292	0.865524	loss
download	iouring	loopback	throughput_gbps	s2nperf	xquicperf	5.493367	3.427508	1.602729	1.540514	1.707749	win
download	iouring	loopback	throughput_gbps	tquicperf	xquicperf	6.551381	3.427508	1.911412	1.845243	1.995948	win
download	syscall	loopback	throughput_gbps	lsperf	mvfstperf	11.381341	6.053629	1.880086	1.824655	1.956378	win
download	syscall	loopback	throughput_gbps	lsperf	neqoperf	11.381341	4.130078	2.755721	2.715863	2.851193	win
download	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	11.381341	15.918855	0.714960	0.691770	0.768402	loss
download	syscall	loopback	throughput_gbps	lsperf	noqperf	11.381341	4.957757	2.295663	2.223869	2.399098	win
download	syscall	loopback	throughput_gbps	lsperf	picoperf	11.381341	7.862721	1.447507	1.426570	1.507857	win
download	syscall	loopback	throughput_gbps	lsperf	quicheperf	11.381341	9.543420	1.192585	1.170382	1.291116	win
download	syscall	loopback	throughput_gbps	lsperf	quiczigperf	11.381341	9.573624	1.188823	1.110458	1.281762	win
download	syscall	loopback	throughput_gbps	lsperf	quinnperf	11.381341	6.081578	1.871445	1.811774	1.993619	win
download	syscall	loopback	throughput_gbps	lsperf	s2nperf	11.381341	5.475770	2.078492	2.029212	2.186220	win
download	syscall	loopback	throughput_gbps	lsperf	tquicperf	11.381341	7.375862	1.543052	1.386933	1.658177	win
download	syscall	loopback	throughput_gbps	lsperf	xquicperf	11.381341	4.577892	2.486153	2.435148	2.692469	win
download	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	6.053629	4.130078	1.465742	1.454990	1.490874	win
download	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.053629	15.918855	0.380280	0.370608	0.401793	loss
download	syscall	loopback	throughput_gbps	mvfstperf	noqperf	6.053629	4.957757	1.221042	1.191411	1.254475	win
download	syscall	loopback	throughput_gbps	mvfstperf	picoperf	6.053629	7.862721	0.769915	0.764267	0.788450	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quicheperf	6.053629	9.543420	0.634325	0.627018	0.675117	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	6.053629	9.573624	0.632324	0.594915	0.670227	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	6.053629	6.081578	0.995404	0.970636	1.042453	statistical_tie
download	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	6.053629	5.475770	1.105530	1.087126	1.143163	win
download	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	6.053629	7.375862	0.820735	0.743033	0.867052	loss
download	syscall	loopback	throughput_gbps	mvfstperf	xquicperf	6.053629	4.577892	1.322362	1.304601	1.407877	win
download	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	4.130078	15.918855	0.259446	0.254296	0.269945	loss
download	syscall	loopback	throughput_gbps	neqoperf	noqperf	4.130078	4.957757	0.833054	0.817499	0.842821	loss
download	syscall	loopback	throughput_gbps	neqoperf	picoperf	4.130078	7.862721	0.525273	0.524411	0.529721	loss
download	syscall	loopback	throughput_gbps	neqoperf	quicheperf	4.130078	9.543420	0.432767	0.430235	0.453578	loss
download	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	4.130078	9.573624	0.431402	0.408207	0.450292	loss
download	syscall	loopback	throughput_gbps	neqoperf	quinnperf	4.130078	6.081578	0.679113	0.666013	0.700373	loss
download	syscall	loopback	throughput_gbps	neqoperf	s2nperf	4.130078	5.475770	0.754246	0.745943	0.768035	loss
download	syscall	loopback	throughput_gbps	neqoperf	tquicperf	4.130078	7.375862	0.559945	0.509840	0.582530	loss
download	syscall	loopback	throughput_gbps	neqoperf	xquicperf	4.130078	4.577892	0.902179	0.895166	0.945884	loss
download	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	15.918855	4.957757	3.210898	3.033373	3.308881	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	picoperf	15.918855	7.862721	2.024599	1.945852	2.079665	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quicheperf	15.918855	9.543420	1.668045	1.596409	1.780731	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	15.918855	9.573624	1.662783	1.514673	1.767830	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	15.918855	6.081578	2.617553	2.471273	2.749637	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	15.918855	5.475770	2.907145	2.767859	3.015276	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	15.918855	7.375862	2.158237	1.891787	2.286988	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	xquicperf	15.918855	4.577892	3.477333	3.321559	3.713503	win
download	syscall	loopback	throughput_gbps	noqperf	picoperf	4.957757	7.862721	0.630540	0.623232	0.646913	loss
download	syscall	loopback	throughput_gbps	noqperf	quicheperf	4.957757	9.543420	0.519495	0.511310	0.553925	loss
download	syscall	loopback	throughput_gbps	noqperf	quiczigperf	4.957757	9.573624	0.517856	0.485131	0.549912	loss
download	syscall	loopback	throughput_gbps	noqperf	quinnperf	4.957757	6.081578	0.815209	0.791519	0.855319	loss
download	syscall	loopback	throughput_gbps	noqperf	s2nperf	4.957757	5.475770	0.905399	0.886512	0.937950	loss
download	syscall	loopback	throughput_gbps	noqperf	tquicperf	4.957757	7.375862	0.672160	0.605916	0.711405	loss
download	syscall	loopback	throughput_gbps	noqperf	xquicperf	4.957757	4.577892	1.082978	1.063855	1.155145	win
download	syscall	loopback	throughput_gbps	picoperf	quicheperf	7.862721	9.543420	0.823889	0.813528	0.863509	loss
download	syscall	loopback	throughput_gbps	picoperf	quiczigperf	7.862721	9.573624	0.821290	0.771875	0.857254	loss
download	syscall	loopback	throughput_gbps	picoperf	quinnperf	7.862721	6.081578	1.292875	1.259357	1.333350	win
download	syscall	loopback	throughput_gbps	picoperf	s2nperf	7.862721	5.475770	1.435912	1.410497	1.462163	win
download	syscall	loopback	throughput_gbps	picoperf	tquicperf	7.862721	7.375862	1.066007	0.964052	1.109003	statistical_tie
download	syscall	loopback	throughput_gbps	picoperf	xquicperf	7.862721	4.577892	1.717542	1.692661	1.800746	win
download	syscall	loopback	throughput_gbps	quicheperf	quiczigperf	9.543420	9.573624	0.996845	0.901451	1.044900	statistical_tie
download	syscall	loopback	throughput_gbps	quicheperf	quinnperf	9.543420	6.081578	1.569234	1.470767	1.625211	win
download	syscall	loopback	throughput_gbps	quicheperf	s2nperf	9.543420	5.475770	1.742846	1.647279	1.782220	win
download	syscall	loopback	throughput_gbps	quicheperf	tquicperf	9.543420	7.375862	1.293872	1.125889	1.351756	win
download	syscall	loopback	throughput_gbps	quicheperf	xquicperf	9.543420	4.577892	2.084676	1.976811	2.194917	win
download	syscall	loopback	throughput_gbps	quiczigperf	quinnperf	9.573624	6.081578	1.574200	1.481500	1.712912	win
download	syscall	loopback	throughput_gbps	quiczigperf	s2nperf	9.573624	5.475770	1.748361	1.659300	1.878394	win
download	syscall	loopback	throughput_gbps	quiczigperf	tquicperf	9.573624	7.375862	1.297967	1.134105	1.424700	win
download	syscall	loopback	throughput_gbps	quiczigperf	xquicperf	9.573624	4.577892	2.091273	1.991237	2.313361	win
download	syscall	loopback	throughput_gbps	quinnperf	s2nperf	6.081578	5.475770	1.110634	1.066818	1.151290	win
download	syscall	loopback	throughput_gbps	quinnperf	tquicperf	6.081578	7.375862	0.824524	0.729152	0.873216	loss
download	syscall	loopback	throughput_gbps	quinnperf	xquicperf	6.081578	4.577892	1.328467	1.280230	1.417887	win
download	syscall	loopback	throughput_gbps	s2nperf	tquicperf	5.475770	7.375862	0.742390	0.664916	0.779648	loss
download	syscall	loopback	throughput_gbps	s2nperf	xquicperf	5.475770	4.577892	1.196133	1.167445	1.265955	win
download	syscall	loopback	throughput_gbps	tquicperf	xquicperf	7.375862	4.577892	1.611192	1.539216	1.852209	win
flow_control	iouring	loopback	throughput_gbps	lsperf	mvfstperf	8.823987	5.718577	1.543039	1.522500	1.558224	win
flow_control	iouring	loopback	throughput_gbps	lsperf	neqoperf	8.823987	4.563931	1.933418	1.847765	1.949136	win
flow_control	iouring	loopback	throughput_gbps	lsperf	ngtcp2perf	8.823987	13.378583	0.659561	0.639420	0.668240	loss
flow_control	iouring	loopback	throughput_gbps	lsperf	noqperf	8.823987	3.618830	2.438354	2.392818	2.468002	win
flow_control	iouring	loopback	throughput_gbps	lsperf	picoperf	8.823987	8.463289	1.042619	1.023810	1.076072	win
flow_control	iouring	loopback	throughput_gbps	lsperf	quicheperf	8.823987	9.142494	0.965162	0.944884	0.977637	loss
flow_control	iouring	loopback	throughput_gbps	lsperf	quiczigperf	8.823987	2.888940	3.054402	2.786765	3.079234	win
flow_control	iouring	loopback	throughput_gbps	lsperf	quinnperf	8.823987	4.720783	1.869179	1.841716	1.886880	win
flow_control	iouring	loopback	throughput_gbps	lsperf	s2nperf	8.823987	4.090315	2.157288	2.109368	2.174826	win
flow_control	iouring	loopback	throughput_gbps	lsperf	tquicperf	8.823987	7.121116	1.239130	1.208306	1.253844	win
flow_control	iouring	loopback	throughput_gbps	lsperf	xquicperf	8.823987	3.549507	2.485975	2.369058	2.565776	win
flow_control	iouring	loopback	throughput_gbps	mvfstperf	neqoperf	5.718577	4.563931	1.252994	1.211582	1.252994	win
flow_control	iouring	loopback	throughput_gbps	mvfstperf	ngtcp2perf	5.718577	13.378583	0.427443	0.419268	0.429575	loss
flow_control	iouring	loopback	throughput_gbps	mvfstperf	noqperf	5.718577	3.618830	1.580228	1.568974	1.586544	win
flow_control	iouring	loopback	throughput_gbps	mvfstperf	picoperf	5.718577	8.463289	0.675692	0.671314	0.691748	loss
flow_control	iouring	loopback	throughput_gbps	mvfstperf	quicheperf	5.718577	9.142494	0.625494	0.619562	0.628470	loss
flow_control	iouring	loopback	throughput_gbps	mvfstperf	quiczigperf	5.718577	2.888940	1.979472	1.827285	1.979472	win
flow_control	iouring	loopback	throughput_gbps	mvfstperf	quinnperf	5.718577	4.720783	1.211362	1.207615	1.212973	win
flow_control	iouring	loopback	throughput_gbps	mvfstperf	s2nperf	5.718577	4.090315	1.398077	1.383116	1.398077	win
flow_control	iouring	loopback	throughput_gbps	mvfstperf	tquicperf	5.718577	7.121116	0.803045	0.792288	0.806028	loss
flow_control	iouring	loopback	throughput_gbps	mvfstperf	xquicperf	5.718577	3.549507	1.611090	1.553394	1.649398	win
flow_control	iouring	loopback	throughput_gbps	neqoperf	ngtcp2perf	4.563931	13.378583	0.341137	0.335181	0.353956	loss
flow_control	iouring	loopback	throughput_gbps	neqoperf	noqperf	4.563931	3.618830	1.261162	1.254306	1.307263	win
flow_control	iouring	loopback	throughput_gbps	neqoperf	picoperf	4.563931	8.463289	0.539262	0.536677	0.569979	loss
flow_control	iouring	loopback	throughput_gbps	neqoperf	quicheperf	4.563931	9.142494	0.499200	0.495305	0.517839	loss
flow_control	iouring	loopback	throughput_gbps	neqoperf	quiczigperf	4.563931	2.888940	1.579794	1.460811	1.631023	win
flow_control	iouring	loopback	throughput_gbps	neqoperf	quinnperf	4.563931	4.720783	0.966774	0.965420	0.999451	statistical_tie
flow_control	iouring	loopback	throughput_gbps	neqoperf	s2nperf	4.563931	4.090315	1.115790	1.105723	1.151972	win
flow_control	iouring	loopback	throughput_gbps	neqoperf	tquicperf	4.563931	7.121116	0.640901	0.633389	0.664141	loss
flow_control	iouring	loopback	throughput_gbps	neqoperf	xquicperf	4.563931	3.549507	1.285793	1.241851	1.359052	win
flow_control	iouring	loopback	throughput_gbps	ngtcp2perf	noqperf	13.378583	3.618830	3.696936	3.658584	3.777666	win
flow_control	iouring	loopback	throughput_gbps	ngtcp2perf	picoperf	13.378583	8.463289	1.580778	1.565391	1.647097	win
flow_control	iouring	loopback	throughput_gbps	ngtcp2perf	quicheperf	13.378583	9.142494	1.463341	1.444714	1.496427	win
flow_control	iouring	loopback	throughput_gbps	ngtcp2perf	quiczigperf	13.378583	2.888940	4.630965	4.260923	4.713252	win
flow_control	iouring	loopback	throughput_gbps	ngtcp2perf	quinnperf	13.378583	4.720783	2.833976	2.815957	2.888167	win
flow_control	iouring	loopback	throughput_gbps	ngtcp2perf	s2nperf	13.378583	4.090315	3.270795	3.225194	3.328914	win
flow_control	iouring	loopback	throughput_gbps	ngtcp2perf	tquicperf	13.378583	7.121116	1.878720	1.847482	1.919205	win
flow_control	iouring	loopback	throughput_gbps	ngtcp2perf	xquicperf	13.378583	3.549507	3.769138	3.622255	3.927324	win
flow_control	iouring	loopback	throughput_gbps	noqperf	picoperf	3.618830	8.463289	0.427591	0.423848	0.440145	loss
flow_control	iouring	loopback	throughput_gbps	noqperf	quicheperf	3.618830	9.142494	0.395825	0.391173	0.399882	loss
flow_control	iouring	loopback	throughput_gbps	noqperf	quiczigperf	3.618830	2.888940	1.252650	1.153694	1.259497	win
flow_control	iouring	loopback	throughput_gbps	noqperf	quinnperf	3.618830	4.720783	0.766574	0.762453	0.771789	loss
flow_control	iouring	loopback	throughput_gbps	noqperf	s2nperf	3.618830	4.090315	0.884731	0.873259	0.889568	loss
flow_control	iouring	loopback	throughput_gbps	noqperf	tquicperf	3.618830	7.121116	0.508183	0.500227	0.512859	loss
flow_control	iouring	loopback	throughput_gbps	noqperf	xquicperf	3.618830	3.549507	1.019530	0.980767	1.049478	statistical_tie
flow_control	iouring	loopback	throughput_gbps	picoperf	quicheperf	8.463289	9.142494	0.925709	0.897167	0.934592	loss
flow_control	iouring	loopback	throughput_gbps	picoperf	quiczigperf	8.463289	2.888940	2.929548	2.646031	2.943657	win
flow_control	iouring	loopback	throughput_gbps	picoperf	quinnperf	8.463289	4.720783	1.792772	1.748708	1.803802	win
flow_control	iouring	loopback	throughput_gbps	picoperf	s2nperf	8.463289	4.090315	2.069104	2.002844	2.079070	win
flow_control	iouring	loopback	throughput_gbps	picoperf	tquicperf	8.463289	7.121116	1.188478	1.147285	1.198637	win
flow_control	iouring	loopback	throughput_gbps	picoperf	xquicperf	8.463289	3.549507	2.384356	2.249419	2.452806	win
flow_control	iouring	loopback	throughput_gbps	quicheperf	quiczigperf	9.142494	2.888940	3.164653	2.912451	3.189541	win
flow_control	iouring	loopback	throughput_gbps	quicheperf	quinnperf	9.142494	4.720783	1.936648	1.924779	1.954474	win
flow_control	iouring	loopback	throughput_gbps	quicheperf	s2nperf	9.142494	4.090315	2.235156	2.204503	2.252735	win
flow_control	iouring	loopback	throughput_gbps	quicheperf	tquicperf	9.142494	7.121116	1.283857	1.262802	1.298760	win
flow_control	iouring	loopback	throughput_gbps	quicheperf	xquicperf	9.142494	3.549507	2.575708	2.475905	2.657690	win
flow_control	iouring	loopback	throughput_gbps	quiczigperf	quinnperf	2.888940	4.720783	0.611962	0.611105	0.662686	loss
flow_control	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	2.888940	4.090315	0.706288	0.699916	0.763815	loss
flow_control	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	2.888940	7.121116	0.405686	0.400931	0.440359	loss
flow_control	iouring	loopback	throughput_gbps	quiczigperf	xquicperf	2.888940	3.549507	0.813899	0.786084	0.901120	loss
flow_control	iouring	loopback	throughput_gbps	quinnperf	s2nperf	4.720783	4.090315	1.154137	1.142205	1.155756	win
flow_control	iouring	loopback	throughput_gbps	quinnperf	tquicperf	4.720783	7.121116	0.662927	0.654287	0.666323	loss
flow_control	iouring	loopback	throughput_gbps	quinnperf	xquicperf	4.720783	3.549507	1.329982	1.282825	1.363516	win
flow_control	iouring	loopback	throughput_gbps	s2nperf	tquicperf	4.090315	7.121116	0.574392	0.567660	0.581775	loss
flow_control	iouring	loopback	throughput_gbps	s2nperf	xquicperf	4.090315	3.549507	1.152361	1.112979	1.190503	win
flow_control	iouring	loopback	throughput_gbps	tquicperf	xquicperf	7.121116	3.549507	2.006226	1.930493	2.078289	win
flow_control	syscall	loopback	throughput_gbps	lsperf	mvfstperf	10.813879	5.411048	1.998482	1.977342	2.042222	win
flow_control	syscall	loopback	throughput_gbps	lsperf	neqoperf	10.813879	3.992171	2.708771	2.687009	2.752464	win
flow_control	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	10.813879	13.197952	0.819360	0.808234	0.850560	loss
flow_control	syscall	loopback	throughput_gbps	lsperf	noqperf	10.813879	3.846869	2.811085	2.780482	2.851904	win
flow_control	syscall	loopback	throughput_gbps	lsperf	picoperf	10.813879	7.326822	1.475930	1.459977	1.564882	win
flow_control	syscall	loopback	throughput_gbps	lsperf	quicheperf	10.813879	9.355353	1.155903	1.133733	1.198318	win
flow_control	syscall	loopback	throughput_gbps	lsperf	quiczigperf	10.813879	2.016700	5.362164	3.768234	5.956217	win
flow_control	syscall	loopback	throughput_gbps	lsperf	quinnperf	10.813879	4.849690	2.229809	2.182732	2.327193	win
flow_control	syscall	loopback	throughput_gbps	lsperf	s2nperf	10.813879	4.250118	2.544371	2.532106	2.634039	win
flow_control	syscall	loopback	throughput_gbps	lsperf	tquicperf	10.813879	6.851569	1.578307	1.527347	1.705779	win
flow_control	syscall	loopback	throughput_gbps	lsperf	xquicperf	10.813879	3.628876	2.979952	2.674109	3.071536	win
flow_control	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	5.411048	3.992171	1.355415	1.341299	1.365464	win
flow_control	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	5.411048	13.197952	0.409991	0.403454	0.421953	loss
flow_control	syscall	loopback	throughput_gbps	mvfstperf	noqperf	5.411048	3.846869	1.406611	1.387959	1.414795	win
flow_control	syscall	loopback	throughput_gbps	mvfstperf	picoperf	5.411048	7.326822	0.738526	0.728790	0.776319	loss
flow_control	syscall	loopback	throughput_gbps	mvfstperf	quicheperf	5.411048	9.355353	0.578390	0.565936	0.594471	loss
flow_control	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	5.411048	2.016700	2.683119	1.881024	2.954808	win
flow_control	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	5.411048	4.849690	1.115751	1.089575	1.154492	win
flow_control	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	5.411048	4.250118	1.273152	1.263975	1.306715	win
flow_control	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	5.411048	6.851569	0.789753	0.762420	0.846216	loss
flow_control	syscall	loopback	throughput_gbps	mvfstperf	xquicperf	5.411048	3.628876	1.491108	1.334860	1.523752	win
flow_control	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	3.992171	13.197952	0.302484	0.299347	0.310511	loss
flow_control	syscall	loopback	throughput_gbps	neqoperf	noqperf	3.992171	3.846869	1.037771	1.029812	1.041133	win
flow_control	syscall	loopback	throughput_gbps	neqoperf	picoperf	3.992171	7.326822	0.544871	0.540734	0.571285	loss
flow_control	syscall	loopback	throughput_gbps	neqoperf	quicheperf	3.992171	9.355353	0.426726	0.419903	0.437465	loss
flow_control	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	3.992171	2.016700	1.979556	1.395647	2.174412	win
flow_control	syscall	loopback	throughput_gbps	neqoperf	quinnperf	3.992171	4.849690	0.823181	0.808422	0.849579	loss
flow_control	syscall	loopback	throughput_gbps	neqoperf	s2nperf	3.992171	4.250118	0.939308	0.937820	0.961598	loss
flow_control	syscall	loopback	throughput_gbps	neqoperf	tquicperf	3.992171	6.851569	0.582665	0.565686	0.622722	loss
flow_control	syscall	loopback	throughput_gbps	neqoperf	xquicperf	3.992171	3.628876	1.100112	0.990414	1.121313	statistical_tie
flow_control	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	13.197952	3.846869	3.430829	3.332533	3.461293	win
flow_control	syscall	loopback	throughput_gbps	ngtcp2perf	picoperf	13.197952	7.326822	1.801320	1.749848	1.899262	win
flow_control	syscall	loopback	throughput_gbps	ngtcp2perf	quicheperf	13.197952	9.355353	1.410738	1.358830	1.454372	win
flow_control	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	13.197952	2.016700	6.544329	4.516398	7.228930	win
flow_control	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	13.197952	4.849690	2.721401	2.616103	2.824463	win
flow_control	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	13.197952	4.250118	3.105314	3.034843	3.196875	win
flow_control	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	13.197952	6.851569	1.926267	1.830595	2.070266	win
flow_control	syscall	loopback	throughput_gbps	ngtcp2perf	xquicperf	13.197952	3.628876	3.636925	3.205040	3.727855	win
flow_control	syscall	loopback	throughput_gbps	noqperf	picoperf	3.846869	7.326822	0.525039	0.521880	0.552080	loss
flow_control	syscall	loopback	throughput_gbps	noqperf	quicheperf	3.846869	9.355353	0.411194	0.405262	0.422758	loss
flow_control	syscall	loopback	throughput_gbps	noqperf	quiczigperf	3.846869	2.016700	1.907507	1.346984	2.101314	win
flow_control	syscall	loopback	throughput_gbps	noqperf	quinnperf	3.846869	4.849690	0.793220	0.780234	0.821018	loss
flow_control	syscall	loopback	throughput_gbps	noqperf	s2nperf	3.846869	4.250118	0.905121	0.905121	0.929271	loss
flow_control	syscall	loopback	throughput_gbps	noqperf	tquicperf	3.846869	6.851569	0.561458	0.545962	0.601787	loss
flow_control	syscall	loopback	throughput_gbps	noqperf	xquicperf	3.846869	3.628876	1.060072	0.955881	1.083617	statistical_tie
flow_control	syscall	loopback	throughput_gbps	picoperf	quicheperf	7.326822	9.355353	0.783169	0.738565	0.805131	loss
flow_control	syscall	loopback	throughput_gbps	picoperf	quiczigperf	7.326822	2.016700	3.633074	2.454799	4.001890	win
flow_control	syscall	loopback	throughput_gbps	picoperf	quinnperf	7.326822	4.849690	1.510782	1.421931	1.563605	win
flow_control	syscall	loopback	throughput_gbps	picoperf	s2nperf	7.326822	4.250118	1.723910	1.649529	1.769770	win
flow_control	syscall	loopback	throughput_gbps	picoperf	tquicperf	7.326822	6.851569	1.069364	0.994984	1.146086	statistical_tie
flow_control	syscall	loopback	throughput_gbps	picoperf	xquicperf	7.326822	3.628876	2.019033	1.742036	2.063717	win
flow_control	syscall	loopback	throughput_gbps	quicheperf	quiczigperf	9.355353	2.016700	4.638940	3.205719	5.153476	win
flow_control	syscall	loopback	throughput_gbps	quicheperf	quinnperf	9.355353	4.849690	1.929062	1.856898	2.013549	win
flow_control	syscall	loopback	throughput_gbps	quicheperf	s2nperf	9.355353	4.250118	2.201199	2.154118	2.279039	win
flow_control	syscall	loopback	throughput_gbps	quicheperf	tquicperf	9.355353	6.851569	1.365432	1.299348	1.475885	win
flow_control	syscall	loopback	throughput_gbps	quicheperf	xquicperf	9.355353	3.628876	2.578030	2.274923	2.657573	win
flow_control	syscall	loopback	throughput_gbps	quiczigperf	quinnperf	2.016700	4.849690	0.415841	0.373585	0.605808	loss
flow_control	syscall	loopback	throughput_gbps	quiczigperf	s2nperf	2.016700	4.250118	0.474505	0.433382	0.685685	loss
flow_control	syscall	loopback	throughput_gbps	quiczigperf	tquicperf	2.016700	6.851569	0.294341	0.261413	0.444043	loss
flow_control	syscall	loopback	throughput_gbps	quiczigperf	xquicperf	2.016700	3.628876	0.555737	0.457686	0.799573	loss
flow_control	syscall	loopback	throughput_gbps	quinnperf	s2nperf	4.849690	4.250118	1.141072	1.109198	1.183756	win
flow_control	syscall	loopback	throughput_gbps	quinnperf	tquicperf	4.849690	6.851569	0.707822	0.669060	0.766589	loss
flow_control	syscall	loopback	throughput_gbps	quinnperf	xquicperf	4.849690	3.628876	1.336416	1.171403	1.380370	win
flow_control	syscall	loopback	throughput_gbps	s2nperf	tquicperf	4.250118	6.851569	0.620313	0.591119	0.660817	loss
flow_control	syscall	loopback	throughput_gbps	s2nperf	xquicperf	4.250118	3.628876	1.171194	1.034943	1.189910	win
flow_control	syscall	loopback	throughput_gbps	tquicperf	xquicperf	6.851569	3.628876	1.888069	1.598144	1.972687	win
loss_recovery	iouring	loopback	throughput_gbps	lsperf	mvfstperf	13.332645	6.199574	2.150574	2.092169	2.192006	win
loss_recovery	iouring	loopback	throughput_gbps	lsperf	neqoperf	13.332645	5.232333	2.548126	2.475414	2.618497	win
loss_recovery	iouring	loopback	throughput_gbps	lsperf	ngtcp2perf	13.332645	15.065722	0.884966	0.839064	0.925380	loss
loss_recovery	iouring	loopback	throughput_gbps	lsperf	noqperf	13.332645	4.597001	2.900292	2.827390	2.972038	win
loss_recovery	iouring	loopback	throughput_gbps	lsperf	picoperf	13.332645	5.384478	2.476126	2.422299	2.523458	win
loss_recovery	iouring	loopback	throughput_gbps	lsperf	quicheperf	13.332645	8.658956	1.539752	1.493106	1.586124	win
loss_recovery	iouring	loopback	throughput_gbps	lsperf	quiczigperf	13.332645	7.648751	1.743114	1.704672	1.776085	win
loss_recovery	iouring	loopback	throughput_gbps	lsperf	quinnperf	13.332645	5.798573	2.299297	2.249314	2.345285	win
loss_recovery	iouring	loopback	throughput_gbps	lsperf	s2nperf	13.332645	5.488171	2.429342	2.360763	2.488471	win
loss_recovery	iouring	loopback	throughput_gbps	lsperf	tquicperf	13.332645	7.199421	1.851905	1.789190	1.916438	win
loss_recovery	iouring	loopback	throughput_gbps	lsperf	xquicperf	13.332645	3.560009	3.745115	3.477406	3.839603	win
loss_recovery	iouring	loopback	throughput_gbps	mvfstperf	neqoperf	6.199574	5.232333	1.184858	1.171912	1.206053	win
loss_recovery	iouring	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.199574	15.065722	0.411502	0.397230	0.426220	loss
