binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	publication_status	metric	selected_threads	best_threads	boundary_threads	discovery_p50	confirm_p50	combined_p50	combined_p50_ci95_low	combined_p50_ci95_high	combined_p50_ci95_relative_width	p90	p99	p99_status	selection_probability_within_tolerance	selected_vs_best_ratio	edge_status	reason
noqperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	2	2	3	5.326581		5.326581	5.291057	5.370067	0.014833	4.784685	3.859131	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-9.43pct_le_1.00pct
noqperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	3	3	4	4.957757		4.957757	4.900303	5.043788	0.028941	4.597236	4.530164	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-6.57pct_le_1.00pct
noqperf	flow_control	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	5	5	6	3.618830		3.618830	3.604423	3.638612	0.009447	3.201423	3.154001	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-4.15pct_le_1.00pct
noqperf	flow_control	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	4	4	5	3.846869		3.846869	3.846869	3.870462	0.006133	3.321448	2.479236	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-4.76pct_le_1.00pct
noqperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	1335296.000000		1335296.000000	1294336.000000	1376256.000000	0.061350	1368064.000000	1375436.800000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
noqperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	1286144.000000		1286144.000000	1265664.000000	1306624.000000	0.031847	1302528.000000	1306214.400000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
noqperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	2	2	3	4.597001		4.597001	4.554134	4.613022	0.012810	4.415547	4.090715	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.50pct_le_1.00pct
noqperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	3	3	4	4.681918		4.681918	4.676373	4.681918	0.001184	4.471955	4.356021	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-4.28pct_le_1.00pct
noqperf	multistream_download	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	2	2	3	5.321618		5.321618	5.284148	5.374193	0.016921	5.193081	5.133268	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-4.59pct_le_1.00pct
noqperf	multistream_download	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	2	2	3	5.232061		5.232061	5.197645	5.263011	0.012493	5.108615	4.782869	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-4.79pct_le_1.00pct
noqperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	1	1	2	3.380900		3.380900	3.348032	3.399587	0.015249	3.265181	2.751991	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-12.02pct_le_1.00pct
noqperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	1	1	2	2.995774		2.995774	2.987667	3.002038	0.004797	2.593412	1.913394	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-11.50pct_le_1.00pct
noqperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	requests_per_second	1	1	1	41798.638295		41798.638295	41255.102700	42342.173889	0.026007	41363.809819	41265.973412	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
noqperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	requests_per_second	1	1	1	44760.607067		44760.607067	42591.894821	46929.319312	0.096903	43025.637270	42635.269066	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
noqperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	connections_per_second	1	1	1	1668.133786		1668.133786	1528.439677	1807.827895	0.167485	1556.378499	1531.233559	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
noqperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	connections_per_second	1	1	1	1448.666931		1448.666931	1306.200928	1591.132934	0.196686	1334.694129	1309.050248	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
noqperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	messages_per_second	2	2	3	50077.931368		50077.931368	46950.542717	52901.046017	0.118825	44593.401501	44416.169996	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-11.51pct_le_1.00pct
noqperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	messages_per_second	2	2	3	49010.968957		49010.968957	47576.503928	49675.711576	0.042831	44779.092626	43956.131468	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-7.48pct_le_1.00pct
noqperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	streams_per_second	1	1	1	43145.814998		43145.814998	42903.547880	43388.082116	0.011230	42952.001304	42908.393222	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
noqperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	streams_per_second	1	1	1	42495.102512		42495.102512	42176.680834	42813.524190	0.014986	42240.365170	42183.049268	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
noqperf	upload	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	1	1	2	3.475350		3.475350	3.472388	3.477253	0.001400	3.393362	2.501430	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-13.97pct_le_1.00pct
noqperf	upload	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	throughput_gbps	1	1	2	3.007183		3.007183	2.998466	3.034201	0.011884	2.972742	2.955577	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-11.55pct_le_1.00pct
noqperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	requests_per_second	1	1	1	30320.996378		30320.996378	21425.539033	39216.453723	0.586752	23204.630502	21603.448180	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
noqperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	converged	requests_per_second	1	1	1	44099.701103		44099.701103	43731.992583	44467.409623	0.016676	43805.534287	43739.346753	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
picoperf	bidi	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	1	1	2	4.898515		4.898515	4.870867	5.098470	0.046464	4.261405	4.001532	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.70pct_le_1.00pct
picoperf	bidi	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	1	1	2	5.662375		5.662375	5.576914	5.720938	0.025435	5.097647	4.681671	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-10.96pct_le_1.00pct
picoperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	streams_per_second	1	1	1	454354.501859		454354.501859	451091.981796	457617.021923	0.014361	451744.485809	451157.232197	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
picoperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	streams_per_second	1	1	1	435737.812682		435737.812682	432618.231732	438857.393633	0.014319	433242.147922	432680.623351	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
picoperf	connect	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	connections_per_second	11	11	11	4276.360258		4276.360258	4276.360258	4278.904312	0.000595	3751.009861	3371.701672	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.42pct_le_1.00pct
picoperf	connect	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	connections_per_second	7	7	8	2179.625804		2179.625804	2074.395540	2266.847907	0.088296	1971.893302	1602.321465	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-2.59pct_le_1.00pct
picoperf	datagram	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	datagrams_per_second	1	1	2	2381882.045935		2381882.045935	2362423.100537	2387877.458311	0.010687	2192446.772064	447456.184933	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-17.89pct_le_1.00pct
picoperf	datagram	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	datagrams_per_second	5	5	6	1976846.431050		1976846.431050	1969162.963011	2023786.769008	0.027632	1778254.935512	1371476.642790	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-6.05pct_le_1.00pct
picoperf	download	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	1	1	2	5.255150		5.255150	5.145746	5.351947	0.039238	4.553804	3.877235	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-36.33pct_le_1.00pct
picoperf	download	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	1	1	2	7.862721		7.862721	7.796698	7.862721	0.008397	7.439012	7.403747	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-50.43pct_le_1.00pct
picoperf	flow_control	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	1	1	2	8.463289		8.463289	8.266849	8.504050	0.028027	8.176366	8.054897	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-60.96pct_le_1.00pct
picoperf	flow_control	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	1	1	2	7.326822		7.326822	7.010692	7.371179	0.049201	6.901088	6.412978	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-55.07pct_le_1.00pct
picoperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	352256.000000		352256.000000	348160.000000	356352.000000	0.023256	355532.800000	356270.080000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
picoperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	server_rss_delta_bytes_per_connection	1	1	1	1550336.000000		1550336.000000	1273856.000000	1826816.000000	0.356671	1771520.000000	1821286.400000	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
picoperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	1	1	2	5.384478		5.384478	5.363694	5.384478	0.003860	4.217289	3.334795	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-38.69pct_le_1.00pct
picoperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	1	1	2	4.477095		4.477095	4.078807	4.720519	0.143332	3.294382	2.914403	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-16.68pct_le_1.00pct
picoperf	multistream_download	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	1	1	2	6.108146		6.108146	6.023329	6.172633	0.024444	5.244569	5.051580	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-45.18pct_le_1.00pct
picoperf	multistream_download	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	1	1	2	7.988459		7.988459	7.634925	8.201067	0.070870	7.266344	6.854828	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-55.50pct_le_1.00pct
picoperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	6	6	6	11.253317		11.253317	11.205198	11.370552	0.014694	10.725325	10.496769	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.10pct_le_1.00pct
picoperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	2	2	3	10.877702		10.877702	10.846864	11.387548	0.049706	6.470721	6.048721	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-14.31pct_le_1.00pct
picoperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	requests_per_second	1	1	1	311166.117621		311166.117621	290486.482592	331845.752650	0.132917	294622.409598	290900.075293	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
picoperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	requests_per_second	1	1	1	317808.416957		317808.416957	307259.208850	328357.625064	0.066387	309369.050471	307470.193012	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
picoperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	connections_per_second	1	1	1	3374.137383		3374.137383	3331.445514	3416.829251	0.025305	3339.983888	3332.299351	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
picoperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	connections_per_second	1	1	1	2078.705814		2078.705814	1893.856896	2263.554732	0.177850	1930.826680	1897.553874	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
picoperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	messages_per_second	8	8	9	1333087.199791		1333087.199791	1308592.043363	1346885.986875	0.028726	1270304.145271	1232687.689833	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-1.29pct_le_1.00pct
picoperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	messages_per_second	5	5	6	1292567.956182		1292567.956182	1284450.504806	1292567.956182	0.006280	1216541.447203	1180526.796472	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-1.30pct_le_1.00pct
picoperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	streams_per_second	1	1	1	455181.624479		455181.624479	448852.314439	461510.934519	0.027810	450118.176447	448978.900640	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
picoperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	streams_per_second	1	1	1	435335.961415		435335.961415	432891.282567	437780.640263	0.011231	433380.218337	432940.176144	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
picoperf	upload	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	3	3	4	11.008042		11.008042	10.906935	11.134972	0.020715	10.045764	9.909704	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-1.18pct_le_1.00pct
picoperf	upload	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	throughput_gbps	2	2	3	9.769731		9.769731	6.995925	11.674002	0.478834	5.564222	5.184619	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-8.81pct_le_1.00pct
picoperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	requests_per_second	1	1	1	330628.393830		330628.393830	321100.169456	340156.618205	0.057637	323005.814331	321290.733943	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
picoperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	converged	requests_per_second	1	1	1	288570.306310		288570.306310	279191.457178	297949.155442	0.065002	281067.227004	279379.034161	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	capability_tier_smoke_only
quicheperf	bidi	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	4	4	4	9.784548		9.784548	9.759813	9.878076	0.012087	9.393636	9.249154	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.28pct_le_1.00pct
quicheperf	bidi	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	5	5	5	11.215272		11.215272	11.201358	11.215272	0.001241	10.830734	10.741743	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.45pct_le_1.00pct
quicheperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	83262.260298		83262.260298	82700.474147	83824.046450	0.013494	82812.831377	82711.709870	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quicheperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	streams_per_second	1	1	1	82913.931862		82913.931862	80127.891627	85699.972097	0.067203	80685.099674	80183.612432	insufficient_order_stat_support	1.000000	1.000000	tier_smoke	lifecycle_tier_smoke_only
quicheperf	connect	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	12	12	12	5748.916100		5748.916100	5588.173924	5846.016477	0.044851	5399.539272	4229.692035	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.42pct_le_1.00pct
quicheperf	connect	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	connections_per_second	3	3	4	1963.133517		1963.133517	1935.055778	1970.152194	0.017878	1681.960063	1592.987804	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-1.31pct_le_1.00pct
quicheperf	datagram	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	datagrams_per_second	3	3	4	3456774.390252		3456774.390252	1774161.060770	3513498.823929	0.503168	121618.037528	121559.035217	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-95.31pct_le_1.00pct
quicheperf	datagram	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	datagrams_per_second	2	2	3	3211344.240562		3211344.240562	1621544.222974	3418430.341053	0.559543	81329.307892	80943.020755	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-96.22pct_le_1.00pct
quicheperf	download	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	3	3	4	7.771694		7.771694	7.708797	7.793399	0.010886	7.355101	7.259492	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-0.28pct_le_1.00pct
quicheperf	download	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	2	2	3	9.543420		9.543420	9.105543	9.583816	0.050115	8.821784	8.757467	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_-3.41pct_le_1.00pct
quicheperf	flow_control	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	converged	throughput_gbps	4	4	4	9.142494		9.142494	9.099208	9.214395	0.012599	8.929353	8.765647	insufficient_order_stat_support	1.000000	1.000000	ok	incremental_improvement_0.86pct_le_1.00pct
