binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	metric	client_threads	publication_role	discovery_status	confirm_status	combined_status	combined_samples	combined_p50	combined_p50_ci95_low	combined_p50_ci95_high	combined_p50_ci95_relative_width	combined_p20_p80_ratio	publication_status	reason
picoperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	2078.705814	1893.856896	2263.554732	0.177850	1.112724	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
picoperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	messages_per_second	8	selected_saturation	converged	converged	converged	20	1333087.199791	1308592.043363	1346885.986875	0.028726	1.071223	converged	confirm_disabled
picoperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	messages_per_second	9	plateau_sentinel+post_selected	converged	converged	converged	20	1315833.386563	1314671.756167	1333994.076914	0.014684	1.045583	converged	confirm_disabled
picoperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	messages_per_second	5	selected_saturation	converged	converged	converged	20	1292567.956182	1284450.504806	1292567.956182	0.006280	1.081402	converged	confirm_disabled
picoperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	messages_per_second	6	plateau_sentinel+post_selected	converged	converged	converged	20	1275726.081412	1263637.173454	1312665.630381	0.038432	1.065345	converged	confirm_disabled
picoperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	455181.624479	448852.314439	461510.934519	0.027810	1.016826	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
picoperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	435335.961415	432891.282567	437780.640263	0.011231	1.006762	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
picoperf	upload	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	11.008042	10.906935	11.134972	0.020715	1.107584	converged	confirm_disabled
picoperf	upload	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	10.877626	10.852051	10.916760	0.005949	1.069216	converged	confirm_disabled
picoperf	upload	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	9.769731	6.995925	11.674002	0.478834	2.059225	converged	p50_ci_width_0.4788_gt_0.0300;p80_p20_2.0592_gt_1.1500;block_median_ratio_1.6687_gt_1.1000;confirm_disabled;p50_ci_width_0.4788_gt_0.0300;p80_p20_2.0592_gt_1.1500;block_median_ratio_1.6687_gt_1.1000
picoperf	upload	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	8.909505	8.593563	9.075854	0.054132	1.491499	converged	p50_ci_width_0.0541_gt_0.0300;p80_p20_1.4915_gt_1.1500;confirm_disabled;p50_ci_width_0.0541_gt_0.0300;p80_p20_1.4915_gt_1.1500
picoperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	330628.393830	321100.169456	340156.618205	0.057637	1.035191	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
picoperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	288570.306310	279191.457178	297949.155442	0.065002	1.039777	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	bidi	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	selected_saturation+plateau_sentinel	converged	converged	converged	20	9.784548	9.759813	9.878076	0.012087	1.070181	converged	confirm_disabled
quicheperf	bidi	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	selected_saturation+plateau_sentinel	converged	converged	converged	20	11.215272	11.201358	11.215272	0.001241	1.036250	converged	confirm_disabled
quicheperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	83262.260298	82700.474147	83824.046450	0.013494	1.008130	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	82913.931862	80127.891627	85699.972097	0.067203	1.041152	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	connect	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	12	selected_saturation+plateau_sentinel	converged	converged	converged	20	5748.916100	5588.173924	5846.016477	0.044851	1.074799	converged	confirm_disabled
quicheperf	connect	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	selected_saturation	converged	converged	converged	20	1963.133517	1935.055778	1970.152194	0.017878	1.174530	converged	p80_p20_1.1745_gt_1.1500;confirm_disabled;p80_p20_1.1745_gt_1.1500
quicheperf	connect	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	plateau_sentinel+post_selected	converged	converged	converged	20	1937.327994	1929.351030	1992.172662	0.032427	1.111997	converged	confirm_disabled
quicheperf	datagram	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	3	selected_saturation	converged	converged	converged	20	3456774.390252	1774161.060770	3513498.823929	0.503168	30.063957	converged	p50_ci_width_0.5032_gt_0.0500;p80_p20_30.0640_gt_1.1500;block_median_ratio_1.9804_gt_1.1000;confirm_disabled;p50_ci_width_0.5032_gt_0.0500;p80_p20_30.0640_gt_1.1500;block_median_ratio_1.9804_gt_1.1000
quicheperf	datagram	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	4	plateau_sentinel+post_selected	converged	converged	converged	20	162110.988984	161993.914566	162448.292755	0.002803	1.005442	converged	outliers_1;confirm_disabled;outliers_1
quicheperf	datagram	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	2	selected_saturation	converged	converged	converged	20	3211344.240562	1621544.222974	3418430.341053	0.559543	42.543565	converged	p50_ci_width_0.5595_gt_0.0500;p80_p20_42.5436_gt_1.1500;block_median_ratio_2.1081_gt_1.1000;confirm_disabled;p50_ci_width_0.5595_gt_0.0500;p80_p20_42.5436_gt_1.1500;block_median_ratio_2.1081_gt_1.1000
quicheperf	datagram	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	datagrams_per_second	3	plateau_sentinel+post_selected	converged	converged	converged	20	121480.957378	121436.544929	121593.538368	0.001292	29.923902	converged	p80_p20_29.9239_gt_1.1500;outliers_5;confirm_disabled;p80_p20_29.9239_gt_1.1500;outliers_5
quicheperf	download	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	7.771694	7.708797	7.793399	0.010886	1.093174	converged	confirm_disabled
quicheperf	download	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	7.749859	7.593522	7.920346	0.042172	1.114926	converged	p50_ci_width_0.0422_gt_0.0300;confirm_disabled;p50_ci_width_0.0422_gt_0.0300
quicheperf	download	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	9.543420	9.105543	9.583816	0.050115	1.115541	converged	p50_ci_width_0.0501_gt_0.0300;confirm_disabled;p50_ci_width_0.0501_gt_0.0300
quicheperf	download	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	9.217892	8.886506	9.910760	0.111116	1.135755	converged	p50_ci_width_0.1111_gt_0.0300;block_median_ratio_1.1153_gt_1.1000;confirm_disabled;p50_ci_width_0.1111_gt_0.0300;block_median_ratio_1.1153_gt_1.1000
quicheperf	flow_control	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	selected_saturation+plateau_sentinel	converged	converged	converged	20	9.142494	9.099208	9.214395	0.012599	1.035724	converged	confirm_disabled
quicheperf	flow_control	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	9.355353	9.155255	9.492313	0.036028	1.178406	converged	p80_p20_1.1784_gt_1.1500;confirm_disabled;p80_p20_1.1784_gt_1.1500
quicheperf	flow_control	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	8.887590	8.792823	9.532301	0.083203	1.127307	converged	p50_ci_width_0.0832_gt_0.0500;confirm_disabled;p50_ci_width_0.0832_gt_0.0500
quicheperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	649216.000000	581632.000000	716800.000000	0.208202	1.133244	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	idle_footprint	syscall	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1589248.000000	1589248.000000	1589248.000000	0.000000	1.000000	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation+plateau_sentinel	converged	converged	converged	20	8.658956	8.533418	8.735354	0.023321	1.060254	converged	confirm_disabled
quicheperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	8.904470	8.786483	8.993972	0.023302	1.079185	converged	confirm_disabled
quicheperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	8.888944	8.888944	8.909631	0.002327	1.035494	converged	confirm_disabled
quicheperf	multistream_download	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation+plateau_sentinel	converged	converged	converged	20	8.059246	8.019372	8.075006	0.006903	1.047753	converged	confirm_disabled
quicheperf	multistream_download	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	9.377034	9.244687	9.537378	0.031214	1.066240	converged	p50_ci_width_0.0312_gt_0.0300;confirm_disabled;p50_ci_width_0.0312_gt_0.0300
quicheperf	multistream_download	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	9.253868	9.209882	9.284409	0.008054	1.031853	converged	confirm_disabled
quicheperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	selected_saturation+plateau_sentinel	converged	converged	converged	20	12.532360	12.471829	12.563002	0.007275	1.042714	converged	confirm_disabled
quicheperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	selected_saturation	converged	converged	converged	20	13.704350	13.600447	13.817713	0.015854	1.034902	converged	confirm_disabled
quicheperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	6	plateau_sentinel+post_selected	converged	converged	converged	20	13.644944	13.585720	13.730945	0.010643	1.035677	converged	confirm_disabled
quicheperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	81289.287628	79672.973566	82905.601690	0.039767	1.024148	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	75958.080454	70892.977358	81023.183550	0.133366	1.083354	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	2582.094272	2290.237177	2873.951367	0.226062	1.145505	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	2221.691282	2176.847055	2266.535510	0.040369	1.024519	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	messages_per_second	2	selected_saturation	converged	converged	converged	20	69854.913931	69752.921171	69854.913931	0.001460	1.068845	converged	confirm_disabled
quicheperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	messages_per_second	3	plateau_sentinel+post_selected	converged	converged	converged	20	65555.997568	65334.302264	65880.703967	0.008335	1.028094	converged	confirm_disabled
quicheperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	messages_per_second	2	selected_saturation	converged	converged	converged	20	81138.152797	76434.273359	83944.086263	0.092556	1.107093	converged	p50_ci_width_0.0926_gt_0.0500;confirm_disabled;p50_ci_width_0.0926_gt_0.0500
quicheperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	messages_per_second	3	plateau_sentinel+post_selected	converged	converged	converged	20	79799.269269	77560.652366	82053.663274	0.056304	1.113820	converged	p50_ci_width_0.0563_gt_0.0500;confirm_disabled;p50_ci_width_0.0563_gt_0.0500
quicheperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	82604.878739	79282.278591	85927.478886	0.080446	1.049461	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	84983.895675	69714.995702	100252.795648	0.359336	1.241652	converged	blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2417_gt_1.1500;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2417_gt_1.1500
quicheperf	upload	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	selected_saturation	converged	converged	converged	20	12.993588	12.933507	13.031358	0.007531	1.101166	converged	confirm_disabled
quicheperf	upload	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	6	plateau_sentinel+post_selected	converged	converged	converged	20	12.827907	12.812654	12.908691	0.007487	1.041773	converged	confirm_disabled
quicheperf	upload	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	selected_saturation	converged	converged	converged	20	13.949168	13.664859	15.807979	0.153638	1.163045	converged	p50_ci_width_0.1536_gt_0.0300;p80_p20_1.1630_gt_1.1500;block_median_ratio_1.1568_gt_1.1000;confirm_disabled;p50_ci_width_0.1536_gt_0.0300;p80_p20_1.1630_gt_1.1500;block_median_ratio_1.1568_gt_1.1000
quicheperf	upload	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	6	plateau_sentinel+post_selected	converged	converged	converged	20	13.926958	13.835420	14.014498	0.012858	1.025837	converged	confirm_disabled
quicheperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	80008.333001	75074.794364	84941.871639	0.123326	1.076838	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quicheperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	71326.968260	67911.489576	74742.446944	0.095770	1.059162	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quiczigperf	bidi	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	8.875241	8.847781	8.881844	0.003838	1.086766	converged	confirm_disabled
quiczigperf	bidi	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	4.237791	3.931398	4.640576	0.167346	1.257317	converged	p50_ci_width_0.1673_gt_0.0300;p80_p20_1.2573_gt_1.1500;block_median_ratio_1.1804_gt_1.1000;confirm_disabled;p50_ci_width_0.1673_gt_0.0300;p80_p20_1.2573_gt_1.1500;block_median_ratio_1.1804_gt_1.1000
quiczigperf	bidi	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	9.986950	9.986134	9.986950	0.000082	1.077190	converged	confirm_disabled
quiczigperf	bidi	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	5.579063	5.416685	5.848727	0.077440	1.194232	converged	p50_ci_width_0.0774_gt_0.0300;p80_p20_1.1942_gt_1.1500;confirm_disabled;p50_ci_width_0.0774_gt_0.0300;p80_p20_1.1942_gt_1.1500
quiczigperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	15107.231293	12379.834454	17834.628132	0.361072	1.242961	converged	blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2430_gt_1.1500;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2430_gt_1.1500
quiczigperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	18041.105723	17951.107879	18131.103566	0.009977	1.006004	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
quiczigperf	connect	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	connections_per_second	13	selected_saturation+plateau_sentinel	converged	converged	converged	20	3828.718324	3788.725618	3849.681390	0.015921	1.043415	converged	outliers_1;confirm_disabled;outliers_1
quiczigperf	connect	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	connections_per_second	6	selected_saturation	converged	converged	converged	20	2350.871212	2324.782369	2352.801161	0.011918	1.071881	converged	confirm_disabled
quiczigperf	connect	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	connections_per_second	7	plateau_sentinel+post_selected	converged	converged	converged	20	2291.257449	2249.170400	2334.838286	0.037389	1.090975	converged	confirm_disabled
quiczigperf	datagram	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	datagrams_per_second	2	selected_saturation	converged	converged	converged	20	2257736.570625	2206167.409279	2305147.819721	0.043841	1.097848	converged	confirm_disabled
