binary	scenario	network	path_profile	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
picoperf	download	iouring	loopback	1	throughput_gbps	combined	20	2	5.255150	5.145746	5.351947	0.039238	4.684937	5.648679	1.205711	4.553804	3.877235	insufficient_order_stat_support	0.081238	1.040072	0.000000	0.221517	0	converged	p50_ci_width_0.0392_gt_0.0300;p80_p20_1.2057_gt_1.1500
picoperf	download	iouring	loopback	2	throughput_gbps	discovery	20	2	3.345968	3.284754	3.345968	0.018295	3.095144	3.726423	1.203958	3.054761	2.876558	insufficient_order_stat_support	0.067850	1.018636	0.000000	-0.013362	0	converged	p80_p20_1.2040_gt_1.1500
picoperf	download	iouring	loopback	2	throughput_gbps	combined	20	2	3.345968	3.284754	3.345968	0.018295	3.095144	3.726423	1.203958	3.054761	2.876558	insufficient_order_stat_support	0.067850	1.018636	0.000000	-0.013362	0	converged	p80_p20_1.2040_gt_1.1500
picoperf	download	syscall	loopback	1	throughput_gbps	discovery	20	2	7.862721	7.796698	7.862721	0.008397	7.492683	8.270853	1.103857	7.439012	7.403747	insufficient_order_stat_support	0.047129	1.008468	0.000000	-0.078221	0	converged	
picoperf	download	syscall	loopback	1	throughput_gbps	combined	20	2	7.862721	7.796698	7.862721	0.008397	7.492683	8.270853	1.103857	7.439012	7.403747	insufficient_order_stat_support	0.047129	1.008468	0.000000	-0.078221	0	converged	
picoperf	download	syscall	loopback	2	throughput_gbps	discovery	20	2	3.897900	3.788208	3.898885	0.028394	3.616332	4.059902	1.122658	3.312464	2.976036	insufficient_order_stat_support	0.047223	1.029216	0.000000	0.027022	0	converged	
picoperf	download	syscall	loopback	2	throughput_gbps	combined	20	2	3.897900	3.788208	3.898885	0.028394	3.616332	4.059902	1.122658	3.312464	2.976036	insufficient_order_stat_support	0.047223	1.029216	0.000000	0.027022	0	converged	
picoperf	flow_control	iouring	loopback	1	throughput_gbps	discovery	20	2	8.463289	8.266849	8.504050	0.028027	8.195478	8.664074	1.057177	8.176366	8.054897	insufficient_order_stat_support	0.019385	1.028693	0.000000	-0.126178	0	converged	
picoperf	flow_control	iouring	loopback	1	throughput_gbps	combined	20	2	8.463289	8.266849	8.504050	0.028027	8.195478	8.664074	1.057177	8.176366	8.054897	insufficient_order_stat_support	0.019385	1.028693	0.000000	-0.126178	0	converged	
picoperf	flow_control	iouring	loopback	2	throughput_gbps	discovery	20	2	3.303745	3.249125	3.310949	0.018713	3.064756	3.565849	1.163502	3.028280	3.005543	insufficient_order_stat_support	0.051610	1.019028	0.000000	-0.350720	0	converged	p80_p20_1.1635_gt_1.1500
picoperf	flow_control	iouring	loopback	2	throughput_gbps	combined	20	2	3.303745	3.249125	3.310949	0.018713	3.064756	3.565849	1.163502	3.028280	3.005543	insufficient_order_stat_support	0.051610	1.019028	0.000000	-0.350720	0	converged	p80_p20_1.1635_gt_1.1500
picoperf	flow_control	syscall	loopback	1	throughput_gbps	discovery	20	2	7.326822	7.010692	7.371179	0.049201	6.957826	7.482558	1.075416	6.901088	6.412978	insufficient_order_stat_support	0.043147	1.051420	0.000000	0.184119	0	converged	
picoperf	flow_control	syscall	loopback	1	throughput_gbps	combined	20	2	7.326822	7.010692	7.371179	0.049201	6.957826	7.482558	1.075416	6.901088	6.412978	insufficient_order_stat_support	0.043147	1.051420	0.000000	0.184119	0	converged	
picoperf	flow_control	syscall	loopback	2	throughput_gbps	discovery	20	2	3.291658	3.286328	3.296161	0.002987	2.874086	3.553975	1.236558	2.690458	2.607841	insufficient_order_stat_support	0.100192	1.002992	0.000000	0.016904	0	converged	p80_p20_1.2366_gt_1.1500
picoperf	flow_control	syscall	loopback	2	throughput_gbps	combined	20	2	3.291658	3.286328	3.296161	0.002987	2.874086	3.553975	1.236558	2.690458	2.607841	insufficient_order_stat_support	0.100192	1.002992	0.000000	0.016904	0	converged	p80_p20_1.2366_gt_1.1500
picoperf	idle_footprint	iouring	loopback	1	server_rss_delta_bytes_per_connection	discovery	2	1	352256.000000	348160.000000	356352.000000	0.023256	349798.400000	354713.600000	1.014052	355532.800000	356270.080000	insufficient_order_stat_support	0.011628	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	idle_footprint	iouring	loopback	1	server_rss_delta_bytes_per_connection	combined	2	1	352256.000000	348160.000000	356352.000000	0.023256	349798.400000	354713.600000	1.014052	355532.800000	356270.080000	insufficient_order_stat_support	0.011628	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	idle_footprint	syscall	loopback	1	server_rss_delta_bytes_per_connection	discovery	2	1	1550336.000000	1273856.000000	1826816.000000	0.356671	1384448.000000	1716224.000000	1.239645	1771520.000000	1821286.400000	insufficient_order_stat_support	0.178336	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2396_gt_1.1500
picoperf	idle_footprint	syscall	loopback	1	server_rss_delta_bytes_per_connection	combined	2	1	1550336.000000	1273856.000000	1826816.000000	0.356671	1384448.000000	1716224.000000	1.239645	1771520.000000	1821286.400000	insufficient_order_stat_support	0.178336	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20;p80_p20_1.2396_gt_1.1500
picoperf	loss_recovery	iouring	loopback	1	throughput_gbps	discovery	20	2	5.384478	5.363694	5.384478	0.003860	4.442381	5.496830	1.237361	4.217289	3.334795	insufficient_order_stat_support	0.028128	1.003875	0.000000	-0.070057	0	converged	p80_p20_1.2374_gt_1.1500
picoperf	loss_recovery	iouring	loopback	1	throughput_gbps	combined	20	2	5.384478	5.363694	5.384478	0.003860	4.442381	5.496830	1.237361	4.217289	3.334795	insufficient_order_stat_support	0.028128	1.003875	0.000000	-0.070057	0	converged	p80_p20_1.2374_gt_1.1500
picoperf	loss_recovery	iouring	loopback	2	throughput_gbps	discovery	20	2	3.301039	3.269144	3.369692	0.030460	3.112216	3.616880	1.162156	3.097980	2.978441	insufficient_order_stat_support	0.060470	1.030757	0.000000	0.033691	0	converged	p80_p20_1.1622_gt_1.1500
picoperf	loss_recovery	iouring	loopback	2	throughput_gbps	combined	20	2	3.301039	3.269144	3.369692	0.030460	3.112216	3.616880	1.162156	3.097980	2.978441	insufficient_order_stat_support	0.060470	1.030757	0.000000	0.033691	0	converged	p80_p20_1.1622_gt_1.1500
picoperf	loss_recovery	syscall	loopback	1	throughput_gbps	discovery	20	2	4.477095	4.078807	4.720519	0.143332	3.552827	5.506090	1.549777	3.294382	2.914403	insufficient_order_stat_support	0.200186	1.157328	0.000000	0.338931	0	converged	p50_ci_width_0.1433_gt_0.0800;p80_p20_1.5498_gt_1.1500;block_median_ratio_1.1573_gt_1.1000
picoperf	loss_recovery	syscall	loopback	1	throughput_gbps	combined	20	2	4.477095	4.078807	4.720519	0.143332	3.552827	5.506090	1.549777	3.294382	2.914403	insufficient_order_stat_support	0.200186	1.157328	0.000000	0.338931	0	converged	p50_ci_width_0.1433_gt_0.0800;p80_p20_1.5498_gt_1.1500;block_median_ratio_1.1573_gt_1.1000
picoperf	loss_recovery	syscall	loopback	2	throughput_gbps	discovery	20	2	3.730503	3.670900	3.953422	0.075733	3.367937	4.074713	1.209855	3.215357	2.878295	insufficient_order_stat_support	0.089515	1.076962	0.000000	0.039176	0	converged	p80_p20_1.2099_gt_1.1500
picoperf	loss_recovery	syscall	loopback	2	throughput_gbps	combined	20	2	3.730503	3.670900	3.953422	0.075733	3.367937	4.074713	1.209855	3.215357	2.878295	insufficient_order_stat_support	0.089515	1.076962	0.000000	0.039176	0	converged	p80_p20_1.2099_gt_1.1500
picoperf	multistream_download	iouring	loopback	1	throughput_gbps	discovery	20	2	6.108146	6.023329	6.172633	0.024444	5.556670	6.497202	1.169262	5.244569	5.051580	insufficient_order_stat_support	0.060050	1.024788	0.000000	-0.358629	0	converged	p80_p20_1.1693_gt_1.1500
picoperf	multistream_download	iouring	loopback	1	throughput_gbps	combined	20	2	6.108146	6.023329	6.172633	0.024444	5.556670	6.497202	1.169262	5.244569	5.051580	insufficient_order_stat_support	0.060050	1.024788	0.000000	-0.358629	0	converged	p80_p20_1.1693_gt_1.1500
picoperf	multistream_download	iouring	loopback	2	throughput_gbps	discovery	20	2	3.348757	3.306984	3.348757	0.012474	3.114859	3.694938	1.186229	3.059780	2.990889	insufficient_order_stat_support	0.076602	1.012632	0.000000	-0.203412	0	converged	p80_p20_1.1862_gt_1.1500
picoperf	multistream_download	iouring	loopback	2	throughput_gbps	combined	20	2	3.348757	3.306984	3.348757	0.012474	3.114859	3.694938	1.186229	3.059780	2.990889	insufficient_order_stat_support	0.076602	1.012632	0.000000	-0.203412	0	converged	p80_p20_1.1862_gt_1.1500
picoperf	multistream_download	syscall	loopback	1	throughput_gbps	discovery	20	2	7.988459	7.634925	8.201067	0.070870	7.503193	8.235602	1.097613	7.266344	6.854828	insufficient_order_stat_support	0.040395	1.074152	0.000000	-0.091097	0	converged	p50_ci_width_0.0709_gt_0.0300
picoperf	multistream_download	syscall	loopback	1	throughput_gbps	combined	20	2	7.988459	7.634925	8.201067	0.070870	7.503193	8.235602	1.097613	7.266344	6.854828	insufficient_order_stat_support	0.040395	1.074152	0.000000	-0.091097	0	converged	p50_ci_width_0.0709_gt_0.0300
picoperf	multistream_download	syscall	loopback	2	throughput_gbps	discovery	20	2	3.554668	3.466960	3.654227	0.052682	3.103472	4.099029	1.320788	3.053064	2.853777	insufficient_order_stat_support	0.091735	1.054015	0.000000	0.060207	0	converged	p50_ci_width_0.0527_gt_0.0300;p80_p20_1.3208_gt_1.1500
picoperf	multistream_download	syscall	loopback	2	throughput_gbps	combined	20	2	3.554668	3.466960	3.654227	0.052682	3.103472	4.099029	1.320788	3.053064	2.853777	insufficient_order_stat_support	0.091735	1.054015	0.000000	0.060207	0	converged	p50_ci_width_0.0527_gt_0.0300;p80_p20_1.3208_gt_1.1500
picoperf	multistream_upload	iouring	loopback	1	throughput_gbps	discovery	20	2	7.075916	6.707769	7.432344	0.102400	5.913788	7.716092	1.304763	5.750487	5.453059	insufficient_order_stat_support	0.093986	1.108020	0.000000	0.071613	0	converged	p50_ci_width_0.1024_gt_0.0300;p80_p20_1.3048_gt_1.1500;block_median_ratio_1.1080_gt_1.1000
picoperf	multistream_upload	iouring	loopback	1	throughput_gbps	combined	20	2	7.075916	6.707769	7.432344	0.102400	5.913788	7.716092	1.304763	5.750487	5.453059	insufficient_order_stat_support	0.093986	1.108020	0.000000	0.071613	0	converged	p50_ci_width_0.1024_gt_0.0300;p80_p20_1.3048_gt_1.1500;block_median_ratio_1.1080_gt_1.1000
picoperf	multistream_upload	iouring	loopback	2	throughput_gbps	discovery	20	2	8.232923	8.232923	8.373534	0.017079	7.672637	8.581865	1.118503	7.579124	6.915768	insufficient_order_stat_support	0.042664	1.017079	0.000000	0.200778	0	converged	
picoperf	multistream_upload	iouring	loopback	2	throughput_gbps	combined	20	2	8.232923	8.232923	8.373534	0.017079	7.672637	8.581865	1.118503	7.579124	6.915768	insufficient_order_stat_support	0.042664	1.017079	0.000000	0.200778	0	converged	
picoperf	multistream_upload	iouring	loopback	3	throughput_gbps	discovery	20	2	10.789938	10.692728	10.799733	0.009917	10.329208	11.033555	1.068190	10.117173	10.018466	insufficient_order_stat_support	0.027248	1.010007	0.000000	0.293096	0	converged	
picoperf	multistream_upload	iouring	loopback	3	throughput_gbps	combined	20	2	10.789938	10.692728	10.799733	0.009917	10.329208	11.033555	1.068190	10.117173	10.018466	insufficient_order_stat_support	0.027248	1.010007	0.000000	0.293096	0	converged	
picoperf	multistream_upload	iouring	loopback	4	throughput_gbps	discovery	20	2	10.997544	10.973126	11.039304	0.006017	10.785833	11.415991	1.058425	10.638827	10.408964	insufficient_order_stat_support	0.024530	1.006031	0.000000	-0.208268	0	converged	
picoperf	multistream_upload	iouring	loopback	4	throughput_gbps	combined	20	2	10.997544	10.973126	11.039304	0.006017	10.785833	11.415991	1.058425	10.638827	10.408964	insufficient_order_stat_support	0.024530	1.006031	0.000000	-0.208268	0	converged	
picoperf	multistream_upload	iouring	loopback	5	throughput_gbps	discovery	20	2	11.242047	11.134823	11.545519	0.036532	10.938006	11.678388	1.067689	10.806519	10.537438	insufficient_order_stat_support	0.029261	1.036884	0.000000	0.035743	0	converged	p50_ci_width_0.0365_gt_0.0300
picoperf	multistream_upload	iouring	loopback	5	throughput_gbps	combined	20	2	11.242047	11.134823	11.545519	0.036532	10.938006	11.678388	1.067689	10.806519	10.537438	insufficient_order_stat_support	0.029261	1.036884	0.000000	0.035743	0	converged	p50_ci_width_0.0365_gt_0.0300
picoperf	multistream_upload	iouring	loopback	6	throughput_gbps	discovery	20	2	11.253317	11.205198	11.370552	0.014694	10.913430	11.689968	1.071154	10.725325	10.496769	insufficient_order_stat_support	0.027276	1.014757	0.000000	-0.185229	0	converged	
picoperf	multistream_upload	iouring	loopback	6	throughput_gbps	combined	20	2	11.253317	11.205198	11.370552	0.014694	10.913430	11.689968	1.071154	10.725325	10.496769	insufficient_order_stat_support	0.027276	1.014757	0.000000	-0.185229	0	converged	
picoperf	multistream_upload	syscall	loopback	1	throughput_gbps	discovery	20	2	6.913599	6.884000	6.946224	0.009000	6.750527	7.197527	1.066217	6.707480	6.578796	insufficient_order_stat_support	0.023782	1.009039	0.000000	0.079047	0	converged	
picoperf	multistream_upload	syscall	loopback	1	throughput_gbps	combined	20	2	6.913599	6.884000	6.946224	0.009000	6.750527	7.197527	1.066217	6.707480	6.578796	insufficient_order_stat_support	0.023782	1.009039	0.000000	0.079047	0	converged	
picoperf	multistream_upload	syscall	loopback	2	throughput_gbps	discovery	20	2	10.877702	10.846864	11.387548	0.049706	7.332051	11.657060	1.589877	6.470721	6.048721	insufficient_order_stat_support	0.112608	1.049847	0.000000	-0.407732	0	converged	p50_ci_width_0.0497_gt_0.0300;p80_p20_1.5899_gt_1.1500
picoperf	multistream_upload	syscall	loopback	2	throughput_gbps	combined	20	2	10.877702	10.846864	11.387548	0.049706	7.332051	11.657060	1.589877	6.470721	6.048721	insufficient_order_stat_support	0.112608	1.049847	0.000000	-0.407732	0	converged	p50_ci_width_0.0497_gt_0.0300;p80_p20_1.5899_gt_1.1500
picoperf	multistream_upload	syscall	loopback	3	throughput_gbps	discovery	20	2	9.321142	8.857694	9.522873	0.071362	7.720357	10.149014	1.314578	6.834511	5.354523	insufficient_order_stat_support	0.095447	1.075096	0.000000	-0.304037	0	converged	p50_ci_width_0.0714_gt_0.0300;p80_p20_1.3146_gt_1.1500
picoperf	multistream_upload	syscall	loopback	3	throughput_gbps	combined	20	2	9.321142	8.857694	9.522873	0.071362	7.720357	10.149014	1.314578	6.834511	5.354523	insufficient_order_stat_support	0.095447	1.075096	0.000000	-0.304037	0	converged	p50_ci_width_0.0714_gt_0.0300;p80_p20_1.3146_gt_1.1500
picoperf	reqresp	iouring	loopback	1	requests_per_second	discovery	2	1	311166.117621	290486.482592	331845.752650	0.132917	298758.336604	323573.898638	1.083062	294622.409598	290900.075293	insufficient_order_stat_support	0.066459	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	reqresp	iouring	loopback	1	requests_per_second	combined	2	1	311166.117621	290486.482592	331845.752650	0.132917	298758.336604	323573.898638	1.083062	294622.409598	290900.075293	insufficient_order_stat_support	0.066459	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	reqresp	syscall	loopback	1	requests_per_second	discovery	2	1	317808.416957	307259.208850	328357.625064	0.066387	311478.892093	324137.941821	1.040642	309369.050471	307470.193012	insufficient_order_stat_support	0.033194	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	reqresp	syscall	loopback	1	requests_per_second	combined	2	1	317808.416957	307259.208850	328357.625064	0.066387	311478.892093	324137.941821	1.040642	309369.050471	307470.193012	insufficient_order_stat_support	0.033194	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	resumed_connect	iouring	loopback	1	connections_per_second	discovery	2	1	3374.137383	3331.445514	3416.829251	0.025305	3348.522261	3399.752504	1.015299	3339.983888	3332.299351	insufficient_order_stat_support	0.012653	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	resumed_connect	iouring	loopback	1	connections_per_second	combined	2	1	3374.137383	3331.445514	3416.829251	0.025305	3348.522261	3399.752504	1.015299	3339.983888	3332.299351	insufficient_order_stat_support	0.012653	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	resumed_connect	syscall	loopback	1	connections_per_second	discovery	2	1	2078.705814	1893.856896	2263.554732	0.177850	1967.796463	2189.615165	1.112724	1930.826680	1897.553874	insufficient_order_stat_support	0.088925	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	resumed_connect	syscall	loopback	1	connections_per_second	combined	2	1	2078.705814	1893.856896	2263.554732	0.177850	1967.796463	2189.615165	1.112724	1930.826680	1897.553874	insufficient_order_stat_support	0.088925	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	small_payload_pps	iouring	loopback	1	messages_per_second	discovery	20	2	446864.248715	446352.045849	447310.745558	0.002145	439568.472284	449839.586571	1.023366	431296.637520	417943.948807	insufficient_order_stat_support	0.009674	1.002148	0.000000	-0.003586	1	converged	outliers_1
picoperf	small_payload_pps	iouring	loopback	1	messages_per_second	combined	20	2	446864.248715	446352.045849	447310.745558	0.002145	439568.472284	449839.586571	1.023366	431296.637520	417943.948807	insufficient_order_stat_support	0.009674	1.002148	0.000000	-0.003586	1	converged	outliers_1
picoperf	small_payload_pps	iouring	loopback	2	messages_per_second	discovery	20	2	849849.249844	839515.063949	857896.714146	0.021629	830170.296497	863185.596447	1.039769	816156.201152	776331.767573	insufficient_order_stat_support	0.019298	1.021896	0.000000	-0.193884	0	converged	
picoperf	small_payload_pps	iouring	loopback	2	messages_per_second	combined	20	2	849849.249844	839515.063949	857896.714146	0.021629	830170.296497	863185.596447	1.039769	816156.201152	776331.767573	insufficient_order_stat_support	0.019298	1.021896	0.000000	-0.193884	0	converged	
picoperf	small_payload_pps	iouring	loopback	3	messages_per_second	discovery	20	2	1068569.004835	1059851.538653	1080732.189054	0.019541	1026043.699852	1109842.787871	1.081672	1013581.331198	1000783.254628	insufficient_order_stat_support	0.037255	1.019701	0.000000	0.048469	0	converged	
picoperf	small_payload_pps	iouring	loopback	3	messages_per_second	combined	20	2	1068569.004835	1059851.538653	1080732.189054	0.019541	1026043.699852	1109842.787871	1.081672	1013581.331198	1000783.254628	insufficient_order_stat_support	0.037255	1.019701	0.000000	0.048469	0	converged	
picoperf	small_payload_pps	iouring	loopback	4	messages_per_second	discovery	20	2	1125214.414474	1122841.565098	1126841.189352	0.003555	1107769.259926	1175249.061703	1.060915	1087045.508087	1050771.285151	insufficient_order_stat_support	0.018314	1.003562	0.000000	0.057465	0	converged	
picoperf	small_payload_pps	iouring	loopback	4	messages_per_second	combined	20	2	1125214.414474	1122841.565098	1126841.189352	0.003555	1107769.259926	1175249.061703	1.060915	1087045.508087	1050771.285151	insufficient_order_stat_support	0.018314	1.003562	0.000000	0.057465	0	converged	
picoperf	small_payload_pps	iouring	loopback	5	messages_per_second	discovery	20	2	1198492.857919	1195571.287269	1204765.648718	0.007672	1166552.489875	1214882.260605	1.041430	1151515.945333	1149032.004747	insufficient_order_stat_support	0.015003	1.007690	0.000000	0.032462	0	converged	
picoperf	small_payload_pps	iouring	loopback	5	messages_per_second	combined	20	2	1198492.857919	1195571.287269	1204765.648718	0.007672	1166552.489875	1214882.260605	1.041430	1151515.945333	1149032.004747	insufficient_order_stat_support	0.015003	1.007690	0.000000	0.032462	0	converged	
picoperf	small_payload_pps	iouring	loopback	6	messages_per_second	discovery	20	2	1250674.986669	1233047.164447	1284079.349816	0.040804	1213557.615921	1299152.890429	1.070533	1203683.619851	1198440.146015	insufficient_order_stat_support	0.029493	1.041387	0.000000	0.242305	0	converged	
picoperf	small_payload_pps	iouring	loopback	6	messages_per_second	combined	20	2	1250674.986669	1233047.164447	1284079.349816	0.040804	1213557.615921	1299152.890429	1.070533	1203683.619851	1198440.146015	insufficient_order_stat_support	0.029493	1.041387	0.000000	0.242305	0	converged	
picoperf	small_payload_pps	iouring	loopback	7	messages_per_second	discovery	20	2	1295943.717242	1289784.313869	1295943.717242	0.004753	1252238.863512	1335004.902641	1.066094	1213025.021496	1196812.441307	insufficient_order_stat_support	0.030871	1.004776	0.000000	0.141395	0	converged	
picoperf	small_payload_pps	iouring	loopback	7	messages_per_second	combined	20	2	1295943.717242	1289784.313869	1295943.717242	0.004753	1252238.863512	1335004.902641	1.066094	1213025.021496	1196812.441307	insufficient_order_stat_support	0.030871	1.004776	0.000000	0.141395	0	converged	
picoperf	small_payload_pps	iouring	loopback	8	messages_per_second	discovery	20	2	1333087.199791	1308592.043363	1346885.986875	0.028726	1272803.933362	1363457.129234	1.071223	1270304.145271	1232687.689833	insufficient_order_stat_support	0.024355	1.029263	0.000000	-0.078614	0	converged	
picoperf	small_payload_pps	iouring	loopback	8	messages_per_second	combined	20	2	1333087.199791	1308592.043363	1346885.986875	0.028726	1272803.933362	1363457.129234	1.071223	1270304.145271	1232687.689833	insufficient_order_stat_support	0.024355	1.029263	0.000000	-0.078614	0	converged	
picoperf	small_payload_pps	iouring	loopback	9	messages_per_second	discovery	20	2	1315833.386563	1314671.756167	1333994.076914	0.014684	1285831.948063	1344444.278452	1.045583	1268210.273921	1253659.700085	insufficient_order_stat_support	0.021399	1.014697	0.000000	-0.204845	0	converged	
picoperf	small_payload_pps	iouring	loopback	9	messages_per_second	combined	20	2	1315833.386563	1314671.756167	1333994.076914	0.014684	1285831.948063	1344444.278452	1.045583	1268210.273921	1253659.700085	insufficient_order_stat_support	0.021399	1.014697	0.000000	-0.204845	0	converged	
picoperf	small_payload_pps	syscall	loopback	1	messages_per_second	discovery	20	2	454731.628091	430870.687157	467747.124784	0.081095	426398.141684	527547.792692	1.237219	422711.852627	331321.590513	insufficient_order_stat_support	0.064117	1.085586	0.000000	-0.100811	0	converged	p50_ci_width_0.0811_gt_0.0500;p80_p20_1.2372_gt_1.1500
picoperf	small_payload_pps	syscall	loopback	1	messages_per_second	combined	20	2	454731.628091	430870.687157	467747.124784	0.081095	426398.141684	527547.792692	1.237219	422711.852627	331321.590513	insufficient_order_stat_support	0.064117	1.085586	0.000000	-0.100811	0	converged	p50_ci_width_0.0811_gt_0.0500;p80_p20_1.2372_gt_1.1500
picoperf	small_payload_pps	syscall	loopback	2	messages_per_second	discovery	20	2	830117.251270	805460.055792	837622.202327	0.038744	789029.471114	841664.884603	1.066709	778442.974711	748623.348514	insufficient_order_stat_support	0.022447	1.039930	0.000000	0.167582	0	converged	
picoperf	small_payload_pps	syscall	loopback	2	messages_per_second	combined	20	2	830117.251270	805460.055792	837622.202327	0.038744	789029.471114	841664.884603	1.066709	778442.974711	748623.348514	insufficient_order_stat_support	0.022447	1.039930	0.000000	0.167582	0	converged	
picoperf	small_payload_pps	syscall	loopback	3	messages_per_second	discovery	20	2	1097103.836240	1067263.004519	1144959.323253	0.070819	1049387.117763	1154634.544925	1.100294	1042186.323819	1017808.650639	insufficient_order_stat_support	0.042604	1.072800	0.000000	0.216668	0	converged	p50_ci_width_0.0708_gt_0.0500
picoperf	small_payload_pps	syscall	loopback	3	messages_per_second	combined	20	2	1097103.836240	1067263.004519	1144959.323253	0.070819	1049387.117763	1154634.544925	1.100294	1042186.323819	1017808.650639	insufficient_order_stat_support	0.042604	1.072800	0.000000	0.216668	0	converged	p50_ci_width_0.0708_gt_0.0500
picoperf	small_payload_pps	syscall	loopback	4	messages_per_second	discovery	20	2	1156515.199729	1149953.748848	1169903.287018	0.017250	1139314.324021	1180688.361151	1.036315	1113203.271453	1096695.676841	insufficient_order_stat_support	0.014452	1.017348	0.000000	0.228531	0	converged	
picoperf	small_payload_pps	syscall	loopback	4	messages_per_second	combined	20	2	1156515.199729	1149953.748848	1169903.287018	0.017250	1139314.324021	1180688.361151	1.036315	1113203.271453	1096695.676841	insufficient_order_stat_support	0.014452	1.017348	0.000000	0.228531	0	converged	
picoperf	small_payload_pps	syscall	loopback	5	messages_per_second	discovery	20	2	1292567.956182	1284450.504806	1292567.956182	0.006280	1222235.424308	1321727.313228	1.081402	1216541.447203	1180526.796472	insufficient_order_stat_support	0.028011	1.006320	0.000000	-0.134251	0	converged	
picoperf	small_payload_pps	syscall	loopback	5	messages_per_second	combined	20	2	1292567.956182	1284450.504806	1292567.956182	0.006280	1222235.424308	1321727.313228	1.081402	1216541.447203	1180526.796472	insufficient_order_stat_support	0.028011	1.006320	0.000000	-0.134251	0	converged	
picoperf	small_payload_pps	syscall	loopback	6	messages_per_second	discovery	20	2	1275726.081412	1263637.173454	1312665.630381	0.038432	1240404.681473	1321459.545480	1.065345	1227002.531772	1211625.769091	insufficient_order_stat_support	0.029298	1.038799	0.000000	-0.263572	0	converged	
picoperf	small_payload_pps	syscall	loopback	6	messages_per_second	combined	20	2	1275726.081412	1263637.173454	1312665.630381	0.038432	1240404.681473	1321459.545480	1.065345	1227002.531772	1211625.769091	insufficient_order_stat_support	0.029298	1.038799	0.000000	-0.263572	0	converged	
picoperf	stream_churn	iouring	loopback	1	streams_per_second	discovery	2	1	455181.624479	448852.314439	461510.934519	0.027810	451384.038455	458979.210503	1.016826	450118.176447	448978.900640	insufficient_order_stat_support	0.013905	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	stream_churn	iouring	loopback	1	streams_per_second	combined	2	1	455181.624479	448852.314439	461510.934519	0.027810	451384.038455	458979.210503	1.016826	450118.176447	448978.900640	insufficient_order_stat_support	0.013905	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	stream_churn	syscall	loopback	1	streams_per_second	discovery	2	1	435335.961415	432891.282567	437780.640263	0.011231	433869.154106	436802.768724	1.006762	433380.218337	432940.176144	insufficient_order_stat_support	0.005616	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	stream_churn	syscall	loopback	1	streams_per_second	combined	2	1	435335.961415	432891.282567	437780.640263	0.011231	433869.154106	436802.768724	1.006762	433380.218337	432940.176144	insufficient_order_stat_support	0.005616	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
picoperf	upload	iouring	loopback	1	throughput_gbps	discovery	20	2	6.124256	5.765982	6.124256	0.058501	4.405799	7.559932	1.715905	4.238728	4.230987	insufficient_order_stat_support	0.233338	1.062136	0.000000	-0.048560	0	converged	p50_ci_width_0.0585_gt_0.0300;p80_p20_1.7159_gt_1.1500
picoperf	upload	iouring	loopback	1	throughput_gbps	combined	20	2	6.124256	5.765982	6.124256	0.058501	4.405799	7.559932	1.715905	4.238728	4.230987	insufficient_order_stat_support	0.233338	1.062136	0.000000	-0.048560	0	converged	p50_ci_width_0.0585_gt_0.0300;p80_p20_1.7159_gt_1.1500
picoperf	upload	iouring	loopback	2	throughput_gbps	discovery	20	2	7.907533	7.748143	7.907533	0.020157	7.240315	8.421378	1.163123	7.107948	6.994363	insufficient_order_stat_support	0.077038	1.020571	0.000000	0.267838	0	converged	p80_p20_1.1631_gt_1.1500
