binary	scenario	network	path_profile	metric	selected_threads	best_threads	boundary_threads	selection_probability_within_tolerance	best_p50	selected_p50	selected_vs_best_ratio	selected_vs_best_ci95_low	selected_vs_best_ci95_high	plateau_sentinel_count	edge_status	decision_status	reason
noqperf	close_reset_cleanup	syscall	loopback	streams_per_second	1	1	1	1.000000	47079.816972	47079.816972	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
noqperf	connect	iouring	loopback	connections_per_second	12	12	13	1.000000	6375.846019	6375.846019	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.47pct_le_1.00pct
noqperf	connect	syscall	loopback	connections_per_second	9	9	10	1.000000	3215.708641	3215.708641	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.17pct_le_1.00pct
noqperf	datagram	iouring	loopback	datagrams_per_second	1	1	2	1.000000	1818146.176629	1818146.176629	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-39.92pct_le_1.00pct
noqperf	datagram	syscall	loopback	datagrams_per_second	1	1	2	1.000000	1789089.837201	1789089.837201	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-78.35pct_le_1.00pct
noqperf	download	iouring	loopback	throughput_gbps	2	2	3	1.000000	5.326581	5.326581	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-9.43pct_le_1.00pct
noqperf	download	syscall	loopback	throughput_gbps	3	3	4	1.000000	4.957757	4.957757	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-6.57pct_le_1.00pct
noqperf	flow_control	iouring	loopback	throughput_gbps	5	5	6	1.000000	3.618830	3.618830	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-4.15pct_le_1.00pct
noqperf	flow_control	syscall	loopback	throughput_gbps	4	4	5	1.000000	3.846869	3.846869	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-4.76pct_le_1.00pct
noqperf	idle_footprint	iouring	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	1335296.000000	1335296.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
noqperf	idle_footprint	syscall	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	1286144.000000	1286144.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
noqperf	loss_recovery	iouring	loopback	throughput_gbps	2	2	3	1.000000	4.597001	4.597001	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.50pct_le_1.00pct
noqperf	loss_recovery	syscall	loopback	throughput_gbps	3	3	4	1.000000	4.681918	4.681918	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-4.28pct_le_1.00pct
noqperf	multistream_download	iouring	loopback	throughput_gbps	2	2	3	1.000000	5.321618	5.321618	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-4.59pct_le_1.00pct
noqperf	multistream_download	syscall	loopback	throughput_gbps	2	2	3	1.000000	5.232061	5.232061	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-4.79pct_le_1.00pct
noqperf	multistream_upload	iouring	loopback	throughput_gbps	1	1	2	1.000000	3.380900	3.380900	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-12.02pct_le_1.00pct
noqperf	multistream_upload	syscall	loopback	throughput_gbps	1	1	2	1.000000	2.995774	2.995774	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-11.50pct_le_1.00pct
noqperf	reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	41798.638295	41798.638295	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
noqperf	reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	44760.607067	44760.607067	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
noqperf	resumed_connect	iouring	loopback	connections_per_second	1	1	1	1.000000	1668.133786	1668.133786	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
noqperf	resumed_connect	syscall	loopback	connections_per_second	1	1	1	1.000000	1448.666931	1448.666931	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
noqperf	small_payload_pps	iouring	loopback	messages_per_second	2	2	3	1.000000	50077.931368	50077.931368	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-11.51pct_le_1.00pct
noqperf	small_payload_pps	syscall	loopback	messages_per_second	2	2	3	1.000000	49010.968957	49010.968957	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-7.48pct_le_1.00pct
noqperf	stream_churn	iouring	loopback	streams_per_second	1	1	1	1.000000	43145.814998	43145.814998	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
noqperf	stream_churn	syscall	loopback	streams_per_second	1	1	1	1.000000	42495.102512	42495.102512	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
noqperf	upload	iouring	loopback	throughput_gbps	1	1	2	1.000000	3.475350	3.475350	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-13.97pct_le_1.00pct
noqperf	upload	syscall	loopback	throughput_gbps	1	1	2	1.000000	3.007183	3.007183	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-11.55pct_le_1.00pct
noqperf	zero_rtt_reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	30320.996378	30320.996378	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
noqperf	zero_rtt_reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	44099.701103	44099.701103	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
picoperf	bidi	iouring	loopback	throughput_gbps	1	1	2	1.000000	4.898515	4.898515	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.70pct_le_1.00pct
picoperf	bidi	syscall	loopback	throughput_gbps	1	1	2	1.000000	5.662375	5.662375	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-10.96pct_le_1.00pct
picoperf	close_reset_cleanup	iouring	loopback	streams_per_second	1	1	1	1.000000	454354.501859	454354.501859	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
picoperf	close_reset_cleanup	syscall	loopback	streams_per_second	1	1	1	1.000000	435737.812682	435737.812682	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
picoperf	connect	iouring	loopback	connections_per_second	11	11	11	1.000000	4276.360258	4276.360258	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.42pct_le_1.00pct
picoperf	connect	syscall	loopback	connections_per_second	7	7	8	1.000000	2179.625804	2179.625804	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.59pct_le_1.00pct
picoperf	datagram	iouring	loopback	datagrams_per_second	1	1	2	1.000000	2381882.045935	2381882.045935	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-17.89pct_le_1.00pct
picoperf	datagram	syscall	loopback	datagrams_per_second	5	5	6	1.000000	1976846.431050	1976846.431050	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-6.05pct_le_1.00pct
picoperf	download	iouring	loopback	throughput_gbps	1	1	2	1.000000	5.255150	5.255150	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-36.33pct_le_1.00pct
picoperf	download	syscall	loopback	throughput_gbps	1	1	2	1.000000	7.862721	7.862721	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-50.43pct_le_1.00pct
picoperf	flow_control	iouring	loopback	throughput_gbps	1	1	2	1.000000	8.463289	8.463289	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-60.96pct_le_1.00pct
picoperf	flow_control	syscall	loopback	throughput_gbps	1	1	2	1.000000	7.326822	7.326822	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-55.07pct_le_1.00pct
picoperf	idle_footprint	iouring	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	352256.000000	352256.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
picoperf	idle_footprint	syscall	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	1550336.000000	1550336.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
picoperf	loss_recovery	iouring	loopback	throughput_gbps	1	1	2	1.000000	5.384478	5.384478	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-38.69pct_le_1.00pct
picoperf	loss_recovery	syscall	loopback	throughput_gbps	1	1	2	1.000000	4.477095	4.477095	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-16.68pct_le_1.00pct
picoperf	multistream_download	iouring	loopback	throughput_gbps	1	1	2	1.000000	6.108146	6.108146	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-45.18pct_le_1.00pct
picoperf	multistream_download	syscall	loopback	throughput_gbps	1	1	2	1.000000	7.988459	7.988459	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-55.50pct_le_1.00pct
picoperf	multistream_upload	iouring	loopback	throughput_gbps	6	6	6	1.000000	11.253317	11.253317	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.10pct_le_1.00pct
picoperf	multistream_upload	syscall	loopback	throughput_gbps	2	2	3	1.000000	10.877702	10.877702	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-14.31pct_le_1.00pct
picoperf	reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	311166.117621	311166.117621	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
picoperf	reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	317808.416957	317808.416957	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
picoperf	resumed_connect	iouring	loopback	connections_per_second	1	1	1	1.000000	3374.137383	3374.137383	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
picoperf	resumed_connect	syscall	loopback	connections_per_second	1	1	1	1.000000	2078.705814	2078.705814	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
picoperf	small_payload_pps	iouring	loopback	messages_per_second	8	8	9	1.000000	1333087.199791	1333087.199791	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.29pct_le_1.00pct
picoperf	small_payload_pps	syscall	loopback	messages_per_second	5	5	6	1.000000	1292567.956182	1292567.956182	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.30pct_le_1.00pct
picoperf	stream_churn	iouring	loopback	streams_per_second	1	1	1	1.000000	455181.624479	455181.624479	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
picoperf	stream_churn	syscall	loopback	streams_per_second	1	1	1	1.000000	435335.961415	435335.961415	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
picoperf	upload	iouring	loopback	throughput_gbps	3	3	4	1.000000	11.008042	11.008042	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.18pct_le_1.00pct
picoperf	upload	syscall	loopback	throughput_gbps	2	2	3	1.000000	9.769731	9.769731	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-8.81pct_le_1.00pct
picoperf	zero_rtt_reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	330628.393830	330628.393830	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
picoperf	zero_rtt_reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	288570.306310	288570.306310	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quicheperf	bidi	iouring	loopback	throughput_gbps	4	4	4	1.000000	9.784548	9.784548	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.28pct_le_1.00pct
quicheperf	bidi	syscall	loopback	throughput_gbps	5	5	5	1.000000	11.215272	11.215272	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.45pct_le_1.00pct
quicheperf	close_reset_cleanup	iouring	loopback	streams_per_second	1	1	1	1.000000	83262.260298	83262.260298	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quicheperf	close_reset_cleanup	syscall	loopback	streams_per_second	1	1	1	1.000000	82913.931862	82913.931862	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quicheperf	connect	iouring	loopback	connections_per_second	12	12	12	1.000000	5748.916100	5748.916100	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.42pct_le_1.00pct
quicheperf	connect	syscall	loopback	connections_per_second	3	3	4	1.000000	1963.133517	1963.133517	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.31pct_le_1.00pct
quicheperf	datagram	iouring	loopback	datagrams_per_second	3	3	4	1.000000	3456774.390252	3456774.390252	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-95.31pct_le_1.00pct
quicheperf	datagram	syscall	loopback	datagrams_per_second	2	2	3	1.000000	3211344.240562	3211344.240562	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-96.22pct_le_1.00pct
quicheperf	download	iouring	loopback	throughput_gbps	3	3	4	1.000000	7.771694	7.771694	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.28pct_le_1.00pct
quicheperf	download	syscall	loopback	throughput_gbps	2	2	3	1.000000	9.543420	9.543420	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-3.41pct_le_1.00pct
quicheperf	flow_control	iouring	loopback	throughput_gbps	4	4	4	1.000000	9.142494	9.142494	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.86pct_le_1.00pct
quicheperf	flow_control	syscall	loopback	throughput_gbps	2	2	3	1.000000	9.355353	9.355353	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-5.00pct_le_1.00pct
quicheperf	idle_footprint	iouring	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	649216.000000	649216.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quicheperf	idle_footprint	syscall	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	1589248.000000	1589248.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quicheperf	loss_recovery	iouring	loopback	throughput_gbps	2	2	2	1.000000	8.658956	8.658956	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.92pct_le_1.00pct
quicheperf	loss_recovery	syscall	loopback	throughput_gbps	2	2	3	1.000000	8.904470	8.904470	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.17pct_le_1.00pct
quicheperf	multistream_download	iouring	loopback	throughput_gbps	2	2	2	1.000000	8.059246	8.059246	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.30pct_le_1.00pct
quicheperf	multistream_download	syscall	loopback	throughput_gbps	3	3	4	1.000000	9.377034	9.377034	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.31pct_le_1.00pct
quicheperf	multistream_upload	iouring	loopback	throughput_gbps	4	4	4	1.000000	12.532360	12.532360	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.67pct_le_1.00pct
quicheperf	multistream_upload	syscall	loopback	throughput_gbps	5	5	6	1.000000	13.704350	13.704350	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.43pct_le_1.00pct
quicheperf	reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	81289.287628	81289.287628	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quicheperf	reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	75958.080454	75958.080454	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quicheperf	resumed_connect	iouring	loopback	connections_per_second	1	1	1	1.000000	2582.094272	2582.094272	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quicheperf	resumed_connect	syscall	loopback	connections_per_second	1	1	1	1.000000	2221.691282	2221.691282	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quicheperf	small_payload_pps	iouring	loopback	messages_per_second	2	2	3	1.000000	69854.913931	69854.913931	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-6.15pct_le_1.00pct
quicheperf	small_payload_pps	syscall	loopback	messages_per_second	2	2	3	1.000000	81138.152797	81138.152797	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.65pct_le_1.00pct
quicheperf	stream_churn	iouring	loopback	streams_per_second	1	1	1	1.000000	82604.878739	82604.878739	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quicheperf	stream_churn	syscall	loopback	streams_per_second	1	1	1	1.000000	84983.895675	84983.895675	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quicheperf	upload	iouring	loopback	throughput_gbps	5	5	6	1.000000	12.993588	12.993588	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.28pct_le_1.00pct
quicheperf	upload	syscall	loopback	throughput_gbps	5	5	6	1.000000	13.949168	13.949168	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.16pct_le_1.00pct
quicheperf	zero_rtt_reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	80008.333001	80008.333001	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quicheperf	zero_rtt_reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	71326.968260	71326.968260	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quiczigperf	bidi	iouring	loopback	throughput_gbps	1	1	2	1.000000	8.875241	8.875241	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-52.25pct_le_1.00pct
quiczigperf	bidi	syscall	loopback	throughput_gbps	1	1	2	1.000000	9.986950	9.986950	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-44.14pct_le_1.00pct
quiczigperf	close_reset_cleanup	iouring	loopback	streams_per_second	1	1	1	1.000000	15107.231293	15107.231293	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quiczigperf	close_reset_cleanup	syscall	loopback	streams_per_second	1	1	1	1.000000	18041.105723	18041.105723	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quiczigperf	connect	iouring	loopback	connections_per_second	13	13	13	1.000000	3828.718324	3828.718324	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.04pct_le_1.00pct
quiczigperf	connect	syscall	loopback	connections_per_second	6	6	7	1.000000	2350.871212	2350.871212	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.54pct_le_1.00pct
quiczigperf	datagram	iouring	loopback	datagrams_per_second	2	2	3	1.000000	2257736.570625	2257736.570625	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-8.78pct_le_1.00pct
quiczigperf	datagram	syscall	loopback	datagrams_per_second	1	1	2	1.000000	2350949.373561	2350949.373561	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-11.85pct_le_1.00pct
quiczigperf	download	iouring	loopback	throughput_gbps	1	1	2	1.000000	9.307860	9.307860	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-66.18pct_le_1.00pct
quiczigperf	download	syscall	loopback	throughput_gbps	1	1	2	1.000000	9.573624	9.573624	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-40.86pct_le_1.00pct
quiczigperf	flow_control	iouring	loopback	throughput_gbps	2	2	3	1.000000	2.888940	2.888940	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-33.04pct_le_1.00pct
quiczigperf	flow_control	syscall	loopback	throughput_gbps	2	2	3	1.000000	2.016700	2.016700	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-16.01pct_le_1.00pct
quiczigperf	idle_footprint	iouring	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	1392640.000000	1392640.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quiczigperf	idle_footprint	syscall	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	1378304.000000	1378304.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quiczigperf	loss_recovery	iouring	loopback	throughput_gbps	1	1	2	1.000000	7.648751	7.648751	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-63.97pct_le_1.00pct
quiczigperf	loss_recovery	syscall	loopback	throughput_gbps	1	1	2	1.000000	8.549888	8.549888	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-88.26pct_le_1.00pct
quiczigperf	multistream_download	iouring	loopback	throughput_gbps	1	1	2	1.000000	8.179171	8.179171	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-65.53pct_le_1.00pct
quiczigperf	multistream_download	syscall	loopback	throughput_gbps	1	1	2	1.000000	7.750799	7.750799	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-47.93pct_le_1.00pct
quiczigperf	multistream_upload	iouring	loopback	throughput_gbps	1	1	2	1.000000	8.443928	8.443928	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.64pct_le_1.00pct
quiczigperf	multistream_upload	syscall	loopback	throughput_gbps	4	4	4	1.000000	9.450230	9.450230	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.32pct_le_1.00pct
quiczigperf	reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	17392.015061	17392.015061	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quiczigperf	reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	18379.674098	18379.674098	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quiczigperf	resumed_connect	iouring	loopback	connections_per_second	1	1	1	1.000000	1516.976012	1516.976012	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quiczigperf	resumed_connect	syscall	loopback	connections_per_second	1	1	1	1.000000	1320.698837	1320.698837	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quiczigperf	small_payload_pps	iouring	loopback	messages_per_second	1	1	2	1.000000	3201.492006	3201.492006	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-33.52pct_le_1.00pct
quiczigperf	small_payload_pps	syscall	loopback	messages_per_second	1	1	2	1.000000	3107.728824	3107.728824	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-32.13pct_le_1.00pct
quiczigperf	stream_churn	iouring	loopback	streams_per_second	1	1	1	1.000000	21699.254329	21699.254329	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quiczigperf	stream_churn	syscall	loopback	streams_per_second	1	1	1	1.000000	18043.374364	18043.374364	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quiczigperf	upload	iouring	loopback	throughput_gbps	1	1	2	1.000000	9.059545	9.059545	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-35.57pct_le_1.00pct
quiczigperf	upload	syscall	loopback	throughput_gbps	1	1	2	1.000000	9.320594	9.320594	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-24.65pct_le_1.00pct
quiczigperf	zero_rtt_reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	10795.275615	10795.275615	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quiczigperf	zero_rtt_reqresp	syscall	loopback	requests_per_second	1	1	1	1.000000	9960.493294	9960.493294	1.000000	1.000000	1.000000	0	tier_smoke	converged	capability_tier_smoke_only
quinnperf	bidi	iouring	loopback	throughput_gbps	2	2	3	1.000000	4.401495	4.401495	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-4.86pct_le_1.00pct
quinnperf	bidi	syscall	loopback	throughput_gbps	2	2	3	1.000000	4.154819	4.154819	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.37pct_le_1.00pct
quinnperf	close_reset_cleanup	iouring	loopback	streams_per_second	1	1	1	1.000000	49617.098200	49617.098200	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quinnperf	close_reset_cleanup	syscall	loopback	streams_per_second	1	1	1	1.000000	50303.579768	50303.579768	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quinnperf	connect	iouring	loopback	connections_per_second	13	13	13	1.000000	6976.328106	6976.328106	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.70pct_le_1.00pct
quinnperf	connect	syscall	loopback	connections_per_second	3	3	4	1.000000	3013.780266	3013.780266	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-3.59pct_le_1.00pct
quinnperf	datagram	iouring	loopback	datagrams_per_second	2	2	3	1.000000	2455470.290340	2455470.290340	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-90.84pct_le_1.00pct
quinnperf	datagram	syscall	loopback	datagrams_per_second	3	3	4	1.000000	2926484.251687	2926484.251687	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-89.89pct_le_1.00pct
quinnperf	download	iouring	loopback	throughput_gbps	2	2	3	1.000000	6.180452	6.180452	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-6.23pct_le_1.00pct
quinnperf	download	syscall	loopback	throughput_gbps	3	3	4	1.000000	6.081578	6.081578	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.09pct_le_1.00pct
quinnperf	flow_control	iouring	loopback	throughput_gbps	5	5	6	1.000000	4.720783	4.720783	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-3.70pct_le_1.00pct
quinnperf	flow_control	syscall	loopback	throughput_gbps	5	5	6	1.000000	4.849690	4.849690	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-3.92pct_le_1.00pct
quinnperf	idle_footprint	iouring	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	1044480.000000	1044480.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quinnperf	idle_footprint	syscall	loopback	server_rss_delta_bytes_per_connection	1	1	1	1.000000	997376.000000	997376.000000	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
quinnperf	loss_recovery	iouring	loopback	throughput_gbps	2	2	3	1.000000	5.798573	5.798573	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-0.02pct_le_1.00pct
quinnperf	loss_recovery	syscall	loopback	throughput_gbps	4	4	4	1.000000	5.671686	5.671686	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_0.65pct_le_1.00pct
quinnperf	multistream_download	iouring	loopback	throughput_gbps	2	2	3	1.000000	6.415961	6.415961	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-1.96pct_le_1.00pct
quinnperf	multistream_download	syscall	loopback	throughput_gbps	2	2	3	1.000000	6.326139	6.326139	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-2.21pct_le_1.00pct
quinnperf	multistream_upload	iouring	loopback	throughput_gbps	1	1	2	1.000000	4.002301	4.002301	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-10.02pct_le_1.00pct
quinnperf	multistream_upload	syscall	loopback	throughput_gbps	1	1	2	1.000000	3.451217	3.451217	1.000000	1.000000	1.000000	1	ok	converged	incremental_improvement_-9.29pct_le_1.00pct
quinnperf	reqresp	iouring	loopback	requests_per_second	1	1	1	1.000000	47590.173827	47590.173827	1.000000	1.000000	1.000000	0	tier_smoke	converged	lifecycle_tier_smoke_only
