binary	scenario	network	path_profile	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
picoperf	download	syscall	loopback	1	throughput_gbps	discovery	50	10	8.880891	8.719614	9.057697	0.038069	8.643423	9.165000	1.060344	8.564920	7.804870	insufficient_order_stat_support	0.023586	1.147458	-0.031956	0.374219	0	not_ready_high_variance	p50_ci_width_0.0381_gt_0.0300;block_median_ratio_1.1475_gt_1.1000;drift_-0.0320_gt_0.0300;persistent_drift_-0.0320_gt_0.0300
picoperf	download	syscall	loopback	1	throughput_gbps	combined	50	10	8.880891	8.719614	9.057697	0.038069	8.643423	9.165000	1.060344	8.564920	7.804870	insufficient_order_stat_support	0.023586	1.147458	-0.031956	0.374219	0	not_ready_high_variance	p50_ci_width_0.0381_gt_0.0300;block_median_ratio_1.1475_gt_1.1000;drift_-0.0320_gt_0.0300;persistent_drift_-0.0320_gt_0.0300
picoperf	upload	iouring	loopback	1	throughput_gbps	discovery	30	6	9.034368	8.891913	9.264120	0.041199	8.628563	9.497931	1.100755	8.505315	8.196502	insufficient_order_stat_support	0.039779	1.098838	0.082603	0.472197	0	not_ready_high_variance	p50_ci_width_0.0412_gt_0.0300;drift_0.0826_gt_0.0300;severe_drift_0.0826_gt_0.0800
picoperf	upload	iouring	loopback	1	throughput_gbps	combined	30	6	9.034368	8.891913	9.264120	0.041199	8.628563	9.497931	1.100755	8.505315	8.196502	insufficient_order_stat_support	0.039779	1.098838	0.082603	0.472197	0	not_ready_high_variance	p50_ci_width_0.0412_gt_0.0300;drift_0.0826_gt_0.0300;severe_drift_0.0826_gt_0.0800
picoperf	upload	syscall	loopback	1	throughput_gbps	discovery	40	8	8.594766	8.415747	8.908436	0.057324	8.241735	9.083669	1.102155	8.142114	7.553633	insufficient_order_stat_support	0.039249	1.157088	0.048517	-0.053323	0	not_ready_high_variance	p50_ci_width_0.0573_gt_0.0300;block_median_ratio_1.1571_gt_1.1000;drift_0.0485_gt_0.0300;persistent_drift_0.0485_gt_0.0300
picoperf	upload	syscall	loopback	1	throughput_gbps	combined	40	8	8.594766	8.415747	8.908436	0.057324	8.241735	9.083669	1.102155	8.142114	7.553633	insufficient_order_stat_support	0.039249	1.157088	0.048517	-0.053323	0	not_ready_high_variance	p50_ci_width_0.0573_gt_0.0300;block_median_ratio_1.1571_gt_1.1000;drift_0.0485_gt_0.0300;persistent_drift_0.0485_gt_0.0300
quicheperf	connect	iouring	loopback	1	connections_per_second	discovery	40	8	1395.547626	1337.502775	1428.230094	0.065012	1293.274893	1469.882825	1.136559	1191.791721	1119.207179	insufficient_order_stat_support	0.051597	1.206582	0.037502	0.136957	0	not_ready_high_variance	p50_ci_width_0.0650_gt_0.0500;block_median_ratio_1.2066_gt_1.1000;drift_0.0375_gt_0.0300;persistent_block_median_ratio_recent_1.1417_gt_1.1000;persistent_drift_0.0375_gt_0.0300
quicheperf	connect	iouring	loopback	1	connections_per_second	combined	40	8	1395.547626	1337.502775	1428.230094	0.065012	1293.274893	1469.882825	1.136559	1191.791721	1119.207179	insufficient_order_stat_support	0.051597	1.206582	0.037502	0.136957	0	not_ready_high_variance	p50_ci_width_0.0650_gt_0.0500;block_median_ratio_1.2066_gt_1.1000;drift_0.0375_gt_0.0300;persistent_block_median_ratio_recent_1.1417_gt_1.1000;persistent_drift_0.0375_gt_0.0300
quicheperf	connect	syscall	loopback	1	connections_per_second	discovery	30	6	896.842752	825.423711	993.608375	0.187530	824.630797	1030.688978	1.249879	814.522742	742.588594	insufficient_order_stat_support	0.085453	1.262796	-0.136761	0.189348	0	not_ready_high_variance	p50_ci_width_0.1875_gt_0.0500;p80_p20_1.2499_gt_1.1500;block_median_ratio_1.2628_gt_1.1000;drift_-0.1368_gt_0.0300;severe_block_median_ratio_1.2628_gt_1.2500;severe_drift_-0.1368_gt_0.0800
quicheperf	connect	syscall	loopback	1	connections_per_second	combined	30	6	896.842752	825.423711	993.608375	0.187530	824.630797	1030.688978	1.249879	814.522742	742.588594	insufficient_order_stat_support	0.085453	1.262796	-0.136761	0.189348	0	not_ready_high_variance	p50_ci_width_0.1875_gt_0.0500;p80_p20_1.2499_gt_1.1500;block_median_ratio_1.2628_gt_1.1000;drift_-0.1368_gt_0.0300;severe_block_median_ratio_1.2628_gt_1.2500;severe_drift_-0.1368_gt_0.0800
quicheperf	download	iouring	loopback	1	throughput_gbps	discovery	40	8	8.969252	8.752782	9.101565	0.038887	8.564172	9.249959	1.080076	8.497730	8.206823	insufficient_order_stat_support	0.032098	1.073827	0.046733	0.103324	0	not_ready_high_variance	p50_ci_width_0.0389_gt_0.0300;drift_0.0467_gt_0.0300;persistent_drift_0.0467_gt_0.0300
quicheperf	download	iouring	loopback	1	throughput_gbps	combined	40	8	8.969252	8.752782	9.101565	0.038887	8.564172	9.249959	1.080076	8.497730	8.206823	insufficient_order_stat_support	0.032098	1.073827	0.046733	0.103324	0	not_ready_high_variance	p50_ci_width_0.0389_gt_0.0300;drift_0.0467_gt_0.0300;persistent_drift_0.0467_gt_0.0300
quicheperf	download	syscall	loopback	1	throughput_gbps	discovery	40	8	10.878802	10.659024	11.221716	0.051724	10.584512	11.322262	1.069701	10.464894	10.317949	insufficient_order_stat_support	0.028219	1.094931	-0.048931	0.259599	0	not_ready_high_variance	p50_ci_width_0.0517_gt_0.0300;drift_-0.0489_gt_0.0300;persistent_drift_-0.0489_gt_0.0300
quicheperf	download	syscall	loopback	1	throughput_gbps	combined	40	8	10.878802	10.659024	11.221716	0.051724	10.584512	11.322262	1.069701	10.464894	10.317949	insufficient_order_stat_support	0.028219	1.094931	-0.048931	0.259599	0	not_ready_high_variance	p50_ci_width_0.0517_gt_0.0300;drift_-0.0489_gt_0.0300;persistent_drift_-0.0489_gt_0.0300
quicheperf	upload	iouring	loopback	1	throughput_gbps	discovery	90	18	8.491639	8.386433	8.638641	0.029701	8.141725	8.803348	1.081263	7.828980	7.192559	insufficient_order_stat_support	0.033967	1.080731	0.008049	-0.099801	0	ready	
quicheperf	upload	iouring	loopback	1	throughput_gbps	combined	90	18	8.491639	8.386433	8.638641	0.029701	8.141725	8.803348	1.081263	7.828980	7.192559	insufficient_order_stat_support	0.033967	1.080731	0.008049	-0.099801	0	ready	
quicheperf	upload	iouring	loopback	2	throughput_gbps	discovery	120	24	12.960988	12.860822	13.040893	0.013893	12.646953	13.339121	1.054730	12.524038	12.249237	insufficient_order_stat_support	0.023286	1.134974	0.010771	0.124577	0	not_ready_max_samples	block_median_ratio_1.1350_gt_1.1000
quicheperf	upload	iouring	loopback	2	throughput_gbps	combined	120	24	12.960988	12.860822	13.040893	0.013893	12.646953	13.339121	1.054730	12.524038	12.249237	insufficient_order_stat_support	0.023286	1.134974	0.010771	0.124577	0	not_ready_max_samples	block_median_ratio_1.1350_gt_1.1000
quicheperf	upload	syscall	loopback	1	throughput_gbps	discovery	45	9	10.308237	10.104933	10.527503	0.040993	9.963898	10.888176	1.092763	9.848094	9.521393	insufficient_order_stat_support	0.032635	1.112733	0.005850	0.014089	0	not_ready_high_variance	p50_ci_width_0.0410_gt_0.0300;block_median_ratio_1.1127_gt_1.1000;persistent_block_median_ratio_recent_1.1122_gt_1.1000
quicheperf	upload	syscall	loopback	1	throughput_gbps	combined	45	9	10.308237	10.104933	10.527503	0.040993	9.963898	10.888176	1.092763	9.848094	9.521393	insufficient_order_stat_support	0.032635	1.112733	0.005850	0.014089	0	not_ready_high_variance	p50_ci_width_0.0410_gt_0.0300;block_median_ratio_1.1127_gt_1.1000;persistent_block_median_ratio_recent_1.1122_gt_1.1000
quiczigperf	connect	iouring	loopback	1	connections_per_second	discovery	30	6	1202.513494	970.510081	1259.388187	0.240229	981.073700	1294.584482	1.319559	945.500791	790.812182	insufficient_order_stat_support	0.096845	1.388929	-0.117446	0.330918	0	not_ready_high_variance	p50_ci_width_0.2402_gt_0.0500;p80_p20_1.3196_gt_1.1500;block_median_ratio_1.3889_gt_1.1000;drift_-0.1174_gt_0.0300;severe_block_median_ratio_1.3889_gt_1.2500;severe_drift_-0.1174_gt_0.0800
quiczigperf	connect	iouring	loopback	1	connections_per_second	combined	30	6	1202.513494	970.510081	1259.388187	0.240229	981.073700	1294.584482	1.319559	945.500791	790.812182	insufficient_order_stat_support	0.096845	1.388929	-0.117446	0.330918	0	not_ready_high_variance	p50_ci_width_0.2402_gt_0.0500;p80_p20_1.3196_gt_1.1500;block_median_ratio_1.3889_gt_1.1000;drift_-0.1174_gt_0.0300;severe_block_median_ratio_1.3889_gt_1.2500;severe_drift_-0.1174_gt_0.0800
quiczigperf	connect	syscall	loopback	1	connections_per_second	discovery	25	5	1075.482757	1069.686892	1085.148334	0.014376	971.544778	1091.981573	1.123964	893.490189	789.748665	insufficient_order_stat_support	0.018215	1.041762	-0.009833	-0.060244	0	ready	
quiczigperf	connect	syscall	loopback	1	connections_per_second	combined	25	5	1075.482757	1069.686892	1085.148334	0.014376	971.544778	1091.981573	1.123964	893.490189	789.748665	insufficient_order_stat_support	0.018215	1.041762	-0.009833	-0.060244	0	ready	
quiczigperf	connect	syscall	loopback	2	connections_per_second	discovery	30	6	1572.118688	1359.362405	1654.785099	0.187914	1312.233829	1693.133097	1.290268	1260.944953	1201.397600	insufficient_order_stat_support	0.077703	1.340690	-0.018264	0.240932	0	not_ready_high_variance	p50_ci_width_0.1879_gt_0.0500;p80_p20_1.2903_gt_1.1500;block_median_ratio_1.3407_gt_1.1000;severe_block_median_ratio_1.3407_gt_1.2500
quiczigperf	connect	syscall	loopback	2	connections_per_second	combined	30	6	1572.118688	1359.362405	1654.785099	0.187914	1312.233829	1693.133097	1.290268	1260.944953	1201.397600	insufficient_order_stat_support	0.077703	1.340690	-0.018264	0.240932	0	not_ready_high_variance	p50_ci_width_0.1879_gt_0.0500;p80_p20_1.2903_gt_1.1500;block_median_ratio_1.3407_gt_1.1000;severe_block_median_ratio_1.3407_gt_1.2500
quiczigperf	download	iouring	loopback	1	throughput_gbps	discovery	20	4	8.552221	8.503321	8.667827	0.019235	8.405576	8.772085	1.043603	8.262411	8.190785	insufficient_order_stat_support	0.021265	1.031927	0.014157	-0.092958	0	ready	
quiczigperf	download	iouring	loopback	1	throughput_gbps	combined	20	4	8.552221	8.503321	8.667827	0.019235	8.405576	8.772085	1.043603	8.262411	8.190785	insufficient_order_stat_support	0.021265	1.031927	0.014157	-0.092958	0	ready	
quiczigperf	download	iouring	loopback	2	throughput_gbps	discovery	40	8	9.814086	9.470496	10.161698	0.070430	9.386132	10.213994	1.088201	9.177129	9.108129	insufficient_order_stat_support	0.037807	1.112446	-0.028545	0.327783	0	not_ready_high_variance	p50_ci_width_0.0704_gt_0.0300;block_median_ratio_1.1124_gt_1.1000;persistent_block_median_ratio_recent_1.1124_gt_1.1000
quiczigperf	download	iouring	loopback	2	throughput_gbps	combined	40	8	9.814086	9.470496	10.161698	0.070430	9.386132	10.213994	1.088201	9.177129	9.108129	insufficient_order_stat_support	0.037807	1.112446	-0.028545	0.327783	0	not_ready_high_variance	p50_ci_width_0.0704_gt_0.0300;block_median_ratio_1.1124_gt_1.1000;persistent_block_median_ratio_recent_1.1124_gt_1.1000
quiczigperf	download	syscall	loopback	1	throughput_gbps	discovery	40	8	10.581867	10.374008	11.099805	0.068589	10.323460	11.303989	1.094981	10.221380	9.431858	insufficient_order_stat_support	0.025659	1.140178	-0.030023	0.428154	0	not_ready_high_variance	p50_ci_width_0.0686_gt_0.0300;block_median_ratio_1.1402_gt_1.1000;drift_-0.0300_gt_0.0300;persistent_block_median_ratio_recent_1.1310_gt_1.1000;persistent_drift_-0.0300_gt_0.0300
quiczigperf	download	syscall	loopback	1	throughput_gbps	combined	40	8	10.581867	10.374008	11.099805	0.068589	10.323460	11.303989	1.094981	10.221380	9.431858	insufficient_order_stat_support	0.025659	1.140178	-0.030023	0.428154	0	not_ready_high_variance	p50_ci_width_0.0686_gt_0.0300;block_median_ratio_1.1402_gt_1.1000;drift_-0.0300_gt_0.0300;persistent_block_median_ratio_recent_1.1310_gt_1.1000;persistent_drift_-0.0300_gt_0.0300
quiczigperf	upload	iouring	loopback	1	throughput_gbps	discovery	55	11	8.250918	8.189098	8.386297	0.023900	8.068381	8.463027	1.048913	7.956999	7.603462	insufficient_order_stat_support	0.020578	1.082932	-0.001311	-0.101550	0	ready	
quiczigperf	upload	iouring	loopback	1	throughput_gbps	confirm	10	2	8.133212	7.935032	8.262157	0.040221	7.913865	8.272831	1.045359	7.821380	7.758082	insufficient_order_stat_support	0.023327	1.041225	0.000000	0.500072	0	not_ready_max_samples	p50_ci_width_0.0402_gt_0.0300
quiczigperf	upload	iouring	loopback	1	throughput_gbps	combined	65	13	8.248596	8.131139	8.335197	0.024739	8.022629	8.431397	1.050952	7.902862	7.627851	insufficient_order_stat_support	0.019302	1.088071	0.008683	-0.000539	0	ready	
quiczigperf	upload	iouring	loopback	2	throughput_gbps	discovery	20	4	8.150475	8.108699	8.231258	0.015037	8.052829	8.355849	1.037629	8.021490	7.942405	insufficient_order_stat_support	0.013261	1.019012	0.011670	-0.313806	0	ready	
quiczigperf	upload	iouring	loopback	2	throughput_gbps	confirm	10	2	7.986344	7.880759	8.059812	0.022420	7.818347	8.119798	1.038557	7.755907	7.681600	insufficient_order_stat_support	0.017360	1.022720	0.000000	-0.267572	0	ready	
quiczigperf	upload	iouring	loopback	2	throughput_gbps	combined	30	6	8.109318	8.025699	8.168171	0.017569	7.974840	8.325769	1.044005	7.875850	7.699948	insufficient_order_stat_support	0.013383	1.048357	0.013444	0.036003	0	ready	
quiczigperf	upload	syscall	loopback	1	throughput_gbps	discovery	120	24	10.397747	10.343401	10.519416	0.016928	10.128430	11.038399	1.089843	9.959619	9.248433	insufficient_order_stat_support	0.030974	1.170704	0.003743	0.246806	0	not_ready_max_samples	block_median_ratio_1.1707_gt_1.1000
quiczigperf	upload	syscall	loopback	1	throughput_gbps	combined	120	24	10.397747	10.343401	10.519416	0.016928	10.128430	11.038399	1.089843	9.959619	9.248433	insufficient_order_stat_support	0.030974	1.170704	0.003743	0.246806	0	not_ready_max_samples	block_median_ratio_1.1707_gt_1.1000
quinnperf	connect	iouring	loopback	1	connections_per_second	discovery	30	6	1659.793804	1432.176421	1712.257820	0.168745	1426.326787	1734.803711	1.216274	1397.828351	1371.896130	insufficient_order_stat_support	0.080515	1.286040	-0.151566	0.307902	0	not_ready_high_variance	p50_ci_width_0.1687_gt_0.0500;p80_p20_1.2163_gt_1.1500;block_median_ratio_1.2860_gt_1.1000;drift_-0.1516_gt_0.0300;severe_block_median_ratio_1.2860_gt_1.2500;severe_drift_-0.1516_gt_0.0800
quinnperf	connect	iouring	loopback	1	connections_per_second	combined	30	6	1659.793804	1432.176421	1712.257820	0.168745	1426.326787	1734.803711	1.216274	1397.828351	1371.896130	insufficient_order_stat_support	0.080515	1.286040	-0.151566	0.307902	0	not_ready_high_variance	p50_ci_width_0.1687_gt_0.0500;p80_p20_1.2163_gt_1.1500;block_median_ratio_1.2860_gt_1.1000;drift_-0.1516_gt_0.0300;severe_block_median_ratio_1.2860_gt_1.2500;severe_drift_-0.1516_gt_0.0800
quinnperf	connect	syscall	loopback	1	connections_per_second	discovery	40	8	1415.015595	1317.090968	1435.811201	0.083900	1224.140336	1481.188791	1.209983	1177.833203	1010.869683	insufficient_order_stat_support	0.077247	1.204618	-0.012433	0.185586	0	not_ready_high_variance	p50_ci_width_0.0839_gt_0.0500;p80_p20_1.2100_gt_1.1500;block_median_ratio_1.2046_gt_1.1000;persistent_block_median_ratio_recent_1.2046_gt_1.1000;persistent_p80_p20_recent_1.1915_gt_1.1500
quinnperf	connect	syscall	loopback	1	connections_per_second	combined	40	8	1415.015595	1317.090968	1435.811201	0.083900	1224.140336	1481.188791	1.209983	1177.833203	1010.869683	insufficient_order_stat_support	0.077247	1.204618	-0.012433	0.185586	0	not_ready_high_variance	p50_ci_width_0.0839_gt_0.0500;p80_p20_1.2100_gt_1.1500;block_median_ratio_1.2046_gt_1.1000;persistent_block_median_ratio_recent_1.2046_gt_1.1000;persistent_p80_p20_recent_1.1915_gt_1.1500
quinnperf	download	iouring	loopback	1	throughput_gbps	discovery	20	4	3.697971	3.658714	3.763203	0.028256	3.636008	3.772323	1.037490	3.602782	3.602208	insufficient_order_stat_support	0.014871	1.031008	0.001560	0.267424	0	ready	
quinnperf	download	iouring	loopback	1	throughput_gbps	confirm	10	2	3.592008	3.565649	3.711235	0.040531	3.563626	3.719940	1.043864	3.555272	3.553153	insufficient_order_stat_support	0.008746	1.040830	0.000000	0.185611	0	not_ready_max_samples	p50_ci_width_0.0405_gt_0.0300
quinnperf	download	iouring	loopback	1	throughput_gbps	combined	30	6	3.661887	3.594318	3.731336	0.037417	3.600611	3.758241	1.043779	3.583014	3.553677	insufficient_order_stat_support	0.018342	1.057918	0.012599	0.325536	0	warning_noisy	p50_ci_width_0.0374_gt_0.0300
quinnperf	download	iouring	loopback	2	throughput_gbps	discovery	20	4	6.807682	6.739346	6.914559	0.025738	6.744119	6.921382	1.026284	6.727270	6.653588	insufficient_order_stat_support	0.009600	1.031901	-0.011826	0.122462	0	ready	
