binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	metric	client_threads	curve_role	phase	samples	blocks	p50	p90	p99	p99_status	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	convergence_status	reason
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	10	pre_saturation	discovery	20	2	6.012497	5.919181	5.899253	insufficient_order_stat_support	5.999916	6.034126	0.005690	5.942730	6.107832	1.027782	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	10	pre_saturation	combined	20	2	6.012497	5.919181	5.899253	insufficient_order_stat_support	5.999916	6.034126	0.005690	5.942730	6.107832	1.027782	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	11	pre_saturation	discovery	20	2	6.086742	5.917287	5.890581	insufficient_order_stat_support	6.045571	6.146289	0.016547	6.004108	6.160455	1.026040	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	11	pre_saturation	combined	20	2	6.086742	5.917287	5.890581	insufficient_order_stat_support	6.045571	6.146289	0.016547	6.004108	6.160455	1.026040	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	12	pre_saturation	discovery	20	2	6.257499	6.202286	6.165651	insufficient_order_stat_support	6.242528	6.284997	0.006787	6.222596	6.333766	1.017865	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	12	pre_saturation	combined	20	2	6.257499	6.202286	6.165651	insufficient_order_stat_support	6.242528	6.284997	0.006787	6.222596	6.333766	1.017865	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	13	pre_saturation	discovery	20	2	6.575679	6.511947	6.498688	insufficient_order_stat_support	6.560100	6.604512	0.006754	6.535479	6.624168	1.013570	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	13	pre_saturation	combined	20	2	6.575679	6.511947	6.498688	insufficient_order_stat_support	6.560100	6.604512	0.006754	6.535479	6.624168	1.013570	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	14	selected_saturation	discovery	20	2	6.914500	6.865049	6.831928	insufficient_order_stat_support	6.911007	6.929271	0.002641	6.888034	6.946786	1.008530	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	14	selected_saturation	combined	20	2	6.914500	6.865049	6.831928	insufficient_order_stat_support	6.911007	6.929271	0.002641	6.888034	6.946786	1.008530	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	15	plateau_sentinel+post_selected	discovery	20	2	6.835501	6.698459	6.647477	insufficient_order_stat_support	6.789898	6.860436	0.010320	6.750147	6.872340	1.018102	converged	
mvfstperf	upload	syscall	loopback	publication	1	cc=cubic|cpp_networkhub=on|socket=quic_async_udp_adapter|folly_eventbase=manual|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=on	cubic	throughput_gbps	15	plateau_sentinel+post_selected	combined	20	2	6.835501	6.698459	6.647477	insufficient_order_stat_support	6.789898	6.860436	0.010320	6.750147	6.872340	1.018102	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	discovery	20	2	429.750927	390.639594	371.316364	insufficient_order_stat_support	418.890442	432.180676	0.030925	397.029622	455.738852	1.147871	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	combined	20	2	429.750927	390.639594	371.316364	insufficient_order_stat_support	418.890442	432.180676	0.030925	397.029622	455.738852	1.147871	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	2	pre_saturation	discovery	20	2	523.528324	468.329368	445.648726	insufficient_order_stat_support	496.433905	539.364356	0.082002	482.254495	558.252725	1.157589	converged	p50_ci_width_0.0820_gt_0.0500;p80_p20_1.1576_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	2	pre_saturation	combined	20	2	523.528324	468.329368	445.648726	insufficient_order_stat_support	496.433905	539.364356	0.082002	482.254495	558.252725	1.157589	converged	p50_ci_width_0.0820_gt_0.0500;p80_p20_1.1576_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	pre_saturation	discovery	20	2	617.916770	531.729957	502.506318	insufficient_order_stat_support	614.021229	622.449844	0.013640	563.062029	683.315843	1.213571	converged	p80_p20_1.2136_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	pre_saturation	combined	20	2	617.916770	531.729957	502.506318	insufficient_order_stat_support	614.021229	622.449844	0.013640	563.062029	683.315843	1.213571	converged	p80_p20_1.2136_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	pre_saturation	discovery	20	2	691.073795	627.223593	616.582891	insufficient_order_stat_support	686.823253	701.857752	0.021755	652.411348	746.526307	1.144257	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	pre_saturation	combined	20	2	691.073795	627.223593	616.582891	insufficient_order_stat_support	686.823253	701.857752	0.021755	652.411348	746.526307	1.144257	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	5	selected_saturation	discovery	20	2	740.149649	679.671992	648.905027	insufficient_order_stat_support	715.657990	761.781732	0.062317	694.525420	812.792007	1.170284	converged	p50_ci_width_0.0623_gt_0.0500;p80_p20_1.1703_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	5	selected_saturation	combined	20	2	740.149649	679.671992	648.905027	insufficient_order_stat_support	715.657990	761.781732	0.062317	694.525420	812.792007	1.170284	converged	p50_ci_width_0.0623_gt_0.0500;p80_p20_1.1703_gt_1.1500
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	6	plateau_sentinel+post_selected	discovery	20	2	739.396700	702.158235	694.978572	insufficient_order_stat_support	739.298357	746.273153	0.009433	713.010655	806.751156	1.131471	converged	
neqoperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	6	plateau_sentinel+post_selected	combined	20	2	739.396700	702.158235	694.978572	insufficient_order_stat_support	739.298357	746.273153	0.009433	713.010655	806.751156	1.131471	converged	
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	discovery	20	2	405.567794	362.288117	318.389743	insufficient_order_stat_support	390.895599	439.079665	0.118806	384.897474	442.346341	1.149258	converged	p50_ci_width_0.1188_gt_0.0500;block_median_ratio_1.1233_gt_1.1000
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	combined	20	2	405.567794	362.288117	318.389743	insufficient_order_stat_support	390.895599	439.079665	0.118806	384.897474	442.346341	1.149258	converged	p50_ci_width_0.1188_gt_0.0500;block_median_ratio_1.1233_gt_1.1000
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	2	pre_saturation	discovery	20	2	520.688999	466.047387	460.274617	insufficient_order_stat_support	511.606336	524.728674	0.025202	468.064014	541.321907	1.156513	converged	p80_p20_1.1565_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	2	pre_saturation	combined	20	2	520.688999	466.047387	460.274617	insufficient_order_stat_support	511.606336	524.728674	0.025202	468.064014	541.321907	1.156513	converged	p80_p20_1.1565_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	pre_saturation	discovery	20	2	585.621014	542.699680	513.845950	insufficient_order_stat_support	585.222732	595.069209	0.016814	564.418157	625.487618	1.108199	converged	
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	pre_saturation	combined	20	2	585.621014	542.699680	513.845950	insufficient_order_stat_support	585.222732	595.069209	0.016814	564.418157	625.487618	1.108199	converged	
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	pre_saturation	discovery	20	2	675.469059	613.499692	524.536667	insufficient_order_stat_support	667.969389	700.892253	0.048741	627.176796	724.950569	1.155895	converged	p80_p20_1.1559_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	pre_saturation	combined	20	2	675.469059	613.499692	524.536667	insufficient_order_stat_support	667.969389	700.892253	0.048741	627.176796	724.950569	1.155895	converged	p80_p20_1.1559_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	5	pre_saturation	discovery	20	2	721.727333	676.417949	652.380351	insufficient_order_stat_support	698.757129	761.303031	0.086661	680.878473	791.709467	1.162776	converged	p50_ci_width_0.0867_gt_0.0500;p80_p20_1.1628_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	5	pre_saturation	combined	20	2	721.727333	676.417949	652.380351	insufficient_order_stat_support	698.757129	761.303031	0.086661	680.878473	791.709467	1.162776	converged	p50_ci_width_0.0867_gt_0.0500;p80_p20_1.1628_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	6	selected_saturation	discovery	20	2	816.341077	720.066216	687.039256	insufficient_order_stat_support	809.271903	843.673378	0.042141	731.282585	900.741078	1.231728	converged	p80_p20_1.2317_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	6	selected_saturation	combined	20	2	816.341077	720.066216	687.039256	insufficient_order_stat_support	809.271903	843.673378	0.042141	731.282585	900.741078	1.231728	converged	p80_p20_1.2317_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	plateau_sentinel+post_selected	discovery	20	2	769.198852	703.209751	647.778171	insufficient_order_stat_support	769.198852	804.371631	0.045727	712.161299	922.281884	1.295046	converged	p80_p20_1.2950_gt_1.1500
neqoperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	plateau_sentinel+post_selected	combined	20	2	769.198852	703.209751	647.778171	insufficient_order_stat_support	769.198852	804.371631	0.045727	712.161299	922.281884	1.295046	converged	p80_p20_1.2950_gt_1.1500
neqoperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	discovery	20	2	4.192605	3.894561	2.346415	insufficient_order_stat_support	4.173158	4.196862	0.005654	4.081009	4.255829	1.042837	converged	outliers_2
neqoperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	combined	20	2	4.192605	3.894561	2.346415	insufficient_order_stat_support	4.173158	4.196862	0.005654	4.081009	4.255829	1.042837	converged	outliers_2
neqoperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	discovery	20	2	3.653182	3.549354	3.142354	insufficient_order_stat_support	3.636668	3.675637	0.010667	3.567828	3.734693	1.046769	converged	
neqoperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	combined	20	2	3.653182	3.549354	3.142354	insufficient_order_stat_support	3.636668	3.675637	0.010667	3.567828	3.734693	1.046769	converged	
neqoperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	discovery	20	2	4.111754	3.876253	2.577806	insufficient_order_stat_support	4.111754	4.125816	0.003420	4.076581	4.194662	1.028966	converged	outliers_3
neqoperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	combined	20	2	4.111754	3.876253	2.577806	insufficient_order_stat_support	4.111754	4.125816	0.003420	4.076581	4.194662	1.028966	converged	outliers_3
neqoperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	discovery	20	2	3.707444	3.559189	3.504156	insufficient_order_stat_support	3.664030	4.230556	0.152808	3.617883	4.289353	1.185598	converged	p50_ci_width_0.1528_gt_0.0300;p80_p20_1.1856_gt_1.1500;block_median_ratio_1.1546_gt_1.1000
neqoperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	combined	20	2	3.707444	3.559189	3.504156	insufficient_order_stat_support	3.664030	4.230556	0.152808	3.617883	4.289353	1.185598	converged	p50_ci_width_0.1528_gt_0.0300;p80_p20_1.1856_gt_1.1500;block_median_ratio_1.1546_gt_1.1000
neqoperf	upload	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	discovery	20	2	4.050526	3.395651	2.649423	insufficient_order_stat_support	3.975053	4.230031	0.062949	3.787489	4.431572	1.170055	converged	p50_ci_width_0.0629_gt_0.0300;p80_p20_1.1701_gt_1.1500
neqoperf	upload	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	combined	20	2	4.050526	3.395651	2.649423	insufficient_order_stat_support	3.975053	4.230031	0.062949	3.787489	4.431572	1.170055	converged	p50_ci_width_0.0629_gt_0.0300;p80_p20_1.1701_gt_1.1500
neqoperf	upload	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	discovery	20	2	2.543821	2.263851	2.101545	insufficient_order_stat_support	2.416351	2.742434	0.128186	2.308139	3.073013	1.331381	converged	p50_ci_width_0.1282_gt_0.0300;p80_p20_1.3314_gt_1.1500;block_median_ratio_1.1349_gt_1.1000
neqoperf	upload	iouring	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	combined	20	2	2.543821	2.263851	2.101545	insufficient_order_stat_support	2.416351	2.742434	0.128186	2.308139	3.073013	1.331381	converged	p50_ci_width_0.1282_gt_0.0300;p80_p20_1.3314_gt_1.1500;block_median_ratio_1.1349_gt_1.1000
neqoperf	upload	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	discovery	20	2	4.143752	3.993615	3.604218	insufficient_order_stat_support	4.090013	4.191155	0.024408	4.040652	4.242807	1.050030	converged	
neqoperf	upload	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	combined	20	2	4.143752	3.993615	3.604218	insufficient_order_stat_support	4.090013	4.191155	0.024408	4.040652	4.242807	1.050030	converged	
neqoperf	upload	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	discovery	20	2	2.484551	1.934566	1.802362	insufficient_order_stat_support	2.329643	2.769534	0.177051	2.205390	2.833200	1.284671	converged	p50_ci_width_0.1771_gt_0.0300;p80_p20_1.2847_gt_1.1500;block_median_ratio_1.1888_gt_1.1000
neqoperf	upload	syscall	loopback	publication	1	cc=cubic|sans_io=neqo-transport|cpp_networkhub=on|runtime=none|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	combined	20	2	2.484551	1.934566	1.802362	insufficient_order_stat_support	2.329643	2.769534	0.177051	2.205390	2.833200	1.284671	converged	p50_ci_width_0.1771_gt_0.0300;p80_p20_1.2847_gt_1.1500;block_median_ratio_1.1888_gt_1.1000
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	discovery	20	2	1803.485170	1542.443200	1249.091622	insufficient_order_stat_support	1798.895810	1816.593251	0.009813	1743.056429	1832.666477	1.051410	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	1	baseline_1c1s+pre_saturation	combined	20	2	1803.485170	1542.443200	1249.091622	insufficient_order_stat_support	1798.895810	1816.593251	0.009813	1743.056429	1832.666477	1.051410	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	2	pre_saturation	discovery	20	2	3145.179831	2991.868764	2502.131376	insufficient_order_stat_support	3119.719120	3161.969740	0.013433	3027.778696	3320.174377	1.096571	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	2	pre_saturation	combined	20	2	3145.179831	2991.868764	2502.131376	insufficient_order_stat_support	3119.719120	3161.969740	0.013433	3027.778696	3320.174377	1.096571	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	pre_saturation	discovery	20	2	4318.934858	3861.363910	3010.874601	insufficient_order_stat_support	4227.712426	4419.745491	0.044463	4013.344212	4461.471080	1.111659	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	3	pre_saturation	combined	20	2	4318.934858	3861.363910	3010.874601	insufficient_order_stat_support	4227.712426	4419.745491	0.044463	4013.344212	4461.471080	1.111659	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	pre_saturation	discovery	20	2	4972.000079	4658.888466	4277.042915	insufficient_order_stat_support	4967.725018	5000.238746	0.006539	4754.943940	5211.543231	1.096026	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	4	pre_saturation	combined	20	2	4972.000079	4658.888466	4277.042915	insufficient_order_stat_support	4967.725018	5000.238746	0.006539	4754.943940	5211.543231	1.096026	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	5	pre_saturation	discovery	20	2	5890.817926	5580.638262	5256.590778	insufficient_order_stat_support	5828.831920	5920.477680	0.015557	5679.165859	5976.399213	1.052338	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	5	pre_saturation	combined	20	2	5890.817926	5580.638262	5256.590778	insufficient_order_stat_support	5828.831920	5920.477680	0.015557	5679.165859	5976.399213	1.052338	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	6	pre_saturation	discovery	20	2	6395.938330	6001.896582	5544.049449	insufficient_order_stat_support	6387.152379	6395.938330	0.001374	6105.974406	6620.890388	1.084330	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	6	pre_saturation	combined	20	2	6395.938330	6001.896582	5544.049449	insufficient_order_stat_support	6387.152379	6395.938330	0.001374	6105.974406	6620.890388	1.084330	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	pre_saturation	discovery	20	2	7104.881859	6820.991348	6616.638206	insufficient_order_stat_support	7079.181705	7157.475826	0.011020	6922.568397	7242.846637	1.046266	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	pre_saturation	combined	20	2	7104.881859	6820.991348	6616.638206	insufficient_order_stat_support	7079.181705	7157.475826	0.011020	6922.568397	7242.846637	1.046266	converged	
ngtcp2perf	connect	iouring	loopback	publication	1	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	8	pre_saturation	discovery	20	2	7520.497532	7121.955656	6968.285466	insufficient_order_stat_support	7467.865198	7520.497532	0.006999	7189.417968	7687.242561	1.069244	converged	
