publication_id	round	block_id	sample_id	binary	library	scenario	network	client_threads	server_connections	metric	value	phase	status	reason	started_utc	ended_utc	duration_sec	run_order	random_seed	out_dir	client_log	server_log	git_commit	env_hash	machine_hash	datagram_sent	datagram_received	datagram_lost	datagram_delivery_ratio	udp_packets_sent	udp_packets_received	udp_send_syscalls	udp_recv_polls	datagrams_per_udp_packet
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00038t1	r004b00038t1:quicheperf-datagram-iouring-r004b00038t1-3.client	quicheperf	quiche	datagram	iouring	1	1	datagrams_per_second	4353384.890012000	discovery	ok		2026-05-16T05:01:12Z	2026-05-16T05:01:15Z	2.955606	3	2189460	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00038t1-quicheperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00038t1-quicheperf-datagram-iouring/quicheperf-datagram-iouring-r004b00038t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00038t1-quicheperf-datagram-iouring/quicheperf-datagram-iouring-r004b00038t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389619	8388608	1011	0.999879494	406855	407154	22736	45471	20.603034724
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00039t1	r004b00039t1:neqoperf-datagram-syscall-r004b00039t1-1.client	neqoperf	neqo	datagram	syscall	1	1	datagrams_per_second	2334622.599135000	discovery	ok		2026-05-16T05:01:15Z	2026-05-16T05:01:20Z	4.622894	1	2189461	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00039t1-neqoperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00039t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r004b00039t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00039t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r004b00039t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389591	8388608	983	0.999882831	700539	700521	35593	109833	11.974813032
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00039t1	r004b00039t1:neqoperf-datagram-syscall-r004b00039t1-2.client	neqoperf	neqo	datagram	syscall	1	1	datagrams_per_second	2385301.793126000	discovery	ok		2026-05-16T05:01:20Z	2026-05-16T05:01:25Z	4.547941	2	2189461	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00039t1-neqoperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00039t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r004b00039t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00039t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r004b00039t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389202	8388608	594	0.999929195	700499	700503	35458	119549	11.975120735
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00039t1	r004b00039t1:neqoperf-datagram-syscall-r004b00039t1-3.client	neqoperf	neqo	datagram	syscall	1	1	datagrams_per_second	2262773.013064000	discovery	ok		2026-05-16T05:01:25Z	2026-05-16T05:01:29Z	4.736825	3	2189461	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00039t1-neqoperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00039t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r004b00039t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00039t1-neqoperf-datagram-syscall/neqoperf-datagram-syscall-r004b00039t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389179	8388608	571	0.999931936	729703	740158	37588	121162	11.333536893
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00040t1	r004b00040t1:quiczigperf-datagram-iouring-r004b00040t1-1.client	quiczigperf	quic_zig	datagram	iouring	1	1	datagrams_per_second	3492264.089143000	discovery	ok		2026-05-16T05:01:29Z	2026-05-16T05:01:33Z	3.444456	1	2189462	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00040t1-quiczigperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00040t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r004b00040t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00040t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r004b00040t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389392	8388608	784	0.999906549	414518	409396	34996	52366	20.490205083
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00040t1	r004b00040t1:quiczigperf-datagram-iouring-r004b00040t1-2.client	quiczigperf	quic_zig	datagram	iouring	1	1	datagrams_per_second	3531282.040244000	discovery	ok		2026-05-16T05:01:33Z	2026-05-16T05:01:36Z	3.418580	2	2189462	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00040t1-quiczigperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00040t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r004b00040t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00040t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r004b00040t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389581	8388608	973	0.999884023	414905	409898	34831	54636	20.465110832
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00040t1	r004b00040t1:quiczigperf-datagram-iouring-r004b00040t1-3.client	quiczigperf	quic_zig	datagram	iouring	1	1	datagrams_per_second	3584738.195483000	discovery	ok		2026-05-16T05:01:36Z	2026-05-16T05:01:40Z	3.383202	3	2189462	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00040t1-quiczigperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00040t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r004b00040t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00040t1-quiczigperf-datagram-iouring/quiczigperf-datagram-iouring-r004b00040t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389390	8388608	782	0.999906787	416622	409172	36600	62095	20.501422385
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00041t1	r004b00041t1:noqperf-datagram-iouring-r004b00041t1-1.client	noqperf	noq	datagram	iouring	1	1	datagrams_per_second	2397885.472366000	discovery	ok		2026-05-16T05:01:40Z	2026-05-16T05:01:44Z	4.555193	1	2189463	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00041t1-noqperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00041t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r004b00041t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00041t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r004b00041t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389325	8388608	717	0.999914534	718532	716952	36696	44745	11.700376036
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00041t1	r004b00041t1:noqperf-datagram-iouring-r004b00041t1-2.client	noqperf	noq	datagram	iouring	1	1	datagrams_per_second	2303132.462969000	discovery	ok		2026-05-16T05:01:44Z	2026-05-16T05:01:49Z	4.697245	2	2189463	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00041t1-noqperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00041t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r004b00041t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00041t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r004b00041t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389585	8388608	977	0.999883546	714645	711340	44020	57543	11.792684230
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00041t1	r004b00041t1:noqperf-datagram-iouring-r004b00041t1-3.client	noqperf	noq	datagram	iouring	1	1	datagrams_per_second	2368044.828571000	discovery	ok		2026-05-16T05:01:49Z	2026-05-16T05:01:54Z	4.599420	3	2189463	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00041t1-noqperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00041t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r004b00041t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00041t1-noqperf-datagram-iouring/noqperf-datagram-iouring-r004b00041t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389163	8388608	555	0.999933843	716982	715403	37273	44424	11.725709845
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00042t1	r004b00042t1:noqperf-datagram-syscall-r004b00042t1-1.client	noqperf	noq	datagram	syscall	1	1	datagrams_per_second	2509205.713340000	discovery	ok		2026-05-16T05:01:54Z	2026-05-16T05:01:58Z	4.369791	1	2189464	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00042t1-noqperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00042t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r004b00042t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00042t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r004b00042t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389408	8388608	800	0.999904642	728478	725385	31057	42159	11.564352723
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00042t1	r004b00042t1:noqperf-datagram-syscall-r004b00042t1-2.client	noqperf	noq	datagram	syscall	1	1	datagrams_per_second	2639451.243287000	discovery	ok		2026-05-16T05:01:58Z	2026-05-16T05:02:02Z	4.204948	2	2189464	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00042t1-noqperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00042t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r004b00042t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00042t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r004b00042t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389496	8388608	888	0.999894153	730185	728763	30536	38567	11.510749036
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00042t1	r004b00042t1:noqperf-datagram-syscall-r004b00042t1-3.client	noqperf	noq	datagram	syscall	1	1	datagrams_per_second	2403425.139600000	discovery	ok		2026-05-16T05:02:02Z	2026-05-16T05:02:07Z	4.516977	3	2189464	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00042t1-noqperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00042t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r004b00042t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00042t1-noqperf-datagram-syscall/noqperf-datagram-syscall-r004b00042t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389372	8388608	764	0.999908932	724676	720495	32529	45427	11.642839992
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00043t1	r004b00043t1:neqoperf-datagram-iouring-r004b00043t1-1.client	neqoperf	neqo	datagram	iouring	1	1	datagrams_per_second	1752845.922426000	discovery	ok		2026-05-16T05:02:07Z	2026-05-16T05:02:13Z	5.846368	1	2189465	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00043t1-neqoperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00043t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r004b00043t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00043t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r004b00043t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389423	8388608	815	0.999902854	749099	749031	35914	85618	11.199280137
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00043t1	r004b00043t1:neqoperf-datagram-iouring-r004b00043t1-2.client	neqoperf	neqo	datagram	iouring	1	1	datagrams_per_second	2033093.057927000	discovery	ok		2026-05-16T05:02:13Z	2026-05-16T05:02:18Z	5.186756	2	2189465	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00043t1-neqoperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00043t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r004b00043t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00043t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r004b00043t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389497	8388608	889	0.999894034	700474	700438	37132	86069	11.976232015
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00043t1	r004b00043t1:neqoperf-datagram-iouring-r004b00043t1-3.client	neqoperf	neqo	datagram	iouring	1	1	datagrams_per_second	2057851.252975000	discovery	ok		2026-05-16T05:02:18Z	2026-05-16T05:02:23Z	5.136756	3	2189465	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00043t1-neqoperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00043t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r004b00043t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00043t1-neqoperf-datagram-iouring/neqoperf-datagram-iouring-r004b00043t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8388847	8388608	239	0.999971510	730582	742600	37100	91707	11.296267169
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00044t1	r004b00044t1:quinnperf-datagram-iouring-r004b00044t1-1.client	quinnperf	quinn	datagram	iouring	1	1	datagrams_per_second	2722826.641886000	discovery	ok		2026-05-16T05:02:23Z	2026-05-16T05:02:27Z	4.140358	1	2189466	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00044t1-quinnperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00044t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r004b00044t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00044t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r004b00044t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389494	8388608	886	0.999894392	748915	749063	28282	35575	11.198801703
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00044t1	r004b00044t1:quinnperf-datagram-iouring-r004b00044t1-2.client	quinnperf	quinn	datagram	iouring	1	1	datagrams_per_second	2551412.722471000	discovery	ok		2026-05-16T05:02:27Z	2026-05-16T05:02:32Z	4.356994	2	2189466	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00044t1-quinnperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00044t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r004b00044t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00044t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r004b00044t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389519	8388608	911	0.999891412	748967	748988	30014	39496	11.199923096
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00044t1	r004b00044t1:quinnperf-datagram-iouring-r004b00044t1-3.client	quinnperf	quinn	datagram	iouring	1	1	datagrams_per_second	2563251.987502000	discovery	ok		2026-05-16T05:02:32Z	2026-05-16T05:02:36Z	4.336398	3	2189466	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00044t1-quinnperf-datagram-iouring	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00044t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r004b00044t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00044t1-quinnperf-datagram-iouring/quinnperf-datagram-iouring-r004b00044t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389485	8388608	877	0.999895464	748990	748977	30679	41864	11.200087586
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00045t1	r004b00045t1:quiczigperf-datagram-syscall-r004b00045t1-1.client	quiczigperf	quic_zig	datagram	syscall	1	1	datagrams_per_second	3853023.669176000	discovery	ok		2026-05-16T05:02:36Z	2026-05-16T05:02:39Z	3.202607	1	2189467	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00045t1-quiczigperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00045t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r004b00045t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00045t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r004b00045t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8388990	8388608	382	0.999954464	418964	407997	34810	63786	20.560464905
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00045t1	r004b00045t1:quiczigperf-datagram-syscall-r004b00045t1-2.client	quiczigperf	quic_zig	datagram	syscall	1	1	datagrams_per_second	3663606.662567000	discovery	ok		2026-05-16T05:02:39Z	2026-05-16T05:02:43Z	3.315562	2	2189467	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00045t1-quiczigperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00045t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r004b00045t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00045t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r004b00045t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389162	8388608	554	0.999933962	418872	408374	33561	65867	20.541484032
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00045t1	r004b00045t1:quiczigperf-datagram-syscall-r004b00045t1-3.client	quiczigperf	quic_zig	datagram	syscall	1	1	datagrams_per_second	3857154.829116000	discovery	ok		2026-05-16T05:02:43Z	2026-05-16T05:02:46Z	3.199295	3	2189467	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00045t1-quiczigperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00045t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r004b00045t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00045t1-quiczigperf-datagram-syscall/quiczigperf-datagram-syscall-r004b00045t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389146	8388608	538	0.999935870	417166	409065	32295	56133	20.506784985
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00046t1	r004b00046t1:quinnperf-datagram-syscall-r004b00046t1-1.client	quinnperf	quinn	datagram	syscall	1	1	datagrams_per_second	2782674.741643000	discovery	ok		2026-05-16T05:02:46Z	2026-05-16T05:02:50Z	4.039763	1	2189468	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00046t1-quinnperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00046t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r004b00046t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00046t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r004b00046t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389254	8388608	646	0.999922997	749308	749257	22093	26175	11.195902074
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00046t1	r004b00046t1:quinnperf-datagram-syscall-r004b00046t1-2.client	quinnperf	quinn	datagram	syscall	1	1	datagrams_per_second	2754580.729639000	discovery	ok		2026-05-16T05:02:50Z	2026-05-16T05:02:54Z	4.071670	2	2189468	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00046t1-quinnperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00046t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r004b00046t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00046t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r004b00046t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389213	8388608	605	0.999927884	749270	749210	22101	27498	11.196604423
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00046t1	r004b00046t1:quinnperf-datagram-syscall-r004b00046t1-3.client	quinnperf	quinn	datagram	syscall	1	1	datagrams_per_second	2891788.505172000	discovery	ok		2026-05-16T05:02:54Z	2026-05-16T05:02:58Z	3.927694	3	2189468	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00046t1-quinnperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00046t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r004b00046t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00046t1-quinnperf-datagram-syscall/quinnperf-datagram-syscall-r004b00046t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8388952	8388608	344	0.999958994	749232	749338	34154	79050	11.194691848
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00047t1	r004b00047t1:quicheperf-datagram-syscall-r004b00047t1-1.client	quicheperf	quiche	datagram	syscall	1	1	datagrams_per_second	4635620.658727000	discovery	ok		2026-05-16T05:02:58Z	2026-05-16T05:03:01Z	2.837297	1	2189469	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00047t1-quicheperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00047t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r004b00047t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00047t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r004b00047t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389629	8388608	1021	0.999878302	405540	404987	25079	25078	20.713277216
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00047t1	r004b00047t1:quicheperf-datagram-syscall-r004b00047t1-2.client	quicheperf	quiche	datagram	syscall	1	1	datagrams_per_second	4660675.298704000	discovery	ok		2026-05-16T05:03:01Z	2026-05-16T05:03:04Z	2.827098	2	2189469	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00047t1-quicheperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00047t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r004b00047t1-2.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00047t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r004b00047t1-2.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389616	8388608	1008	0.999879851	405078	406409	12717	12716	20.640802738
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00047t1	r004b00047t1:quicheperf-datagram-syscall-r004b00047t1-3.client	quicheperf	quiche	datagram	syscall	1	1	datagrams_per_second	4588913.383037000	discovery	ok		2026-05-16T05:03:04Z	2026-05-16T05:03:06Z	2.854708	3	2189469	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00047t1-quicheperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00047t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r004b00047t1-3.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00047t1-quicheperf-datagram-syscall/quicheperf-datagram-syscall-r004b00047t1-3.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389625	8388608	1017	0.999878779	405443	405346	23258	23258	20.694932231
adaptive-datagram-fairness-inspection-20260516T045211Z	4	r004b00048t1	r004b00048t1:s2nperf-datagram-syscall-r004b00048t1-1.client	s2nperf	s2n_quic	datagram	syscall	1	1	datagrams_per_second	1865699.482714000	discovery	ok		2026-05-16T05:03:07Z	2026-05-16T05:03:12Z	5.524690	1	2189470	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00048t1-s2nperf-datagram-syscall	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00048t1-s2nperf-datagram-syscall/s2nperf-datagram-syscall-r004b00048t1-1.client.log	/tmp/adaptive-datagram-fairness-inspection-20260516T045211Z/blocks/r004b00048t1-s2nperf-datagram-syscall/s2nperf-datagram-syscall-r004b00048t1-1.server.log	04bf7c34a7ffb7ea174585979ae549f130669d2c	df67c05954c302bb	d30b2298fa905ee1	8389587	8388608	979	0.999883308	434831	435280	25571	53879	19.271751516
