logical_trial_id	planned_trial_id	committed_trial_id	session	planned_microblock_id	cell_id	server	reference_client	server_backend	scenario	path_profile	outcome	validity_reasons
cf188613b577b5d172e52a27676d47eb4701892b38901f413caac59b26725ffd	1188f5a2f63cfd0386ef04fb9224a863749cdaf877348a1c16e339cbd3eac135	1188f5a2f63cfd0386ef04fb9224a863749cdaf877348a1c16e339cbd3eac135	1	781eab219de27ad06842daa4b3fd846873f9a8304756dbf56eb1eb6b140fa500	5c4ab6a11c77e29c8855f5e1eb8ac9f0d64f3b6b67382d81d3dc1cff29746992	picoperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
36c43e5ec4fef726a5915df0736c931ef5925e0b6bf86951b2b20cf6f77414fc	3b4483ce4ac04917885c69953b456f57fc90dc049639cc63d61e12de112c97d4	3b4483ce4ac04917885c69953b456f57fc90dc049639cc63d61e12de112c97d4	1	781eab219de27ad06842daa4b3fd846873f9a8304756dbf56eb1eb6b140fa500	a801ed476e6220ce50b646a90ee33b47190ddefcffc725bf14a0a99d433045c0	quiczigperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
44e02ff11c5d4b9790425749a6715c9988cc9e76106bcbb80a379df166cd89e1	0a4e2ce314e9e13d97ac45ed075c6cea3c889aafa5ce5dafbca3d091274e772f	0a4e2ce314e9e13d97ac45ed075c6cea3c889aafa5ce5dafbca3d091274e772f	1	781eab219de27ad06842daa4b3fd846873f9a8304756dbf56eb1eb6b140fa500	854ad342584e74b69d952693d3f68111531d0226fbf5055c5c34cbef1db15b2b	xquicperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
8dfd05e644478cd80877988167b2dc0cb9547dbe4414aede00cbe5a2787801a1	f63ddd7858771dfea9963ca070f3f65ccf0f9afc011e783a780fc3528b7eb21b	f63ddd7858771dfea9963ca070f3f65ccf0f9afc011e783a780fc3528b7eb21b	1	781eab219de27ad06842daa4b3fd846873f9a8304756dbf56eb1eb6b140fa500	c8ead3d3bc42113d1a7ef08161bd6828b9e5cdb15c1824e178a5b69961448b3f	noqperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
7c0f1926cb1b643d38cfeb8eb9cb536325e2fa3d8ba0fb552a2d16db640e7190	cdc2ba3a6503d4af3b93f6707a73fe080704ca66dcea251bce658e78ee00f7a0	cdc2ba3a6503d4af3b93f6707a73fe080704ca66dcea251bce658e78ee00f7a0	1	781eab219de27ad06842daa4b3fd846873f9a8304756dbf56eb1eb6b140fa500	ae713cc1fb8d408dfe2213b32167d02e699cea962593ee3ec38285578ba490a3	quinnperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
4773e1150ba9e3e2e2b7fec5c6e3b54b315243de2f0254da45ff291bc8dc81ae	7bdb64823dab745ebcfa3a4ebecf2aee3a106b22f72055e91b2328f32d58d770	7bdb64823dab745ebcfa3a4ebecf2aee3a106b22f72055e91b2328f32d58d770	1	781eab219de27ad06842daa4b3fd846873f9a8304756dbf56eb1eb6b140fa500	4bf6e958c374ec40c113f0f0e6175d18280c3f3f5e4c70562b7f58b723f13161	neqoperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
a38f241ae5623c8c3bd8f5c9dda0e0d476e3e45f24029cdb7672bf6af140e00e	8351f1716094869cd66dbeca6cb3e4dc307974a4465152b5c9bd622ea8503817	8351f1716094869cd66dbeca6cb3e4dc307974a4465152b5c9bd622ea8503817	1	781eab219de27ad06842daa4b3fd846873f9a8304756dbf56eb1eb6b140fa500	7ecdb4d7d478ac4ea5807708412ef498b0115b0d18be5cdaa89a15fe43fd4794	s2nperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
8fceb4244d4c1ac1c63d29c3a32b9dd97c090f44a163f65e9da201b913698de2	76a1ce07048205fd0a9460e516c2a41b741799c03ebf5619e92a214d104d3f13	76a1ce07048205fd0a9460e516c2a41b741799c03ebf5619e92a214d104d3f13	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	a30ab373840549e7749d7b77463976c57c07c2bf3942034f57c07b0eef24992c	ngtcp2perf	picoperf	iouring	resumed_connect	loopback	valid	
769239dd63c0ba817e0dc29b1d402ebe31f94a062c0b068eb28ba8a191aff73b	add1db5a894def63a8c1ff5ee92f9f13446436f01e8c06df3a8a08f9a1710513	add1db5a894def63a8c1ff5ee92f9f13446436f01e8c06df3a8a08f9a1710513	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	32d192b2dad30d049a7df4fdd01abb4c6e16724dbc04d5732fa726f3dfdb8a2f	lsperf	picoperf	iouring	resumed_connect	loopback	valid	
8a98de1932f189da7a3efcb1798ab0554c4928f5ced8218ef771edfcab6fd6d5	eb95807d80d9acb7756f08ed811694362d95aaa2d8fe5670775ea0bbf8fa8198	eb95807d80d9acb7756f08ed811694362d95aaa2d8fe5670775ea0bbf8fa8198	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	75d26ca4eb8a5cbc1b8386120e697d57d89cf7bae681e68876e035b2db201aaa	mvfstperf	picoperf	iouring	resumed_connect	loopback	valid	
611a5e99076a3078cdfbd86b7d5ddfe5977234ff289f1f97e4617a55292c6dfd	25c0bd2bbae43d3492ad8f02963a4c81b5344dd5a7d41bcfa432d38edad42e1f	25c0bd2bbae43d3492ad8f02963a4c81b5344dd5a7d41bcfa432d38edad42e1f	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	5aacd62969bf20b52d244eea32fdaeb389e4109be90cd829d76221c9e37759c1	tquicperf	picoperf	iouring	resumed_connect	loopback	valid	
7c3263eba42a5b94dcb5eba822ffd6303e384bb3b708e8bfde84a4aae3a8c3e4	b4ffe3fd3a07a23a090c78ae45f3fdd16d17b393f46435fd559907712901ed09	b4ffe3fd3a07a23a090c78ae45f3fdd16d17b393f46435fd559907712901ed09	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	873b1e1c3d55e45c33eb13e1264eca6620eac0c9ce52bea98e5463894847c5a7	quiczigperf	picoperf	iouring	resumed_connect	loopback	valid	
ea069c2e366379f4388486816e788d67229eb5ee463b814624774d00b465be0a	645231084f3084c19ddc4973601a2873c786e7d1ab99232e2dd7379d6af57b0d	645231084f3084c19ddc4973601a2873c786e7d1ab99232e2dd7379d6af57b0d	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	2a6aae87df65b1afa2d7704d1e4a4932e817f57134dd85e990be7257c5831fac	quicheperf	picoperf	iouring	resumed_connect	loopback	valid	
3ac075f7615410805d4215648f637631f6dcc3b48e0c9df65128e36e27e6505f	8cd6073f192ad815940208d81523fb30161d42007e1dcc011cf04b7030e0e9a6	8cd6073f192ad815940208d81523fb30161d42007e1dcc011cf04b7030e0e9a6	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	e8308c2aae1b1142ef465f8121e3240943b4a17ab127b7493f315d13d7e2ad10	noqperf	picoperf	iouring	resumed_connect	loopback	valid	
1e37044da02012b2f1ed7b400110bc049b564ccafb96a879bb2794421c684950	8ac8d8a6389c59c12985d4acdb2efda27a1924c12029dd93b42979b6ea243cb5	8ac8d8a6389c59c12985d4acdb2efda27a1924c12029dd93b42979b6ea243cb5	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	c45c87e68369b6bffdd647ab355329f335dc400e1e03d197f6d3a102a95c95b9	picoperf	picoperf	iouring	resumed_connect	loopback	valid	
6e898ed0ecb7c58e222844eef9a9eae8198d6dd4f11007d9ce4f76a89d8417de	8c709765ef471d64b3092f4a747ba7d5b5dfee0f5c11af016e8a647be29b7491	8c709765ef471d64b3092f4a747ba7d5b5dfee0f5c11af016e8a647be29b7491	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	975c9c6416dcdd9035c4df172a15c7c9bdcb795a7ddc3b79d4cf4446d735cc34	neqoperf	picoperf	iouring	resumed_connect	loopback	valid	
a6682fbc3c8a883ddbee496b2eaba98f637fa4b1077f50c77e59dab89850f991	7700353f2c595153f95feb66fe8ccc2ee6527bc83c65869777837daa43c97f6f	7700353f2c595153f95feb66fe8ccc2ee6527bc83c65869777837daa43c97f6f	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	b14b1fbaa037f876df69132dd5b2244151beadd7feaa245d5c1535ce152e5607	xquicperf	picoperf	iouring	resumed_connect	loopback	valid	
5d4a3981c30c9439b03db7d81bb5240b99b9191fc722ad251e35276b1469cb67	cefd379d0f1bbb41032a9581512a52b25984fa9e6f33b9d456f33fb7aa046de4	cefd379d0f1bbb41032a9581512a52b25984fa9e6f33b9d456f33fb7aa046de4	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	bbd44c97f51a3980985d53f6a9bdf3bfe1bb212de5c022a83254432d089ef0d9	s2nperf	picoperf	iouring	resumed_connect	loopback	valid	
d3f198333eb18450635fc8cbc753a0d2bf7c5d926ecfaa7d24dbda23b1079e80	b439d48475a5b4dcb12332fe0f7688e6e3acce9db5eccbfe1b1c31806a2a08b5	b439d48475a5b4dcb12332fe0f7688e6e3acce9db5eccbfe1b1c31806a2a08b5	1	1d0ab8f4ee3e6f4550abe5ec8f583f0efe6382c1c84b357af41f79cd6bcc2457	72e7b75c49f8a7e7ac8cb549ff65d60ca3bf91f64db58a98aea55af3f61c8c35	quinnperf	picoperf	iouring	resumed_connect	loopback	valid	
c3bc9ed460760924a592ff2b80665b3e0207bffe4e644d05ba41fc4992116c08	6eea74cf44c5917ef6241e86c5666ade1b65077a3f969d6008c18c6f0c9a31fd	6eea74cf44c5917ef6241e86c5666ade1b65077a3f969d6008c18c6f0c9a31fd	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	c8ead3d3bc42113d1a7ef08161bd6828b9e5cdb15c1824e178a5b69961448b3f	noqperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
0297bf16415222018b7b075bfba81f8ab3575fea588249ad98bbd78c1b9c6f10	4a0b052974ecce40ff7e218d61e8b04e2f6e952c6f05e03acbbca2e95030c06b	4a0b052974ecce40ff7e218d61e8b04e2f6e952c6f05e03acbbca2e95030c06b	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	a801ed476e6220ce50b646a90ee33b47190ddefcffc725bf14a0a99d433045c0	quiczigperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
3a8461ab807ccd26921ff006db3bc3077f1b53b94e7ec8b5b0c541acc0ef9001	d2ecf4a2bf062be6d19dec3d3ad74f24e0c5703bb6ea9f73c14f6dbae078277d	d2ecf4a2bf062be6d19dec3d3ad74f24e0c5703bb6ea9f73c14f6dbae078277d	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	4bf6e958c374ec40c113f0f0e6175d18280c3f3f5e4c70562b7f58b723f13161	neqoperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
51e6dca3683a0507b6bcc85e6528e1968937a53dffaa837f4b65d973f385a535	0c46e3bc70b1ce171351eaa14159bd5c54a68efb5bb975de3c195e3d734b4908	0c46e3bc70b1ce171351eaa14159bd5c54a68efb5bb975de3c195e3d734b4908	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	7adda1d66f704674928a1dffa84f43e7030ae8adc8b252187e92b9b4c9914a55	mvfstperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
3d1907d7c2503f079dc754f70cd0ab4ce488cce53f176de0e7a7ca2dcc0508c0	79d414bd388b1adc136cc5a0b1ef9819a519e0718b2361474ccb3e1a809bf671	79d414bd388b1adc136cc5a0b1ef9819a519e0718b2361474ccb3e1a809bf671	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	7ecdb4d7d478ac4ea5807708412ef498b0115b0d18be5cdaa89a15fe43fd4794	s2nperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
04425d8f959511e19ef5060c238d7cf6bb59c85b4b4abe24f9a253f569ad6d81	319c705dc86a9f8856eb00b6e2c88b39c9cad0c246cf50e24f08b2bbb0f7bfb6	319c705dc86a9f8856eb00b6e2c88b39c9cad0c246cf50e24f08b2bbb0f7bfb6	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	18b13853abee406fadb22bd72e30844924fa4a6fdaa52171a618d34c05ee6cfc	ngtcp2perf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
32d639ae518a41af96a12e68955fd0d60b13298a6ca03a70a27284b81736e0a8	ef7123527cf7290c86fcbd4de70273b5c3d41ec1c4d1533b92436f01ce66f4b1	ef7123527cf7290c86fcbd4de70273b5c3d41ec1c4d1533b92436f01ce66f4b1	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	ae713cc1fb8d408dfe2213b32167d02e699cea962593ee3ec38285578ba490a3	quinnperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
22d6ea55648aa0116b467df22455ec196a7dafb4ae694689b1601e7b2cab6ff5	286afbcea578e50e6b5867643e0d21c838a504a45fdf513bb534a4447eeabc7c	286afbcea578e50e6b5867643e0d21c838a504a45fdf513bb534a4447eeabc7c	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	5e2bec3181026d9a425a0cc01367d46ff4cf99cd3295249865bf66dc20b22d8d	lsperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
daeeb2df001782664729feb43ba88df4f585ac6e5048bb676e1889a31d7c2461	f3e23dab622124f6b5b147dfeb2ea2c222be5edc335cd9a60e685cc62807a4a1	f3e23dab622124f6b5b147dfeb2ea2c222be5edc335cd9a60e685cc62807a4a1	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	854ad342584e74b69d952693d3f68111531d0226fbf5055c5c34cbef1db15b2b	xquicperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
80c1eb0f90f47e2f01d08e3ed92c4dd3f83cf92fc544164d3a2c567c1a251611	94e0cac56922c366a90df52faefa6c26f88085b8934f70d51025ae2881655647	94e0cac56922c366a90df52faefa6c26f88085b8934f70d51025ae2881655647	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	1c066fa3a1b639f0e0b9f6c01bc70c5c095761322762d91c0d2ec3567c65cc25	tquicperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
e60935904be0eac94bcd7ff4424d79082b985c396429d5a0c9fbc4c4a0fe64ff	87a0847f432257c817e14b2cc3a1d14c1a09474bb86a01a8dcc64a40ce1b9a88	87a0847f432257c817e14b2cc3a1d14c1a09474bb86a01a8dcc64a40ce1b9a88	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	5c4ab6a11c77e29c8855f5e1eb8ac9f0d64f3b6b67382d81d3dc1cff29746992	picoperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
a5b28564b6637a898ea2f037e8322b5fe2a500371f2fca6f0f433f0db2757f33	14d573d2c32e4ac51bcad8d30aa8cdd507f551485e55721e930dbb6613153c2e	14d573d2c32e4ac51bcad8d30aa8cdd507f551485e55721e930dbb6613153c2e	1	2229d8d9a0536bde932aa697277721a2c29830074648ca3a50683ca808fba993	6219b71939eda382138f336d10fb1963f18ac675680c4561e9ada552ed25293a	quicheperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
87cd2ebed36b8df1f0c52d9da4c1584fd0c491ecb80f820cd138375c5ab54312	0ed151f5d4d0d1f54240d97d8d0b34515b344091598cf0c81a38d75b3fb29252	0ed151f5d4d0d1f54240d97d8d0b34515b344091598cf0c81a38d75b3fb29252	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	75d26ca4eb8a5cbc1b8386120e697d57d89cf7bae681e68876e035b2db201aaa	mvfstperf	picoperf	iouring	resumed_connect	loopback	valid	
e1643809735440406d23c98466439c98c0869a28bb7a409a55e1e4dc8e7915eb	751fd44cdd928b673e29335eab033451e6b7a9574b83d0997f72b6f028f9b078	751fd44cdd928b673e29335eab033451e6b7a9574b83d0997f72b6f028f9b078	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	a30ab373840549e7749d7b77463976c57c07c2bf3942034f57c07b0eef24992c	ngtcp2perf	picoperf	iouring	resumed_connect	loopback	valid	
a9860657a8f29c5b895c7f57ba907bc43aacfe845bbac5fa7f6d3bd99f514afb	91b024169242eb47bd5d8b5e5f6e907fed3ccd3252535c5228190e4cdbd18ec3	91b024169242eb47bd5d8b5e5f6e907fed3ccd3252535c5228190e4cdbd18ec3	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	873b1e1c3d55e45c33eb13e1264eca6620eac0c9ce52bea98e5463894847c5a7	quiczigperf	picoperf	iouring	resumed_connect	loopback	valid	
35f737092a2710271c28e18f43da98b99d757feb4e975e9a3670ddb607e20177	5a489057716fb473fb5a2381614f736756632da6025f9179b9c07ef3a59ced0a	5a489057716fb473fb5a2381614f736756632da6025f9179b9c07ef3a59ced0a	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	32d192b2dad30d049a7df4fdd01abb4c6e16724dbc04d5732fa726f3dfdb8a2f	lsperf	picoperf	iouring	resumed_connect	loopback	valid	
95f9083d905d91ecd9634acbd8fa6a1795ec1259f0812851bd96a1d8ad149420	92b3c5229470e3f36b570f06ab2c8a8159adaa615939a25f60eb5c342d9120fe	92b3c5229470e3f36b570f06ab2c8a8159adaa615939a25f60eb5c342d9120fe	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	e8308c2aae1b1142ef465f8121e3240943b4a17ab127b7493f315d13d7e2ad10	noqperf	picoperf	iouring	resumed_connect	loopback	valid	
1a68ca399740a6516889700faa78d3c191f9a0c8bed78b2f1f2ce525bc2fbd7a	af47bd2d81715d96eda0aaf7e19da634a6942fdd9b3ee8da889240744e66c7f0	af47bd2d81715d96eda0aaf7e19da634a6942fdd9b3ee8da889240744e66c7f0	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	5aacd62969bf20b52d244eea32fdaeb389e4109be90cd829d76221c9e37759c1	tquicperf	picoperf	iouring	resumed_connect	loopback	valid	
765107766f0acb3571186cf1daaa52f272f8db951636366173ff311d49ac2e16	740f755c4968dbe8307d37bede836545d3d94ab89b5cc4e480d60eb760e6d9b2	740f755c4968dbe8307d37bede836545d3d94ab89b5cc4e480d60eb760e6d9b2	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	975c9c6416dcdd9035c4df172a15c7c9bdcb795a7ddc3b79d4cf4446d735cc34	neqoperf	picoperf	iouring	resumed_connect	loopback	valid	
5366b23ab860f79c72395aa6715e3aceb5d5271a4b064431b6409943c5538391	dea302fb9f8aa4442a9221e47480daa15d3faf81df43a8d2414670efd1892d49	dea302fb9f8aa4442a9221e47480daa15d3faf81df43a8d2414670efd1892d49	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	2a6aae87df65b1afa2d7704d1e4a4932e817f57134dd85e990be7257c5831fac	quicheperf	picoperf	iouring	resumed_connect	loopback	valid	
6966b2020d6152d57910ac29203293e3037cca57f35a3d415ec2e2f313bf23db	cd7dadee0c1bd2b749b4fd01dea29e0bfc5b27ae02eaabafa3c5ee19b8996b3b	cd7dadee0c1bd2b749b4fd01dea29e0bfc5b27ae02eaabafa3c5ee19b8996b3b	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	bbd44c97f51a3980985d53f6a9bdf3bfe1bb212de5c022a83254432d089ef0d9	s2nperf	picoperf	iouring	resumed_connect	loopback	valid	
91e10cce36adb12cbe6789e5465fe23e1589c290cf53aca07c8f31d378a507fd	9060f5089eeb8897f6a6c15a0c720ef5947b4b611b26a1e3a5c1f45c86749bb0	9060f5089eeb8897f6a6c15a0c720ef5947b4b611b26a1e3a5c1f45c86749bb0	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	c45c87e68369b6bffdd647ab355329f335dc400e1e03d197f6d3a102a95c95b9	picoperf	picoperf	iouring	resumed_connect	loopback	valid	
6032fb96b2db1d56d4dcbe9a798b6c0ea5b8d5f700cba4500528af459431dbaf	d45586f42ced03d7ef71337d2d158f50324ab6446a6cf14570bc61ab1228b0ec	d45586f42ced03d7ef71337d2d158f50324ab6446a6cf14570bc61ab1228b0ec	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	72e7b75c49f8a7e7ac8cb549ff65d60ca3bf91f64db58a98aea55af3f61c8c35	quinnperf	picoperf	iouring	resumed_connect	loopback	valid	
60f0c0daa7f611ea33ea8bf8ee0ad98165dea4749c37b025b41bf5831e2423f7	a84950110bf22b016a51adce4677fe5acd26ede1e25d2dbcbd8a1676ba6abad9	a84950110bf22b016a51adce4677fe5acd26ede1e25d2dbcbd8a1676ba6abad9	1	ceb946f3c8dcb0bb8cbbd11419f181f844acfa83d482b362d4580e7a8f4c699a	b14b1fbaa037f876df69132dd5b2244151beadd7feaa245d5c1535ce152e5607	xquicperf	picoperf	iouring	resumed_connect	loopback	valid	
26f734f441036671875662c12210260ef26c9fb0871e806fd42c49c964480a65	90a65693618773fa5d63e7157caae20d31266d3c632c81acd09b50b8c919a4a6	90a65693618773fa5d63e7157caae20d31266d3c632c81acd09b50b8c919a4a6	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	7ecdb4d7d478ac4ea5807708412ef498b0115b0d18be5cdaa89a15fe43fd4794	s2nperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
2c752776cd60cc4097495cfe611e99cee5c0c141f0b7c1b81acae72e7b5d89a6	091938d5de226e54a0401ed70acec8385815daeabd19edf55733237966946dac	091938d5de226e54a0401ed70acec8385815daeabd19edf55733237966946dac	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	4bf6e958c374ec40c113f0f0e6175d18280c3f3f5e4c70562b7f58b723f13161	neqoperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
d31b03070de6ba32e2ff0471758963f2716ec60d7d17c83a8d4c9f7eaffcb0ea	e8e68051f0d32eb78d3eac74f9ba4be8c5b3f1eb525bd8694e0bd8cb791f82b9	e8e68051f0d32eb78d3eac74f9ba4be8c5b3f1eb525bd8694e0bd8cb791f82b9	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	ae713cc1fb8d408dfe2213b32167d02e699cea962593ee3ec38285578ba490a3	quinnperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
4da9dd344542cc1a3461a0f6e02c5f430af954d46a338a6df15c749d0d5f64e5	b79ccf9a27918d8da56219e91abbdbf982847bcbea17ad9f2b1ca8d3d83af9e2	b79ccf9a27918d8da56219e91abbdbf982847bcbea17ad9f2b1ca8d3d83af9e2	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	c8ead3d3bc42113d1a7ef08161bd6828b9e5cdb15c1824e178a5b69961448b3f	noqperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
898143b9b4f6cf7bd00eda3ebc2007e1e0a661ab3f2b2ff4cf980a7811a8de11	dec26dd2b012097b1618299cd6060235d6658f8505ba658ddb00a07bd1da9570	dec26dd2b012097b1618299cd6060235d6658f8505ba658ddb00a07bd1da9570	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	854ad342584e74b69d952693d3f68111531d0226fbf5055c5c34cbef1db15b2b	xquicperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
a680b05380e13fcf86350e66e0282afa58dd89f675526dd15bb91de1b7dd241a	ef1dbd514da70db1abd38355322bf8480077b3c45c1ab9e025cfc541e19feeaa	ef1dbd514da70db1abd38355322bf8480077b3c45c1ab9e025cfc541e19feeaa	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	a801ed476e6220ce50b646a90ee33b47190ddefcffc725bf14a0a99d433045c0	quiczigperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
96fbf4cb24892166b3df80ede9cf3bc1dd9687aa08ddbff014032577cd341ac4	980aef43c1720e06ef1c9a65c323715399f589404159f015429ae148fbc20767	980aef43c1720e06ef1c9a65c323715399f589404159f015429ae148fbc20767	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	5c4ab6a11c77e29c8855f5e1eb8ac9f0d64f3b6b67382d81d3dc1cff29746992	picoperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
09ffe225313e889f81fa4ff3549cef29b1e34750000ce99d5d9b4ae438c0fab7	ab4a876e3e86714b1c9deb066b323147ffc8401f7602b342f3b308de9c06dba8	ab4a876e3e86714b1c9deb066b323147ffc8401f7602b342f3b308de9c06dba8	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	7adda1d66f704674928a1dffa84f43e7030ae8adc8b252187e92b9b4c9914a55	mvfstperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
5751607994de64a56ae5c213767b94853cf878d7c2f392383bb433c72dd9aabf	15f14123665479dd70743fe174e618ce791a3ac9be7f599f144d1564bec42908	15f14123665479dd70743fe174e618ce791a3ac9be7f599f144d1564bec42908	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	6219b71939eda382138f336d10fb1963f18ac675680c4561e9ada552ed25293a	quicheperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
e7e4239e19c1cc14c9621eeb6700d76a53d6c8a24bd9ad667813a7cb4a08668a	c4447b3c484552a7046e3f59fc9d439229ac72597699087954210b71e7371a2c	c4447b3c484552a7046e3f59fc9d439229ac72597699087954210b71e7371a2c	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	18b13853abee406fadb22bd72e30844924fa4a6fdaa52171a618d34c05ee6cfc	ngtcp2perf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
f1acd69fd24ad6329df8a0384819df9fd0f51c98f1527988a6ca5fc15cf380d5	f5d098e540d4742963f16a7b89abc69b9f65a2263cfc60a179304c686465a813	f5d098e540d4742963f16a7b89abc69b9f65a2263cfc60a179304c686465a813	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	1c066fa3a1b639f0e0b9f6c01bc70c5c095761322762d91c0d2ec3567c65cc25	tquicperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
68817c042e68ccb6898da8326b065af577d6c6156ac18be4ec5bde61ce75d0df	72ec8f635be92cdf9a5fbf199d4a62f4957a0801fe257338d1f5f8cca7774e8b	72ec8f635be92cdf9a5fbf199d4a62f4957a0801fe257338d1f5f8cca7774e8b	1	7d68ff4d6b78d07ec3b851e136c39f1e1481bf91f5b10acb8410b2b165b22865	5e2bec3181026d9a425a0cc01367d46ff4cf99cd3295249865bf66dc20b22d8d	lsperf	ngtcp2perf	iouring	resumed_connect	loopback	valid	
