family	comparison_family	contrast	point_ratio	low_ratio	high_ratio	classification	critical_value	sample_sd	variance_miss	client_sensitivity	session_sensitivity
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/quiczigperf	2.5180560699645174	2.4943095053294551	2.5420287089222584	superior	4.2810936263228472	0.0076670305463875646	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/quinnperf	9.4660157998105081	9.3223466119173679	9.6118991121520434	superior	4.2810936263228472	0.012375109940159208	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/s2nperf	0.95927176076476539	0.95066797075172649	0.96795341729362883	inferior	4.2810936263228472	0.0072901920546640719	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/tquicperf	1.500119571510631	1.4843169978342641	1.5160903850812804	superior	4.2810936263228472	0.0085691041743805769	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/xquicperf	14.965248274724834	14.773086172482573	15.159909940911081	superior	4.2810936263228472	0.010457383556834725	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/picoperf	0.10008174844183916	0.098329117738139835	0.10186561825816562	inferior	4.2810936263228472	0.01429559222187533	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/quicheperf	0.53159821179576738	0.51762685512222528	0.54594667179261613	inconclusive	4.2810936263228472	0.021550705176669481	1	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/quiczigperf	0.18809534797718538	0.18452467964648367	0.19173511098049295	inferior	4.2810936263228472	0.015508239685460995	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/quinnperf	0.70709844671885391	0.69535857888588548	0.71903652091745951	inferior	4.2810936263228472	0.013547204368287042	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/s2nperf	0.071656289865014169	0.070431208161378364	0.072902680661873887	inferior	4.2810936263228472	0.013953586267956321	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/tquicperf	0.11205688236110425	0.11011253275180043	0.11403556498690243	inferior	4.2810936263228472	0.014163385188919072	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/xquicperf	1.11788359892995	1.0940217811209378	1.1422658692189549	superior	4.2810936263228472	0.017459014341827981	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/quicheperf	5.3116399350746448	5.2128177677041796	5.4123355269918694	superior	4.2810936263228472	0.015196140646745732	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/quiczigperf	1.8794170855887264	1.8696124988869962	1.8892730893196266	superior	4.2810936263228472	0.004232308403633517	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/quinnperf	7.0652087691071124	6.95935116894006	7.1726765526434333	superior	4.2810936263228472	0.012215378882020803	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/s2nperf	0.71597759811976147	0.71157729912913881	0.72040510797170676	inferior	4.2810936263228472	0.0049883467773116181	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/tquicperf	1.1196535243009293	1.1078819902645007	1.1315501339453997	superior	4.2810936263228472	0.0085522100983935288	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/xquicperf	11.169704929561552	11.043844511143096	11.29699970762791	superior	4.2810936263228472	0.0091694176119419442	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quicheperf/quiczigperf	0.35382991101830308	0.34648183983605119	0.36133381764094907	inferior	4.2810936263228472	0.01698101996045338	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quicheperf/quinnperf	1.3301369926174833	1.2963033629015934	1.3648536829907101	inconclusive	4.2810936263228472	0.020848315309414351	1	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quicheperf/s2nperf	0.13479407619328773	0.13254740283905767	0.13707883057402218	inferior	4.2810936263228472	0.013600338104671162	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quicheperf/tquicperf	0.21079243660841152	0.2056762811234851	0.21603585541608455	inconclusive	4.2810936263228472	0.019881497360302775	1	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quicheperf/xquicperf	2.1028731363743285	2.0618387809577468	2.1447241503677135	superior	4.2810936263228472	0.015945663580913778	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quiczigperf/quinnperf	3.7592553687431973	3.6936606058786108	3.826015012027066	superior	4.2810936263228472	0.01424360916227028	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quiczigperf/s2nperf	0.38095726787302342	0.3771559749514754	0.38479687339952823	inferior	4.2810936263228472	0.0081145938302959238	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quiczigperf/tquicperf	0.59574510250352342	0.58933437301191105	0.60222556736862953	inferior	4.2810936263228472	0.0087544749476856382	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quiczigperf/xquicperf	5.943175155323571	5.8726203766643881	6.0145775925188696	superior	4.2810936263228472	0.0096635015642302421	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quinnperf/s2nperf	0.10133849140458524	0.099593432605193336	0.1031141268206644	inferior	4.2810936263228472	0.014055229276644788	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quinnperf/tquicperf	0.1584742306832681	0.1559340299029108	0.16105581191155294	inferior	4.2810936263228472	0.013075233094404755	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	quinnperf/xquicperf	1.5809447809102972	1.5494758271638864	1.6130528508226607	superior	4.2810936263228472	0.016268972794181099	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	s2nperf/tquicperf	1.5638108332457141	1.5425470206124685	1.5853677648060718	superior	4.2810936263228472	0.011078024669237942	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	s2nperf/xquicperf	15.600634655182605	15.403794911038718	15.799989746038024	superior	4.2810936263228472	0.010274501843551276	0	descriptive_only	descriptive_only
fixed_treatment_server|connect|loopback|validated_operations_per_second|iouring	all_pairs	tquicperf/xquicperf	9.9760369499444135	9.8178331284664626	10.136790055852314	superior	4.2810936263228472	0.012934849958167969	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	lsperf/ngtcp2perf	2.730035622855671	2.6898826977247383	2.7707879263156046	superior	3.5273268267223346	0.014551484806582889	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	mvfstperf/ngtcp2perf	0.61313714272106867	0.60324491209272257	0.6231915897640794	inferior	3.5273268267223346	0.015973817582464338	0	sensitivity_unresolved	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	neqoperf/ngtcp2perf	1.1089080750801208	1.0909033673555943	1.127209939738933	superior	3.5273268267223346	0.016076267878618902	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	noqperf/ngtcp2perf	0.61613493300428235	0.60378324785015458	0.6287392984483815	inconclusive	3.5273268267223346	0.019887732405527731	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	picoperf/ngtcp2perf	3.1064227078785711	3.0494050417333778	3.16450648830119	superior	3.5273268267223346	0.018193251163220858	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	quicheperf/ngtcp2perf	1.58852025219458	1.5602228653743571	1.6173308619130335	superior	3.5273268267223346	0.017652072799138632	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	quiczigperf/ngtcp2perf	1.7032896220330678	1.6813695616285884	1.7254954548573063	superior	3.5273268267223346	0.01272060571760826	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	quinnperf/ngtcp2perf	1.0548253681665134	1.0379514862816481	1.0719735671978232	superior	3.5273268267223346	0.015837127390923415	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	s2nperf/ngtcp2perf	1.4637282472310855	1.4312051140575188	1.4969904458125634	inconclusive	3.5273268267223346	0.022067188053387168	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	tquicperf/ngtcp2perf	0.56204467204081199	0.53780811007646434	0.58737346546252489	inconclusive	3.5273268267223346	0.043289411821940807	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	baseline	xquicperf/ngtcp2perf	0.102103939575235	0.10035075178396398	0.10388775660820895	inferior	3.5273268267223346	0.017009297074818866	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/mvfstperf	4.4525693073166703	4.4030577257106893	4.5026376376336241	superior	4.400826543764043	0.008801939414868851	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/neqoperf	2.461913376055469	2.4283672092009736	2.4959229593596537	superior	4.400826543764043	0.010799466567467501	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/ngtcp2perf	2.730035622855671	2.6800308822388379	2.7809733654392832	superior	4.400826543764043	0.014551484806582889	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/noqperf	4.4309054342106222	4.3524950110976173	4.5107284251581872	superior	4.400826543764043	0.014054293495412904	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/picoperf	0.87883584417912619	0.86142462727271285	0.89659897867015981	inferior	4.400826543764043	0.015751275547796696	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/quicheperf	1.7186029697034455	1.6992686243601292	1.7381573019896714	superior	4.400826543764043	0.0089056316607878643	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/quiczigperf	1.6028017710793463	1.5831967583630968	1.6226495562252223	superior	4.400826543764043	0.0096875377145554751	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/quinnperf	2.5881398999731973	2.5635061260544361	2.6130103898534749	superior	4.400826543764043	0.0075279133931593434	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/s2nperf	1.8651246418315983	1.8145051754065937	1.9171562455245927	inconclusive	4.400826543764043	0.021658441342443338	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/tquicperf	4.8573285339451342	4.5713713757660432	5.1611734307462402	inconclusive	4.400826543764043	0.047760485785333658	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	lsperf/xquicperf	26.737808885856481	26.335241055723007	27.146530479971666	superior	4.400826543764043	0.01194152294203618	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	mvfstperf/neqoperf	0.55291972030843795	0.54353030875023389	0.56247133266389304	inferior	4.400826543764043	0.013481757645274241	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	mvfstperf/ngtcp2perf	0.61313714272106867	0.60081997668090448	0.62570681797389094	inferior	4.400826543764043	0.015973817582464338	0	sensitivity_unresolved	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	mvfstperf/noqperf	0.99513452310097661	0.97933354453546106	1.0111904412884636	equivalent	4.400826543764043	0.012598809467528874	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	mvfstperf/picoperf	0.19737724076186347	0.19445655474137513	0.20034179471388858	inferior	4.400826543764043	0.011734845920369122	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	mvfstperf/quicheperf	0.38598006029448134	0.38190925846090279	0.39009425313574336	inferior	4.400826543764043	0.0083458729775561964	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	mvfstperf/quiczigperf	0.35997233517410887	0.35454579317374008	0.36548193374614973	inferior	4.400826543764043	0.01195651558250466	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	mvfstperf/quinnperf	0.58126886328759542	0.57470976956009001	0.58790281516577936	inferior	4.400826543764043	0.0089327475046171705	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	mvfstperf/s2nperf	0.418887279029377	0.40901079339905788	0.42900225462128183	inferior	4.400826543764043	0.018781597776445662	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	mvfstperf/tquicperf	1.0909046437443084	1.0209943068237359	1.1656019370422896	inconclusive	4.400826543764043	0.05213307459812562	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	mvfstperf/xquicperf	6.0050292405150563	5.9375989355175687	6.0732253173474939	superior	4.400826543764043	0.0088888626446505369	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	neqoperf/ngtcp2perf	1.1089080750801208	1.0864900648370583	1.1317886456350745	superior	4.400826543764043	0.016076267878618902	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	neqoperf/noqperf	1.7997812097312351	1.7559102125240289	1.8447483133237377	superior	4.400826543764043	0.019425036735735073	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	neqoperf/picoperf	0.35697269153605077	0.34832461797627073	0.36583547623720769	inferior	4.400826543764043	0.019304354378475368	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	neqoperf/quicheperf	0.69807613314853045	0.68376178303426216	0.71269014993659918	inferior	4.400826543764043	0.016308590674902486	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	neqoperf/quiczigperf	0.65103906037806658	0.63980989844221758	0.66246530285000693	inferior	4.400826543764043	0.013695227107494806	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	neqoperf/quinnperf	1.0512717161965996	1.0347605327529514	1.0680463607697368	superior	4.400826543764043	0.012460992118975405	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	neqoperf/s2nperf	0.75759149772358814	0.73156733200202961	0.7845414253974331	inconclusive	4.400826543764043	0.02751480121373328	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	neqoperf/tquicperf	1.9729892128567301	1.8558036803356872	2.0975744769214439	inconclusive	4.400826543764043	0.048198570038954537	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	neqoperf/xquicperf	10.860580695449316	10.668720047310925	11.055891664539129	superior	4.400826543764043	0.014029876471265348	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/noqperf	1.6230211053348111	1.5825282624398058	1.6645500563137199	inconclusive	4.400826543764043	0.0198877324055277	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/picoperf	0.32191369109676543	0.31455866596089188	0.32944069176726332	inferior	4.400826543764043	0.018193251163220903	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/quicheperf	0.62951668297491037	0.61555666176022872	0.64379329923992756	inferior	4.400826543764043	0.017652072799138607	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/quiczigperf	0.58709921499221462	0.57768772326627882	0.59666403553740688	inferior	4.400826543764043	0.012720605717608267	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/quinnperf	0.94802422294620159	0.92914092371921686	0.96729129494714672	inferior	4.400826543764043	0.015837127390923404	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/s2nperf	0.6831869248213841	0.66430019322532086	0.70261062544744235	inconclusive	4.400826543764043	0.022067188053387171	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/tquicperf	1.7792180048054731	1.6840113872329614	1.8798071869486985	inconclusive	4.400826543764043	0.0432894118219408	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	ngtcp2perf/xquicperf	9.7939413910973805	9.5845765938824545	10.007879537785128	superior	4.400826543764043	0.017009297074818859	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/picoperf	0.19834227049706679	0.19546146317476376	0.201265536576679	inferior	4.400826543764043	0.011516711754897262	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/quicheperf	0.38786721928982443	0.38066534921144213	0.39520534272757696	inferior	4.400826543764043	0.014753059233044423	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/quiczigperf	0.3617323354960949	0.35300120229395915	0.37067942458307762	inferior	4.400826543764043	0.019232441692039977	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/quinnperf	0.58411084109139477	0.57291887426602095	0.59552144292260734	inferior	4.400826543764043	0.015228664341619447	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/s2nperf	0.42093533015422518	0.40685979180755361	0.43549781949418226	inconclusive	4.400826543764043	0.026771356597345055	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/tquicperf	1.096238366190833	1.0265606127812386	1.1706454938426896	inconclusive	4.400826543764043	0.051692516712661125	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	noqperf/xquicperf	6.0343894228516515	5.9413047805789683	6.1289324570007038	superior	4.400826543764043	0.012236929272238687	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/quicheperf	1.9555449189816569	1.9153458279272455	1.9965877046305585	superior	4.400826543764043	0.016349606328311891	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/quiczigperf	1.8237783332294988	1.7864013212910985	1.8619373872570941	superior	4.400826543764043	0.016299626398918601	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/quinnperf	2.9449639737790183	2.8869477239414203	3.0041461211551499	superior	4.400826543764043	0.015661718270387624	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/s2nperf	2.1222673769908775	2.0563132962532227	2.1903368653241921	inconclusive	4.400826543764043	0.02485051061024866	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/tquicperf	5.5270032123941268	5.163199581837203	5.9164407700361048	inconclusive	4.400826543764043	0.05359634755394465	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	picoperf/xquicperf	30.424121936936739	29.848090687154148	31.0112698777065	superior	4.400826543764043	0.015046257852424454	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quicheperf/quiczigperf	0.9326189930626726	0.91900520042786948	0.94643445523081149	inferior	4.400826543764043	0.011574986082100726	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quicheperf/quinnperf	1.5059556777210708	1.4865448956342748	1.5256199189952262	superior	4.400826543764043	0.010211775300542892	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quicheperf/s2nperf	1.0852562661133047	1.0594204993907745	1.111722081850862	superior	4.400826543764043	0.018965612989904412	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quicheperf/tquicperf	2.8263238337027277	2.6529061690836402	3.0110776272631283	inconclusive	4.400826543764043	0.049843123077062422	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quicheperf/xquicperf	15.557874248564943	15.34490662417914	15.773797590450195	superior	4.400826543764043	0.010849488575346494	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quiczigperf/quinnperf	1.6147598203802285	1.5902513835782284	1.6396459732343449	superior	4.400826543764043	0.012038736047879776	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quiczigperf/s2nperf	1.1636651989569493	1.1329761019198659	1.1951855762614236	inconclusive	4.400826543764043	0.021037937385675512	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quiczigperf/tquicperf	3.0305235629195435	2.8494893013139633	3.223059325464245	inconclusive	4.400826543764043	0.048484859984097371	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quiczigperf/xquicperf	16.681918730256282	16.358737421876889	17.011484770867277	superior	4.400826543764043	0.015399186883746563	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quinnperf/s2nperf	0.7206428995012647	0.70198985812226466	0.73979158330110728	inconclusive	4.400826543764043	0.020642776261310641	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quinnperf/tquicperf	1.8767642869674228	1.7582494798870156	2.0032675846789822	inconclusive	4.400826543764043	0.051346030809787724	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	quinnperf/xquicperf	10.330897833665551	10.18892057126018	10.474853474732248	superior	4.400826543764043	0.010892776243564455	0	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	s2nperf/tquicperf	2.6042916516159047	2.430079329544065	2.7909932503926971	inconclusive	4.400826543764043	0.054499618722402873	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	s2nperf/xquicperf	14.335668665874948	13.903912153766052	14.780832461033883	inconclusive	4.400826543764043	0.024071372914174084	1	descriptive_only	descriptive_only
fixed_treatment_server|datagram|loopback|validated_operations_per_second|iouring	all_pairs	tquicperf/xquicperf	5.5046325771462614	5.1477494274146762	5.886257720317551	inconclusive	4.400826543764043	0.052762849925612178	1	descriptive_only	descriptive_only
fixed_treatment_server|download|loopback|validated_body_bits_per_second|iouring	baseline	lsperf/ngtcp2perf	2.0668124570468827	2.0317791287473144	2.1024498540044951	superior	3.1687198208741565	0.01868934625456024	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|download|loopback|validated_body_bits_per_second|iouring	baseline	mvfstperf/ngtcp2perf	1.0702251339578903	1.0492838902056267	1.0915843157858121	inconclusive	3.1687198208741565	0.021603201307015658	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|download|loopback|validated_body_bits_per_second|iouring	baseline	neqoperf/ngtcp2perf	0.8227390001945557	0.80949899787012025	0.83619555332635753	inferior	3.1687198208741565	0.017735804017206216	0	sensitivity_unresolved	sensitivity_unresolved
fixed_treatment_server|download|loopback|validated_body_bits_per_second|iouring	baseline	noqperf/ngtcp2perf	0.65657249384468819	0.64438161313623465	0.66899401051391105	inconclusive	3.1687198208741565	0.020489086488882799	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|download|loopback|validated_body_bits_per_second|iouring	baseline	picoperf/ngtcp2perf	1.4563106378022777	1.4302389673808922	1.4828575658652625	superior	3.1687198208741565	0.019748695823671201	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|download|loopback|validated_body_bits_per_second|iouring	baseline	quicheperf/ngtcp2perf	1.0442115693011493	1.0277133937990708	1.0609745947084057	inconclusive	3.1687198208741565	0.017410364100537912	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|download|loopback|validated_body_bits_per_second|iouring	baseline	quiczigperf/ngtcp2perf	1.3106900830684549	1.2891818597707929	1.3325571414411808	superior	3.1687198208741565	0.018088363026442095	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|download|loopback|validated_body_bits_per_second|iouring	baseline	quinnperf/ngtcp2perf	0.88011442793437278	0.86441755946376275	0.89609633420539081	inferior	3.1687198208741565	0.019673543093874868	0	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|download|loopback|validated_body_bits_per_second|iouring	baseline	s2nperf/ngtcp2perf	1.4883382027162588	1.4592347685188602	1.5180220848993793	inconclusive	3.1687198208741565	0.02158890250759634	1	reference_client_sensitive	sensitivity_unresolved
fixed_treatment_server|download|loopback|validated_body_bits_per_second|iouring	baseline	tquicperf/ngtcp2perf	1.1144060561935685	1.093804407987063	1.1353957334715656	inconclusive	3.1687198208741565	0.020399094154119366	1	reference_client_sensitive	sensitivity_unresolved
