binary	scenario	network	path_profile	adapter_features	congestion_controller	measurement_status	audit_status	publication_status	metric	selected_threads	mode	duration_ms	work_units	samples	blocks	p50	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p90	p99	p99_status	reason
quicheperf	resumed_connect	syscall	loopback	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	connections_per_second	2	work		64	20	5	301.344005	294.922840	312.125611	0.057087	291.657168	287.708018	insufficient_order_stat_support	p50_ci_width_0.0571_gt_0.0500
quicheperf	resumed_connect	iouring	loopback	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	connections_per_second	2	work		64	20	5	305.901563	300.418984	307.971521	0.024689	295.576580	284.228565	insufficient_order_stat_support	
quicheperf	zero_rtt_reqresp	syscall	loopback	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	65327.250000	64926.000000	65817.500000	0.013647	62600.450000	61437.155000	insufficient_order_stat_support	
quicheperf	zero_rtt_reqresp	iouring	loopback	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	requests_per_second	8	duration	2000		20	5	46529.000000	46105.500000	46606.250000	0.010762	45708.200000	44774.405000	insufficient_order_stat_support	
quicheperf	datagram	syscall	loopback	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	datagrams_per_second	2	duration	2000		20	5	5141277.500000	4263851.500000	5340576.000000	0.209427	4154823.200000	3737509.040000	insufficient_order_stat_support	p50_ci_width_0.2094_gt_0.0500;p80_p20_1.2636_gt_1.1500;block_median_ratio_1.2884_gt_1.1000
quicheperf	datagram	iouring	loopback	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	datagrams_per_second	2	duration	2000		20	5	5206512.500000	5055357.500000	5230766.000000	0.033690	4134915.250000	3981228.325000	insufficient_order_stat_support	p80_p20_1.2990_gt_1.1500;block_median_ratio_1.1454_gt_1.1000;drift_0.0578_gt_0.0300
quicheperf	idle_footprint	syscall	loopback	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	server_rss_delta_bytes_per_connection	16	work			20	5	125440.000000	124160.000000	128000.000000	0.030612	135193.600000	135838.720000	insufficient_order_stat_support	
quicheperf	idle_footprint	iouring	loopback	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	server_rss_delta_bytes_per_connection	16	work			20	5	84864.000000	84224.000000	92672.000000	0.099548	93286.400000	96926.720000	insufficient_order_stat_support	p50_ci_width_0.0995_gt_0.0500;block_median_ratio_1.1256_gt_1.1000;outliers_1
quicheperf	close_reset_cleanup	syscall	loopback	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	75079.750000	74557.750000	75675.500000	0.014888	72456.700000	71958.865000	insufficient_order_stat_support	
quicheperf	close_reset_cleanup	iouring	loopback	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	52788.000000	52323.000000	53214.750000	0.016893	48907.400000	47511.725000	insufficient_order_stat_support	
picoperf	download	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	noisy	inconclusive	throughput_gbps	1	duration	2000		20	5	8.906486	8.827499	9.132400	0.034234	8.739561	8.631714	insufficient_order_stat_support	p50_ci_width_0.0342_gt_0.0300
picoperf	download	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	9.690742	9.599148	9.836706	0.024514	9.405859	9.352155	insufficient_order_stat_support	
picoperf	upload	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	15.823322	15.782749	15.848952	0.004184	15.480080	15.343899	insufficient_order_stat_support	
picoperf	upload	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	14.549216	14.432848	14.710930	0.019113	14.227492	14.142371	insufficient_order_stat_support	
picoperf	connect	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		8	20	5	296.534223	290.463905	303.226104	0.043038	280.593423	270.872536	insufficient_order_stat_support	
picoperf	connect	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	noisy	inconclusive	connections_per_second	16	work		8	20	5	270.184885	264.766841	283.150241	0.068040	261.909702	254.663570	insufficient_order_stat_support	p50_ci_width_0.0680_gt_0.0500
picoperf	reqresp	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	59097.500000	58317.000000	59352.500000	0.017522	57357.650000	57182.645000	insufficient_order_stat_support	
picoperf	reqresp	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	requests_per_second	8	duration	2000		20	5	30699.250000	30281.000000	31148.500000	0.028258	29893.950000	29141.370000	insufficient_order_stat_support	
picoperf	stream_churn	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	noisy	inconclusive	streams_per_second	16	duration	2000		20	5	48480.000000	47520.000000	51190.000000	0.075701	43890.400000	41331.160000	insufficient_order_stat_support	p50_ci_width_0.0757_gt_0.0500;block_median_ratio_1.1232_gt_1.1000;drift_0.0525_gt_0.0300
picoperf	stream_churn	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	45686.000000	45112.000000	45750.000000	0.013965	44723.600000	44605.880000	insufficient_order_stat_support	
picoperf	multistream_download	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	0.546475	0.544303	0.549876	0.010198	0.542012	0.540154	insufficient_order_stat_support	
picoperf	multistream_download	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	0.672515	0.671620	0.673922	0.003424	0.667843	0.661022	insufficient_order_stat_support	
picoperf	multistream_upload	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	0.591317	0.589634	0.592612	0.005037	0.580462	0.580090	insufficient_order_stat_support	
picoperf	multistream_upload	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	0.592580	0.591870	0.593991	0.003578	0.585742	0.583984	insufficient_order_stat_support	
picoperf	bidi	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	noisy	inconclusive	throughput_gbps	16	duration	2000		20	5	0.223152	0.221122	0.231535	0.046661	0.212452	0.206156	insufficient_order_stat_support	p50_ci_width_0.0467_gt_0.0300;drift_-0.0344_gt_0.0300
picoperf	bidi	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	noisy	inconclusive	throughput_gbps	16	duration	2000		20	5	0.258150	0.254892	0.258555	0.014191	0.230969	0.225520	insufficient_order_stat_support	p80_p20_1.1787_gt_1.1500;block_median_ratio_1.1017_gt_1.1000;drift_0.0384_gt_0.0300
picoperf	small_payload_pps	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	messages_per_second	16	duration	2000		20	5	49594.000000	49280.000000	51072.000000	0.036133	47894.400000	46922.760000	insufficient_order_stat_support	
picoperf	small_payload_pps	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	messages_per_second	16	duration	2000		20	5	45910.000000	45420.000000	46410.000000	0.021564	44847.600000	44231.640000	insufficient_order_stat_support	
picoperf	loss_recovery	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	5000		20	5	7.589778	7.444678	7.611442	0.021972	6.989919	6.896274	insufficient_order_stat_support	
picoperf	loss_recovery	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	5000		20	5	7.174883	6.897017	7.249373	0.049110	6.782773	6.625622	insufficient_order_stat_support	
picoperf	flow_control	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	9.686089	9.489780	9.771656	0.029101	9.320625	9.205929	insufficient_order_stat_support	
picoperf	flow_control	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	9.579541	9.522621	9.656568	0.013983	9.377359	9.283252	insufficient_order_stat_support	
picoperf	resumed_connect	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	noisy	inconclusive	connections_per_second	2	work		64	20	5	388.360530	381.655378	403.692352	0.056744	375.012731	363.488175	insufficient_order_stat_support	p50_ci_width_0.0567_gt_0.0500;block_median_ratio_1.1200_gt_1.1000
picoperf	resumed_connect	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	noisy	inconclusive	connections_per_second	4	work		32	20	5	401.604717	356.104973	418.876919	0.156303	330.038900	325.788981	insufficient_order_stat_support	p50_ci_width_0.1563_gt_0.0500;p80_p20_1.2749_gt_1.1500;block_median_ratio_1.2594_gt_1.1000
picoperf	zero_rtt_reqresp	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	56002.750000	55671.500000	56419.000000	0.013348	53626.200000	53171.205000	insufficient_order_stat_support	
picoperf	zero_rtt_reqresp	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	requests_per_second	8	duration	2000		20	5	30601.750000	30360.500000	30893.000000	0.017401	29702.000000	29510.165000	insufficient_order_stat_support	
picoperf	datagram	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	noisy	inconclusive	datagrams_per_second	1	duration	2000		20	5	71990.500000	71385.750000	72521.000000	0.015769	68153.250000	65497.710000	insufficient_order_stat_support	drift_-0.0364_gt_0.0300
picoperf	datagram	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	noisy	inconclusive	datagrams_per_second	1	duration	2000		20	5	91122.500000	89678.000000	94384.500000	0.051650	83556.550000	80252.965000	insufficient_order_stat_support	p50_ci_width_0.0517_gt_0.0500
picoperf	idle_footprint	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	server_rss_delta_bytes_per_connection	16	work			20	5	135424.000000	134656.000000	135936.000000	0.009452	140800.000000	144348.160000	insufficient_order_stat_support	
picoperf	idle_footprint	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	server_rss_delta_bytes_per_connection	16	work			20	5	93056.000000	92416.000000	93952.000000	0.016506	105753.600000	107020.800000	insufficient_order_stat_support	
picoperf	close_reset_cleanup	syscall	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	49276.000000	48144.000000	50416.000000	0.046108	47000.800000	42527.800000	insufficient_order_stat_support	
picoperf	close_reset_cleanup	iouring	loopback	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	45716.000000	45402.000000	46252.000000	0.018593	44743.600000	44055.640000	insufficient_order_stat_support	
quinnperf	download	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	6.695362	6.675537	6.766208	0.013542	6.478700	6.392596	insufficient_order_stat_support	
quinnperf	download	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	6.870274	6.805263	6.878134	0.010607	6.673084	6.643305	insufficient_order_stat_support	
quinnperf	upload	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	3.450073	3.432975	3.469228	0.010508	3.420490	3.389557	insufficient_order_stat_support	
quinnperf	upload	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	4.247289	4.246620	4.247727	0.000261	4.198918	4.188969	insufficient_order_stat_support	
quinnperf	connect	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	noisy	inconclusive	connections_per_second	8	work		16	20	5	302.179879	291.779794	307.610354	0.052388	276.959399	274.145063	insufficient_order_stat_support	p50_ci_width_0.0524_gt_0.0500
quinnperf	connect	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		8	20	5	274.843466	272.774907	279.935369	0.026053	268.827495	253.717120	insufficient_order_stat_support	
quinnperf	reqresp	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	requests_per_second	2	duration	2000		20	5	51031.250000	51015.250000	51123.000000	0.002111	49881.950000	49711.670000	insufficient_order_stat_support	
quinnperf	reqresp	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	requests_per_second	1	duration	2000		20	5	32764.750000	32764.500000	32765.000000	0.000015	32764.500000	32764.500000	insufficient_order_stat_support	
quinnperf	stream_churn	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	streams_per_second	2	duration	2000		20	5	52025.500000	50758.250000	52964.000000	0.042397	50412.800000	49684.520000	insufficient_order_stat_support	
quinnperf	stream_churn	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	streams_per_second	1	duration	2000		20	5	32765.000000	32764.500000	32765.500000	0.000031	32764.500000	32764.500000	insufficient_order_stat_support	
quinnperf	multistream_download	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	6.438752	6.349860	6.484584	0.020924	6.332031	6.306445	insufficient_order_stat_support	
quinnperf	multistream_download	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	6.669714	6.594307	6.688136	0.014068	6.516757	6.462927	insufficient_order_stat_support	
quinnperf	multistream_upload	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	1.534066	1.530921	1.539310	0.005468	1.524630	1.523780	insufficient_order_stat_support	
quinnperf	multistream_upload	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	16	duration	2000		20	5	1.533018	1.530921	1.537737	0.004446	1.526622	1.525678	insufficient_order_stat_support	
quinnperf	bidi	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	4.612374	4.595700	4.641002	0.009822	4.520614	4.473992	insufficient_order_stat_support	
quinnperf	bidi	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	1	duration	2000		20	5	5.316893	5.273132	5.352980	0.015018	5.246163	5.154747	insufficient_order_stat_support	
quinnperf	small_payload_pps	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	messages_per_second	2	duration	2000		20	5	52510.750000	52159.500000	52917.750000	0.014440	51623.700000	50964.720000	insufficient_order_stat_support	
quinnperf	small_payload_pps	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	messages_per_second	1	duration	2000		20	5	32764.750000	32764.500000	32765.000000	0.000015	32764.500000	32764.500000	insufficient_order_stat_support	
quinnperf	loss_recovery	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	5000		20	5	6.525654	6.508407	6.591781	0.012776	6.367265	6.279321	insufficient_order_stat_support	
quinnperf	loss_recovery	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	4	duration	5000		20	5	6.543605	6.523967	6.613998	0.013759	6.460864	6.441590	insufficient_order_stat_support	
quinnperf	flow_control	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	5.212619	5.176372	5.273921	0.018714	5.115556	5.029921	insufficient_order_stat_support	
quinnperf	flow_control	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	5.326770	5.319942	5.335265	0.002877	5.270913	5.262891	insufficient_order_stat_support	
quinnperf	resumed_connect	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		2	20	5	14.413419	14.360031	14.455702	0.006638	14.309945	14.285591	insufficient_order_stat_support	
quinnperf	resumed_connect	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		2	20	5	14.937794	14.891604	14.946916	0.003703	14.818833	14.798484	insufficient_order_stat_support	
quinnperf	zero_rtt_reqresp	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	requests_per_second	1	duration	2000		20	5	32765.000000	32764.500000	32765.000000	0.000015	32764.500000	32764.500000	insufficient_order_stat_support	
quinnperf	zero_rtt_reqresp	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	requests_per_second	1	duration	2000		20	5	32764.750000	32764.500000	32765.000000	0.000015	32764.500000	32764.500000	insufficient_order_stat_support	
quinnperf	datagram	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	datagrams_per_second	4	duration	2000		20	5	3504773.000000	3493875.750000	3531873.250000	0.010842	3476106.300000	3468649.620000	insufficient_order_stat_support	
quinnperf	datagram	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	datagrams_per_second	4	duration	2000		20	5	3296997.250000	3264728.500000	3364181.500000	0.030165	3207451.300000	3054184.990000	insufficient_order_stat_support	
quinnperf	idle_footprint	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	noisy	inconclusive	server_rss_delta_bytes_per_connection	16	work			20	5	80896.000000	72064.000000	82688.000000	0.131329	86528.000000	90467.840000	insufficient_order_stat_support	p50_ci_width_0.1313_gt_0.0500;p80_p20_1.1823_gt_1.1500;block_median_ratio_1.2241_gt_1.1000;drift_0.0741_gt_0.0300
quinnperf	idle_footprint	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	noisy	inconclusive	server_rss_delta_bytes_per_connection	16	work			20	5	90496.000000	84224.000000	98816.000000	0.161245	100377.600000	101437.440000	insufficient_order_stat_support	p50_ci_width_0.1612_gt_0.0500;p80_p20_1.1949_gt_1.1500;block_median_ratio_1.1829_gt_1.1000
quinnperf	close_reset_cleanup	syscall	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	streams_per_second	2	duration	2000		20	5	51519.000000	50930.000000	52418.000000	0.028883	50232.700000	49928.950000	insufficient_order_stat_support	
quinnperf	close_reset_cleanup	iouring	loopback	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	streams_per_second	2	duration	2000		20	5	54645.250000	52807.500000	55314.500000	0.045878	52577.550000	52232.490000	insufficient_order_stat_support	
noqperf	download	syscall	loopback	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	complete	tail_insufficient	publishable	throughput_gbps	2	duration	2000		20	5	5.386795	5.345708	5.410367	0.012003	5.254018	5.239883	insufficient_order_stat_support	
