scenario	network	path_profile	metric	binary_a	binary_b	a_p50	b_p50	a_vs_b_median_ratio	a_vs_b_ci95_low	a_vs_b_ci95_high	relation
bidi	iouring	loopback	throughput_gbps	lsperf	mvfstperf	1.073742	7.191818	0.149300	0.148835	0.149839	loss
bidi	iouring	loopback	throughput_gbps	lsperf	neqoperf	1.073742	3.267888	0.328574	0.324810	0.329525	loss
bidi	iouring	loopback	throughput_gbps	lsperf	ngtcp2perf	1.073742	18.633702	0.057624	0.056682	0.057793	loss
bidi	iouring	loopback	throughput_gbps	lsperf	noqperf	1.073742	4.385600	0.244834	0.244713	0.250214	loss
bidi	iouring	loopback	throughput_gbps	lsperf	quicheperf	1.073742	11.905773	0.090187	0.089428	0.090616	loss
bidi	iouring	loopback	throughput_gbps	lsperf	quiczigperf	1.073742	5.274862	0.203558	0.202163	0.204225	loss
bidi	iouring	loopback	throughput_gbps	lsperf	quinnperf	1.073742	5.316893	0.201949	0.200588	0.203625	loss
bidi	iouring	loopback	throughput_gbps	lsperf	s2nperf	1.073742	2.147484	0.500000	0.500000	0.500000	loss
bidi	iouring	loopback	throughput_gbps	lsperf	tquicperf	1.073742	10.280824	0.104441	0.103728	0.104731	loss
bidi	iouring	loopback	throughput_gbps	lsperf	xquicperf	1.073742	4.055614	0.264754	0.263396	0.267116	loss
bidi	iouring	loopback	throughput_gbps	mvfstperf	neqoperf	7.191818	3.267888	2.200754	2.176189	2.211536	win
bidi	iouring	loopback	throughput_gbps	mvfstperf	ngtcp2perf	7.191818	18.633702	0.385958	0.379293	0.387670	loss
bidi	iouring	loopback	throughput_gbps	mvfstperf	noqperf	7.191818	4.385600	1.639871	1.633365	1.673489	win
bidi	iouring	loopback	throughput_gbps	mvfstperf	quicheperf	7.191818	11.905773	0.604061	0.598633	0.608737	loss
bidi	iouring	loopback	throughput_gbps	mvfstperf	quiczigperf	7.191818	5.274862	1.363414	1.350712	1.369444	win
bidi	iouring	loopback	throughput_gbps	mvfstperf	quinnperf	7.191818	5.316893	1.352635	1.339471	1.364527	win
bidi	iouring	loopback	throughput_gbps	mvfstperf	s2nperf	7.191818	2.147484	3.348951	3.336913	3.359417	win
bidi	iouring	loopback	throughput_gbps	mvfstperf	tquicperf	7.191818	10.280824	0.699537	0.693226	0.703519	loss
bidi	iouring	loopback	throughput_gbps	mvfstperf	xquicperf	7.191818	4.055614	1.773299	1.760897	1.791689	win
bidi	iouring	loopback	throughput_gbps	neqoperf	ngtcp2perf	3.267888	18.633702	0.175375	0.172285	0.177148	loss
bidi	iouring	loopback	throughput_gbps	neqoperf	noqperf	3.267888	4.385600	0.745140	0.742621	0.761610	loss
bidi	iouring	loopback	throughput_gbps	neqoperf	quicheperf	3.267888	11.905773	0.274479	0.272041	0.278015	loss
bidi	iouring	loopback	throughput_gbps	neqoperf	quiczigperf	3.267888	5.274862	0.619521	0.614005	0.626531	loss
bidi	iouring	loopback	throughput_gbps	neqoperf	quinnperf	3.267888	5.316893	0.614623	0.609207	0.623446	loss
bidi	iouring	loopback	throughput_gbps	neqoperf	s2nperf	3.267888	2.147484	1.521728	1.517334	1.539360	win
bidi	iouring	loopback	throughput_gbps	neqoperf	tquicperf	3.267888	10.280824	0.317862	0.315185	0.321502	loss
bidi	iouring	loopback	throughput_gbps	neqoperf	xquicperf	3.267888	4.055614	0.805769	0.800232	0.817712	loss
bidi	iouring	loopback	throughput_gbps	ngtcp2perf	noqperf	18.633702	4.385600	4.248837	4.234794	4.357132	win
bidi	iouring	loopback	throughput_gbps	ngtcp2perf	quicheperf	18.633702	11.905773	1.565098	1.552719	1.597285	win
bidi	iouring	loopback	throughput_gbps	ngtcp2perf	quiczigperf	18.633702	5.274862	3.532548	3.501786	3.595871	win
bidi	iouring	loopback	throughput_gbps	ngtcp2perf	quinnperf	18.633702	5.316893	3.504622	3.474496	3.580903	win
bidi	iouring	loopback	throughput_gbps	ngtcp2perf	s2nperf	18.633702	2.147484	8.676992	8.651550	8.821120	win
bidi	iouring	loopback	throughput_gbps	ngtcp2perf	tquicperf	18.633702	10.280824	1.812472	1.797127	1.845671	win
bidi	iouring	loopback	throughput_gbps	ngtcp2perf	xquicperf	18.633702	4.055614	4.594545	4.563868	4.702478	win
bidi	iouring	loopback	throughput_gbps	noqperf	quicheperf	4.385600	11.905773	0.368359	0.360438	0.370294	loss
bidi	iouring	loopback	throughput_gbps	noqperf	quiczigperf	4.385600	5.274862	0.831415	0.813537	0.834549	loss
bidi	iouring	loopback	throughput_gbps	noqperf	quinnperf	4.385600	5.316893	0.824843	0.807482	0.831788	loss
bidi	iouring	loopback	throughput_gbps	noqperf	s2nperf	4.385600	2.147484	2.042204	1.998291	2.043213	win
bidi	iouring	loopback	throughput_gbps	noqperf	tquicperf	4.385600	10.280824	0.426581	0.417478	0.427975	loss
bidi	iouring	loopback	throughput_gbps	noqperf	xquicperf	4.385600	4.055614	1.081365	1.059691	1.091550	win
bidi	iouring	loopback	throughput_gbps	quicheperf	quiczigperf	11.905773	5.274862	2.257078	2.231090	2.277309	win
bidi	iouring	loopback	throughput_gbps	quicheperf	quinnperf	11.905773	5.316893	2.239235	2.214055	2.267812	win
bidi	iouring	loopback	throughput_gbps	quicheperf	s2nperf	11.905773	2.147484	5.544057	5.517806	5.589949	win
bidi	iouring	loopback	throughput_gbps	quicheperf	tquicperf	11.905773	10.280824	1.158056	1.144878	1.168073	win
bidi	iouring	loopback	throughput_gbps	quicheperf	xquicperf	11.905773	4.055614	2.935628	2.907707	2.976376	win
bidi	iouring	loopback	throughput_gbps	quiczigperf	quinnperf	5.274862	5.316893	0.992095	0.983383	1.006401	statistical_tie
bidi	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	5.274862	2.147484	2.456298	2.448284	2.473249	win
bidi	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	5.274862	10.280824	0.513078	0.508769	0.518028	loss
bidi	iouring	loopback	throughput_gbps	quiczigperf	xquicperf	5.274862	4.055614	1.300632	1.292116	1.321129	win
bidi	iouring	loopback	throughput_gbps	quinnperf	s2nperf	5.316893	2.147484	2.475871	2.455493	2.492675	win
bidi	iouring	loopback	throughput_gbps	quinnperf	tquicperf	5.316893	10.280824	0.517166	0.510483	0.522097	loss
bidi	iouring	loopback	throughput_gbps	quinnperf	xquicperf	5.316893	4.055614	1.310996	1.295142	1.331265	win
bidi	iouring	loopback	throughput_gbps	s2nperf	tquicperf	2.147484	10.280824	0.208882	0.207455	0.209462	loss
bidi	iouring	loopback	throughput_gbps	s2nperf	xquicperf	2.147484	4.055614	0.529509	0.526791	0.534232	loss
bidi	iouring	loopback	throughput_gbps	tquicperf	xquicperf	10.280824	4.055614	2.534961	2.515881	2.570833	win
bidi	syscall	loopback	throughput_gbps	lsperf	mvfstperf	2.147484	7.406184	0.289958	0.288934	0.292321	loss
bidi	syscall	loopback	throughput_gbps	lsperf	neqoperf	2.147484	3.305636	0.649643	0.645243	0.653478	loss
bidi	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	2.147484	20.503228	0.104739	0.103434	0.105505	loss
bidi	syscall	loopback	throughput_gbps	lsperf	noqperf	2.147484	3.856375	0.556866	0.551576	0.559533	loss
bidi	syscall	loopback	throughput_gbps	lsperf	quiczigperf	2.147484	5.286396	0.406228	0.404663	0.409846	loss
bidi	syscall	loopback	throughput_gbps	lsperf	quinnperf	2.147484	4.612374	0.465592	0.462720	0.467281	loss
bidi	syscall	loopback	throughput_gbps	lsperf	s2nperf	2.147484	2.147484	1.000000	1.000000	1.000000	statistical_tie
bidi	syscall	loopback	throughput_gbps	lsperf	tquicperf	2.147484	11.223257	0.191342	0.188374	0.191976	loss
bidi	syscall	loopback	throughput_gbps	lsperf	xquicperf	2.147484	4.298809	0.499553	0.498176	0.503318	loss
bidi	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	7.406184	3.305636	2.240472	2.217674	2.258086	win
bidi	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	7.406184	20.503228	0.361220	0.355902	0.364884	loss
bidi	syscall	loopback	throughput_gbps	mvfstperf	noqperf	7.406184	3.856375	1.920504	1.897118	1.934336	win
bidi	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	7.406184	5.286396	1.400989	1.387011	1.415308	win
bidi	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	7.406184	4.612374	1.605721	1.588390	1.616633	win
bidi	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	7.406184	2.147484	3.448773	3.420898	3.461001	win
bidi	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	7.406184	11.223257	0.659896	0.647801	0.664042	loss
bidi	syscall	loopback	throughput_gbps	mvfstperf	xquicperf	7.406184	4.298809	1.722846	1.705453	1.740059	win
bidi	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	3.305636	20.503228	0.161225	0.159015	0.162791	loss
bidi	syscall	loopback	throughput_gbps	neqoperf	noqperf	3.305636	3.856375	0.857187	0.847967	0.864924	loss
bidi	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	3.305636	5.286396	0.625310	0.620269	0.631692	loss
bidi	syscall	loopback	throughput_gbps	neqoperf	quinnperf	3.305636	4.612374	0.716689	0.709820	0.722512	loss
bidi	syscall	loopback	throughput_gbps	neqoperf	s2nperf	3.305636	2.147484	1.539306	1.530273	1.549805	win
bidi	syscall	loopback	throughput_gbps	neqoperf	tquicperf	3.305636	11.223257	0.294534	0.289676	0.297182	loss
bidi	syscall	loopback	throughput_gbps	neqoperf	xquicperf	3.305636	4.298809	0.768966	0.762716	0.776888	loss
bidi	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	20.503228	3.856375	5.316711	5.247259	5.387250	win
bidi	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	20.503228	5.286396	3.878489	3.838319	3.936074	win
bidi	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	20.503228	4.612374	4.445266	4.389498	4.507178	win
bidi	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	20.503228	2.147484	9.547558	9.478232	9.667992	win
bidi	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	20.503228	11.223257	1.826852	1.792514	1.852203	win
bidi	syscall	loopback	throughput_gbps	ngtcp2perf	xquicperf	20.503228	4.298809	4.769513	4.725273	4.842203	win
bidi	syscall	loopback	throughput_gbps	noqperf	quiczigperf	3.856375	5.286396	0.729490	0.724650	0.739844	loss
bidi	syscall	loopback	throughput_gbps	noqperf	quinnperf	3.856375	4.612374	0.836093	0.828868	0.844345	loss
bidi	syscall	loopback	throughput_gbps	noqperf	s2nperf	3.856375	2.147484	1.795764	1.787205	1.812988	win
bidi	syscall	loopback	throughput_gbps	noqperf	tquicperf	3.856375	11.223257	0.343606	0.338181	0.347050	loss
bidi	syscall	loopback	throughput_gbps	noqperf	xquicperf	3.856375	4.298809	0.897080	0.890805	0.908578	loss
bidi	syscall	loopback	throughput_gbps	quiczigperf	quinnperf	5.286396	4.612374	1.146133	1.132640	1.153898	win
bidi	syscall	loopback	throughput_gbps	quiczigperf	s2nperf	5.286396	2.147484	2.461670	2.439941	2.471191	win
bidi	syscall	loopback	throughput_gbps	quiczigperf	tquicperf	5.286396	11.223257	0.471022	0.462090	0.474063	loss
bidi	syscall	loopback	throughput_gbps	quiczigperf	xquicperf	5.286396	4.298809	1.229735	1.218195	1.241966	win
bidi	syscall	loopback	throughput_gbps	quinnperf	s2nperf	4.612374	2.147484	2.147804	2.140039	2.161135	win
bidi	syscall	loopback	throughput_gbps	quinnperf	tquicperf	4.612374	11.223257	0.410966	0.404176	0.414136	loss
bidi	syscall	loopback	throughput_gbps	quinnperf	xquicperf	4.612374	4.298809	1.072942	1.066529	1.085525	win
bidi	syscall	loopback	throughput_gbps	s2nperf	tquicperf	2.147484	11.223257	0.191342	0.188374	0.191976	loss
bidi	syscall	loopback	throughput_gbps	s2nperf	xquicperf	2.147484	4.298809	0.499553	0.498176	0.503318	loss
bidi	syscall	loopback	throughput_gbps	tquicperf	xquicperf	11.223257	4.298809	2.610783	2.596252	2.662089	win
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	mvfstperf	69916.000000	10798.250000	6.474753	6.385782	6.675355	win
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	neqoperf	69916.000000	12303.750000	5.682495	5.672299	5.711889	win
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	ngtcp2perf	69916.000000	42285.000000	1.653447	1.649219	1.662589	win
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	noqperf	69916.000000	32764.500000	2.133895	2.131148	2.141952	win
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	picoperf	69916.000000	45716.000000	1.529355	1.511371	1.543368	win
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	quicheperf	69916.000000	52788.000000	1.324468	1.313469	1.337945	win
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	quiczigperf	69916.000000	3936.000000	17.763211	17.714575	17.830285	win
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	quinnperf	69916.000000	54645.250000	1.279452	1.263430	1.323979	win
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	s2nperf	69916.000000	41611.750000	1.680199	1.677078	1.694888	win
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	tquicperf	69916.000000	177026.000000	0.394948	0.391260	0.398633	loss
close_reset_cleanup	iouring	loopback	streams_per_second	lsperf	xquicperf	69916.000000	18196.250000	3.842330	3.811825	3.864431	win
close_reset_cleanup	iouring	loopback	streams_per_second	mvfstperf	neqoperf	10798.250000	12303.750000	0.877639	0.851660	0.890661	loss
close_reset_cleanup	iouring	loopback	streams_per_second	mvfstperf	ngtcp2perf	10798.250000	42285.000000	0.255368	0.247714	0.259423	loss
close_reset_cleanup	iouring	loopback	streams_per_second	mvfstperf	noqperf	10798.250000	32764.500000	0.329572	0.319663	0.334020	loss
close_reset_cleanup	iouring	loopback	streams_per_second	mvfstperf	picoperf	10798.250000	45716.000000	0.236203	0.228618	0.240380	loss
close_reset_cleanup	iouring	loopback	streams_per_second	mvfstperf	quicheperf	10798.250000	52788.000000	0.204559	0.198449	0.208498	loss
close_reset_cleanup	iouring	loopback	streams_per_second	mvfstperf	quiczigperf	10798.250000	3936.000000	2.743458	2.661014	2.780488	win
close_reset_cleanup	iouring	loopback	streams_per_second	mvfstperf	quinnperf	10798.250000	54645.250000	0.197606	0.191125	0.204819	loss
close_reset_cleanup	iouring	loopback	streams_per_second	mvfstperf	s2nperf	10798.250000	41611.750000	0.259500	0.251845	0.264508	loss
close_reset_cleanup	iouring	loopback	streams_per_second	mvfstperf	tquicperf	10798.250000	177026.000000	0.060998	0.059109	0.062004	loss
close_reset_cleanup	iouring	loopback	streams_per_second	mvfstperf	xquicperf	10798.250000	18196.250000	0.593433	0.574755	0.602632	loss
close_reset_cleanup	iouring	loopback	streams_per_second	neqoperf	ngtcp2perf	12303.750000	42285.000000	0.290972	0.289740	0.291910	loss
close_reset_cleanup	iouring	loopback	streams_per_second	neqoperf	noqperf	12303.750000	32764.500000	0.375521	0.374503	0.375849	loss
close_reset_cleanup	iouring	loopback	streams_per_second	neqoperf	picoperf	12303.750000	45716.000000	0.269134	0.265873	0.271133	loss
close_reset_cleanup	iouring	loopback	streams_per_second	neqoperf	quicheperf	12303.750000	52788.000000	0.233079	0.230904	0.235260	loss
close_reset_cleanup	iouring	loopback	streams_per_second	neqoperf	quiczigperf	12303.750000	3936.000000	3.125953	3.113964	3.128684	win
