run_order	binary	scenario	network	path_profile	threads	status	reason	metric	samples	p50	out_dir
169	s2nperf	idle_footprint	syscall	loopback	1	ok		server_rss_delta_bytes_per_connection	3	2420736.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00169t1-s2nperf-idle_footprint-syscall-loopback
170	s2nperf	idle_footprint	syscall	loopback	2	ok		server_rss_delta_bytes_per_connection	3	1224704.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00170t2-s2nperf-idle_footprint-syscall-loopback
171	s2nperf	idle_footprint	syscall	loopback	4	ok		server_rss_delta_bytes_per_connection	3	669696.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00171t4-s2nperf-idle_footprint-syscall-loopback
172	s2nperf	idle_footprint	syscall	loopback	8	ok		server_rss_delta_bytes_per_connection	3	396288.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00172t8-s2nperf-idle_footprint-syscall-loopback
173	s2nperf	idle_footprint	syscall	loopback	16	ok		server_rss_delta_bytes_per_connection	3	268288.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00173t16-s2nperf-idle_footprint-syscall-loopback
175	s2nperf	idle_footprint	iouring	loopback	1	ok		server_rss_delta_bytes_per_connection	3	2363392.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00175t1-s2nperf-idle_footprint-iouring-loopback
176	s2nperf	idle_footprint	iouring	loopback	2	ok		server_rss_delta_bytes_per_connection	3	1234944.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00176t2-s2nperf-idle_footprint-iouring-loopback
177	s2nperf	idle_footprint	iouring	loopback	4	ok		server_rss_delta_bytes_per_connection	3	685056.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00177t4-s2nperf-idle_footprint-iouring-loopback
178	s2nperf	idle_footprint	iouring	loopback	8	ok		server_rss_delta_bytes_per_connection	3	406528.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00178t8-s2nperf-idle_footprint-iouring-loopback
179	s2nperf	idle_footprint	iouring	loopback	16	ok		server_rss_delta_bytes_per_connection	3	264704.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00179t16-s2nperf-idle_footprint-iouring-loopback
181	s2nperf	close_reset_cleanup	syscall	loopback	1	ok		streams_per_second	3	31160.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00181t1-s2nperf-close_reset_cleanup-syscall-loopback
182	s2nperf	close_reset_cleanup	syscall	loopback	2	ok		streams_per_second	3	38014.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00182t2-s2nperf-close_reset_cleanup-syscall-loopback
183	s2nperf	close_reset_cleanup	syscall	loopback	4	ok		streams_per_second	3	39290.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00183t4-s2nperf-close_reset_cleanup-syscall-loopback
184	s2nperf	close_reset_cleanup	syscall	loopback	8	ok		streams_per_second	3	39731.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00184t8-s2nperf-close_reset_cleanup-syscall-loopback
185	s2nperf	close_reset_cleanup	syscall	loopback	16	ok		streams_per_second	3	38653.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00185t16-s2nperf-close_reset_cleanup-syscall-loopback
187	s2nperf	close_reset_cleanup	iouring	loopback	1	ok		streams_per_second	3	31542.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00187t1-s2nperf-close_reset_cleanup-iouring-loopback
188	s2nperf	close_reset_cleanup	iouring	loopback	2	ok		streams_per_second	3	40268.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00188t2-s2nperf-close_reset_cleanup-iouring-loopback
189	s2nperf	close_reset_cleanup	iouring	loopback	4	ok		streams_per_second	3	41153.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00189t4-s2nperf-close_reset_cleanup-iouring-loopback
190	s2nperf	close_reset_cleanup	iouring	loopback	8	ok		streams_per_second	3	39427.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00190t8-s2nperf-close_reset_cleanup-iouring-loopback
191	s2nperf	close_reset_cleanup	iouring	loopback	16	ok		streams_per_second	3	40530.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00191t16-s2nperf-close_reset_cleanup-iouring-loopback
193	neqoperf	download	syscall	loopback	1	ok		throughput_gbps	3	4.550855	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00193t1-neqoperf-download-syscall-loopback
194	neqoperf	download	syscall	loopback	2	ok		throughput_gbps	3	3.913286	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00194t2-neqoperf-download-syscall-loopback
195	neqoperf	download	syscall	loopback	4	ok		throughput_gbps	3	2.690646	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00195t4-neqoperf-download-syscall-loopback
196	neqoperf	download	syscall	loopback	8	ok		throughput_gbps	3	1.931477	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00196t8-neqoperf-download-syscall-loopback
197	neqoperf	download	syscall	loopback	16	ok		throughput_gbps	3	1.176502	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00197t16-neqoperf-download-syscall-loopback
199	neqoperf	download	iouring	loopback	1	ok		throughput_gbps	3	4.404105	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00199t1-neqoperf-download-iouring-loopback
200	neqoperf	download	iouring	loopback	2	ok		throughput_gbps	3	3.558867	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00200t2-neqoperf-download-iouring-loopback
201	neqoperf	download	iouring	loopback	4	ok		throughput_gbps	3	2.843738	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00201t4-neqoperf-download-iouring-loopback
202	neqoperf	download	iouring	loopback	8	ok		throughput_gbps	3	1.944060	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00202t8-neqoperf-download-iouring-loopback
203	neqoperf	download	iouring	loopback	16	ok		throughput_gbps	3	1.157628	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00203t16-neqoperf-download-iouring-loopback
205	neqoperf	upload	syscall	loopback	1	ok		throughput_gbps	3	5.936284	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00205t1-neqoperf-upload-syscall-loopback
206	neqoperf	upload	syscall	loopback	2	ok		throughput_gbps	3	3.125704	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00206t2-neqoperf-upload-syscall-loopback
207	neqoperf	upload	syscall	loopback	4	ok		throughput_gbps	3	1.150647	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00207t4-neqoperf-upload-syscall-loopback
208	neqoperf	upload	syscall	loopback	8	ok		throughput_gbps	3	0.178513	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00208t8-neqoperf-upload-syscall-loopback
209	neqoperf	upload	syscall	loopback	16	ok		throughput_gbps	3	0.111149	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00209t16-neqoperf-upload-syscall-loopback
211	neqoperf	upload	iouring	loopback	1	ok		throughput_gbps	3	4.487638	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00211t1-neqoperf-upload-iouring-loopback
212	neqoperf	upload	iouring	loopback	2	ok		throughput_gbps	3	2.641503	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00212t2-neqoperf-upload-iouring-loopback
213	neqoperf	upload	iouring	loopback	4	ok		throughput_gbps	3	0.903079	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00213t4-neqoperf-upload-iouring-loopback
214	neqoperf	upload	iouring	loopback	8	ok		throughput_gbps	3	0.404946	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00214t8-neqoperf-upload-iouring-loopback
215	neqoperf	upload	iouring	loopback	16	ok		throughput_gbps	3	0.256709	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00215t16-neqoperf-upload-iouring-loopback
217	neqoperf	connect	syscall	loopback	1	ok		connections_per_second	3	229.722720	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00217t1-neqoperf-connect-syscall-loopback
218	neqoperf	connect	syscall	loopback	2	ok		connections_per_second	3	419.474084	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00218t2-neqoperf-connect-syscall-loopback
219	neqoperf	connect	syscall	loopback	4	ok		connections_per_second	3	570.698974	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00219t4-neqoperf-connect-syscall-loopback
220	neqoperf	connect	syscall	loopback	8	ok		connections_per_second	3	782.517541	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00220t8-neqoperf-connect-syscall-loopback
221	neqoperf	connect	syscall	loopback	16	ok		connections_per_second	3	956.191889	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00221t16-neqoperf-connect-syscall-loopback
223	neqoperf	connect	iouring	loopback	1	ok		connections_per_second	3	293.081518	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00223t1-neqoperf-connect-iouring-loopback
224	neqoperf	connect	iouring	loopback	2	ok		connections_per_second	3	467.633999	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00224t2-neqoperf-connect-iouring-loopback
225	neqoperf	connect	iouring	loopback	4	ok		connections_per_second	3	560.225973	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00225t4-neqoperf-connect-iouring-loopback
226	neqoperf	connect	iouring	loopback	8	ok		connections_per_second	3	736.986817	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00226t8-neqoperf-connect-iouring-loopback
227	neqoperf	connect	iouring	loopback	16	ok		connections_per_second	3	934.650848	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00227t16-neqoperf-connect-iouring-loopback
229	neqoperf	reqresp	syscall	loopback	1	ok		requests_per_second	3	6099.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00229t1-neqoperf-reqresp-syscall-loopback
230	neqoperf	reqresp	syscall	loopback	2	ok		requests_per_second	3	10945.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00230t2-neqoperf-reqresp-syscall-loopback
231	neqoperf	reqresp	syscall	loopback	4	ok		requests_per_second	3	14398.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00231t4-neqoperf-reqresp-syscall-loopback
232	neqoperf	reqresp	syscall	loopback	8	ok		requests_per_second	3	9290.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00232t8-neqoperf-reqresp-syscall-loopback
233	neqoperf	reqresp	syscall	loopback	16	ok		requests_per_second	3	5376.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00233t16-neqoperf-reqresp-syscall-loopback
235	neqoperf	reqresp	iouring	loopback	1	ok		requests_per_second	3	6075.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00235t1-neqoperf-reqresp-iouring-loopback
236	neqoperf	reqresp	iouring	loopback	2	ok		requests_per_second	3	10893.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00236t2-neqoperf-reqresp-iouring-loopback
237	neqoperf	reqresp	iouring	loopback	4	ok		requests_per_second	3	14273.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00237t4-neqoperf-reqresp-iouring-loopback
238	neqoperf	reqresp	iouring	loopback	8	ok		requests_per_second	3	9293.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00238t8-neqoperf-reqresp-iouring-loopback
239	neqoperf	reqresp	iouring	loopback	16	ok		requests_per_second	3	4992.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00239t16-neqoperf-reqresp-iouring-loopback
241	neqoperf	stream_churn	syscall	loopback	1	ok		streams_per_second	3	6152.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00241t1-neqoperf-stream_churn-syscall-loopback
242	neqoperf	stream_churn	syscall	loopback	2	ok		streams_per_second	3	10725.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00242t2-neqoperf-stream_churn-syscall-loopback
243	neqoperf	stream_churn	syscall	loopback	4	ok		streams_per_second	3	14693.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00243t4-neqoperf-stream_churn-syscall-loopback
244	neqoperf	stream_churn	syscall	loopback	8	ok		streams_per_second	3	9088.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00244t8-neqoperf-stream_churn-syscall-loopback
245	neqoperf	stream_churn	syscall	loopback	16	ok		streams_per_second	3	5389.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00245t16-neqoperf-stream_churn-syscall-loopback
247	neqoperf	stream_churn	iouring	loopback	1	ok		streams_per_second	3	6201.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00247t1-neqoperf-stream_churn-iouring-loopback
248	neqoperf	stream_churn	iouring	loopback	2	ok		streams_per_second	3	11082.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00248t2-neqoperf-stream_churn-iouring-loopback
249	neqoperf	stream_churn	iouring	loopback	4	ok		streams_per_second	3	14731.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00249t4-neqoperf-stream_churn-iouring-loopback
250	neqoperf	stream_churn	iouring	loopback	8	ok		streams_per_second	3	9152.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00250t8-neqoperf-stream_churn-iouring-loopback
251	neqoperf	stream_churn	iouring	loopback	16	ok		streams_per_second	3	5120.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00251t16-neqoperf-stream_churn-iouring-loopback
253	neqoperf	multistream_download	syscall	loopback	1	ok		throughput_gbps	3	2.971664	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00253t1-neqoperf-multistream_download-syscall-loopback
254	neqoperf	multistream_download	syscall	loopback	2	ok		throughput_gbps	3	2.694840	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00254t2-neqoperf-multistream_download-syscall-loopback
255	neqoperf	multistream_download	syscall	loopback	4	ok		throughput_gbps	3	1.931477	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00255t4-neqoperf-multistream_download-syscall-loopback
256	neqoperf	multistream_download	syscall	loopback	8	ok		throughput_gbps	3	1.268777	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00256t8-neqoperf-multistream_download-syscall-loopback
257	neqoperf	multistream_download	syscall	loopback	16	ok		throughput_gbps	3	0.901775	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00257t16-neqoperf-multistream_download-syscall-loopback
259	neqoperf	multistream_download	iouring	loopback	1	ok		throughput_gbps	3	2.990539	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00259t1-neqoperf-multistream_download-iouring-loopback
260	neqoperf	multistream_download	iouring	loopback	2	ok		throughput_gbps	3	2.696937	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00260t2-neqoperf-multistream_download-iouring-loopback
261	neqoperf	multistream_download	iouring	loopback	4	ok		throughput_gbps	3	1.939866	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00261t4-neqoperf-multistream_download-iouring-loopback
262	neqoperf	multistream_download	iouring	loopback	8	ok		throughput_gbps	3	1.216348	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00262t8-neqoperf-multistream_download-iouring-loopback
263	neqoperf	multistream_download	iouring	loopback	16	ok		throughput_gbps	3	0.849347	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00263t16-neqoperf-multistream_download-iouring-loopback
265	neqoperf	multistream_upload	syscall	loopback	1	ok		throughput_gbps	3	0.457179	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00265t1-neqoperf-multistream_upload-syscall-loopback
266	neqoperf	multistream_upload	syscall	loopback	2	ok		throughput_gbps	3	3.397386	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00266t2-neqoperf-multistream_upload-syscall-loopback
267	neqoperf	multistream_upload	syscall	loopback	4	ok		throughput_gbps	3	1.895825	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00267t4-neqoperf-multistream_upload-syscall-loopback
268	neqoperf	multistream_upload	syscall	loopback	8	ok		throughput_gbps	3	1.291846	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00268t8-neqoperf-multistream_upload-syscall-loopback
269	neqoperf	multistream_upload	syscall	loopback	16	ok		throughput_gbps	3	1.073742	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00269t16-neqoperf-multistream_upload-syscall-loopback
271	neqoperf	multistream_upload	iouring	loopback	1	ok		throughput_gbps	3	0.436208	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00271t1-neqoperf-multistream_upload-iouring-loopback
272	neqoperf	multistream_upload	iouring	loopback	2	ok		throughput_gbps	3	3.200254	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00272t2-neqoperf-multistream_upload-iouring-loopback
273	neqoperf	multistream_upload	iouring	loopback	4	ok		throughput_gbps	3	1.853882	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00273t4-neqoperf-multistream_upload-iouring-loopback
274	neqoperf	multistream_upload	iouring	loopback	8	ok		throughput_gbps	3	1.073742	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00274t8-neqoperf-multistream_upload-iouring-loopback
275	neqoperf	multistream_upload	iouring	loopback	16	ok		throughput_gbps	3	1.073742	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00275t16-neqoperf-multistream_upload-iouring-loopback
277	neqoperf	bidi	syscall	loopback	1	ok		throughput_gbps	3	3.693085	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00277t1-neqoperf-bidi-syscall-loopback
278	neqoperf	bidi	syscall	loopback	2	ok		throughput_gbps	3	3.378512	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00278t2-neqoperf-bidi-syscall-loopback
279	neqoperf	bidi	syscall	loopback	4	ok		throughput_gbps	3	2.418016	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00279t4-neqoperf-bidi-syscall-loopback
280	neqoperf	bidi	syscall	loopback	8	ok		throughput_gbps	3	1.610613	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00280t8-neqoperf-bidi-syscall-loopback
281	neqoperf	bidi	syscall	loopback	16	ok		throughput_gbps	3	0.977273	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00281t16-neqoperf-bidi-syscall-loopback
283	neqoperf	bidi	iouring	loopback	1	ok		throughput_gbps	3	3.663725	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00283t1-neqoperf-bidi-iouring-loopback
284	neqoperf	bidi	iouring	loopback	2	ok		throughput_gbps	3	3.380609	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00284t2-neqoperf-bidi-iouring-loopback
285	neqoperf	bidi	iouring	loopback	4	ok		throughput_gbps	3	2.434793	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00285t4-neqoperf-bidi-iouring-loopback
286	neqoperf	bidi	iouring	loopback	8	ok		throughput_gbps	3	1.610613	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00286t8-neqoperf-bidi-iouring-loopback
287	neqoperf	bidi	iouring	loopback	16	ok		throughput_gbps	3	0.979370	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00287t16-neqoperf-bidi-iouring-loopback
289	neqoperf	small_payload_pps	syscall	loopback	1	ok		messages_per_second	3	6105.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00289t1-neqoperf-small_payload_pps-syscall-loopback
290	neqoperf	small_payload_pps	syscall	loopback	2	ok		messages_per_second	3	10891.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00290t2-neqoperf-small_payload_pps-syscall-loopback
291	neqoperf	small_payload_pps	syscall	loopback	4	ok		messages_per_second	3	14619.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00291t4-neqoperf-small_payload_pps-syscall-loopback
